uuid,sentence,sentence2,label
f5bf50b5-1bfa-11ea-86ec-e0d55e7e3b80,没有，今天才去,今天才发现，其它都没有，,0
f5bae5f3-1bfa-11ea-a97d-e0d55e7e3b80,好我一会给你,明天我发给你,1
f5b62e6b-1bfa-11ea-a7ff-e0d55e7e3b80,几个部位都有,下鄂部位,0
f5bb5c5d-1bfa-11ea-8ba8-e0d55e7e3b80,在怀疑是不是白癜风,那是不是白癜风,1
f5bc6cc1-1bfa-11ea-bc1f-e0d55e7e3b80,是本人今年24岁,是我本人的情况 今年19岁,1
f5bd2f6b-1bfa-11ea-a798-e0d55e7e3b80,对 不是白斑是有一些白点 挤不掉,出现块状白色的   还有什么可能不,0
f5b39974-1bfa-11ea-b3f8-e0d55e7e3b80,发不了照片？,传不了图片给你,1
f5bf031a-1bfa-11ea-90c8-e0d55e7e3b80,有腿部 腰部 胸部,45  胸部。手背,0
f5b7dc29-1bfa-11ea-a1ce-e0d55e7e3b80,那你加我微信我发给你吧,我加你微信发你吧,0
f5beb42e-1bfa-11ea-b249-e0d55e7e3b80,能根治吗？,这个能根治吗,1
f5b0b55e-1bfa-11ea-ad03-e0d55e7e3b80,大的有巴掌那么大,大的有鸡蛋这么大,0
f5b3c037-1bfa-11ea-a552-e0d55e7e3b80,这是不是白殿风,但不是白殿风,0
f5b71940-1bfa-11ea-9b97-e0d55e7e3b80,你们那是怎么治疗的,要怎么治疗呢？,1
f5b2608f-1bfa-11ea-9bc5-e0d55e7e3b80,没治好？,能不能治好？,0
45129602-1bfc-11ea-a1f2-e0d55e7e3b80,差不多有一年多了,大概两年左右了,1
f5b45c59-1bfa-11ea-b14f-e0d55e7e3b80,嗯，这上面发不了图片,这上面发不了照片嘛,1
45129587-1bfc-11ea-a238-e0d55e7e3b80,你们医院在哪个位置,你们医院在哪个铛？,0
f5bcba98-1bfa-11ea-ae67-e0d55e7e3b80,可以吗？谢谢,哦！好的  谢谢,0
4512e3d4-1bfc-11ea-b15c-e0d55e7e3b80,是白癜风吗？,不是白癜风我这个,0
f5b78e34-1bfa-11ea-85ca-e0d55e7e3b80,是什么原因？,这个是什么原因呢？,1
f5bb3402-1bfa-11ea-b24d-e0d55e7e3b80,是什么原因，,都有什么因素引起的呢,1
f5be1969-1bfa-11ea-b05a-e0d55e7e3b80,不脱皮啊,不脱皮就是白班,0
f5b6554e-1bfa-11ea-b345-e0d55e7e3b80,不知是什么,还不知道是什么东西,1
f5afa42c-1bfa-11ea-a97f-e0d55e7e3b80,怎么传不了照片呢,拍不了图片呀,1
f5c03987-1bfa-11ea-a19c-e0d55e7e3b80,是怎么治疗的。,晕痣应该怎么治疗,0
f5b67c58-1bfa-11ea-8db4-e0d55e7e3b80,和吃的药,还有擦的药,0
45129529-1bfc-11ea-badc-e0d55e7e3b80,不是，是儿子,不是，是孩子的,0
f5b6553b-1bfa-11ea-a9e9-e0d55e7e3b80,是怎么治疗的,请问要怎么治疗,1
451295c8-1bfc-11ea-9304-e0d55e7e3b80,好你微信,看你微信,0
f5be4032-1bfa-11ea-a4dd-e0d55e7e3b80,刚开始没注意，5岁的时候发现的，有去检查过医生说是白癜风，拿了药擦没什么效果,是我的朋友，只有一点不很明显，没治疗！,0
f5bc93a2-1bfa-11ea-bc84-e0d55e7e3b80,孩子，在头上,我女儿，在脚上,0
f5b9af9a-1bfa-11ea-9468-e0d55e7e3b80,在你微信吗,你微信？,1
f5b08e1f-1bfa-11ea-bb5f-e0d55e7e3b80,后背上的面积很大   小腿上的比黄豆大点,脚上有鸡蛋这么大一块，身上只有小点点,0
451295b8-1bfc-11ea-93ae-e0d55e7e3b80,比黄豆可能大一点点,比绿豆大一点,1
f5b12a19-1bfa-11ea-92c8-e0d55e7e3b80,没有呢，都快三年了也没有扩散,几年了都没有扩散,1
f5bbf7e9-1bfa-11ea-9402-e0d55e7e3b80,之前有手掌心那么大，现在有整个手掌心那么大那么大,没有 有3个指甲盖那么大的 还有四个黄豆那么大的,0
f5b913c9-1bfa-11ea-a993-e0d55e7e3b80,绿豆大两年多,一年长一个,0
f5bcbaa9-1bfa-11ea-bfc8-e0d55e7e3b80,只有豆子那么大,只有豌豆那么一点点大,0
f5b2d61b-1bfa-11ea-a9fa-e0d55e7e3b80,手上脚上身上都有,脚上，手上都有,0
f5b3723c-1bfa-11ea-b276-e0d55e7e3b80,是因为什么引起的呢,没有说是什么原因引起的,1
f5be405b-1bfa-11ea-919a-e0d55e7e3b80,是确诊。,确诊了的。,1
f5bd0760-1bfa-11ea-a41d-e0d55e7e3b80,不知道是什么，请问医生,所以不知道是什么病,0
f5bc93a5-1bfa-11ea-ab97-e0d55e7e3b80,已经有好几年了,已经有八九年了,1
f5b80339-1bfa-11ea-9c46-e0d55e7e3b80,可以吃药和搽药吗,在吃药 和擦药,0
f5b481da-1bfa-11ea-b794-e0d55e7e3b80,3个月大的婴儿,3个月的婴儿,1
f5b150f3-1bfa-11ea-a2e6-e0d55e7e3b80,其它今年才发现,最近才出现,1
f5b4cfb9-1bfa-11ea-a5b4-e0d55e7e3b80,有QQ嘛,加我微信嘛,0
f5b89edb-1bfa-11ea-abfe-e0d55e7e3b80,小孩子脸上有一块一块的白色的,孩子脸上一块一块的白点,1
f5aff11c-1bfa-11ea-8e1c-e0d55e7e3b80,啥感觉也没有,可能没有感觉的,1
f5b434f8-1bfa-11ea-9fa9-e0d55e7e3b80,前一年有一点点,刚开始一点点,1
f5bd7d77-1bfa-11ea-b512-e0d55e7e3b80,也可以吧,都有啊。,0
f5b6cb67-1bfa-11ea-a60e-e0d55e7e3b80,最开始有，现在已经没有了,刚开始有，现在没有了,1
f5b89eee-1bfa-11ea-afd6-e0d55e7e3b80,一直那么大。有半年了。,三年了   跟以前一样大,1
f5bdca43-1bfa-11ea-86fd-e0d55e7e3b80,有黄豆那么多,绿豆那么大点点,0
f5b12a01-1bfa-11ea-b033-e0d55e7e3b80,多久能好,没多长时间！,0
f5bb33e4-1bfa-11ea-b411-e0d55e7e3b80,不是我，是我的女儿,不是我，是小孩,0
f5b150f8-1bfa-11ea-80b0-e0d55e7e3b80,记又得什么药,能吃什么不能吃什么,0
f5bbaa05-1bfa-11ea-a6b8-e0d55e7e3b80,没有确定,但也不确定,1
f5b51db2-1bfa-11ea-8887-e0d55e7e3b80,治疗了没什么效果,在治疗感觉没效果,1
f5bf29f3-1bfa-11ea-8911-e0d55e7e3b80,比正常皮肤粗糙,是滑的，而正常皮肤是有点粗糙,0
f5b481cc-1bfa-11ea-8196-e0d55e7e3b80,那是什么引起的啊,一般都是什么原因引起的,1
f5b9fd75-1bfa-11ea-a967-e0d55e7e3b80,这个怎么发照片啊,嗯怎么发照片？,1
f5b3c03b-1bfa-11ea-8bcd-e0d55e7e3b80,比正常的皮肤还要光滑一些,只是比正常皮肤白一点,0
f5bc45d1-1bfa-11ea-a6f4-e0d55e7e3b80,那是什么啊,看的到，请问这叫什么,0
f5c06178-1bfa-11ea-974b-e0d55e7e3b80,脖子也出现了,今天身上有了,0
f5bedaee-1bfa-11ea-9857-e0d55e7e3b80,是本人，今年21,是本人，今年23,1
f5bf02e4-1bfa-11ea-9e28-e0d55e7e3b80,脸部有小指头那么大一块,有一个大指甲盖那么大,0
f5b28770-1bfa-11ea-adc1-e0d55e7e3b80,比绿豆大一点,比黄豆可能大一点点,1
f5b8c5f9-1bfa-11ea-8fef-e0d55e7e3b80,颈部有2个白点,手指有一个白色小点,0
f5bce09a-1bfa-11ea-904e-e0d55e7e3b80,今天才用,今天才有的,0
f5bbcfdc-1bfa-11ea-9f82-e0d55e7e3b80,身上比较少就没有擦药,没有外擦药,0
f5b2607b-1bfa-11ea-8585-e0d55e7e3b80,这个聊天发不了照片吧,这个发不到照片啊,1
45129564-1bfc-11ea-ac12-e0d55e7e3b80,这个可以治好吗？,这个可以治愈吗,1
f5b19f0c-1bfa-11ea-8d4c-e0d55e7e3b80,哦，那怎么治疗呢,那怎么治啊？医生,1
f5bd2f51-1bfa-11ea-bcd4-e0d55e7e3b80,一个月这样,一个月多吧,1
451309fe-1bfc-11ea-954f-e0d55e7e3b80,医生说估计是白癜风,当地医生说确定是白癜风,0
f5af7d83-1bfa-11ea-b73a-e0d55e7e3b80,你们是医院吗,我在你们医院治疗过,0
f5bf77cc-1bfa-11ea-b65e-e0d55e7e3b80,又发不过来图片,发不过来照片，,1
f5bcba85-1bfa-11ea-b71b-e0d55e7e3b80,不知道这是不是,范围很小   不知道是不是,0
4512e3f8-1bfc-11ea-8821-e0d55e7e3b80,发现有几个月,发现有几天,1
45129542-1bfc-11ea-9378-e0d55e7e3b80,你家要做些什么检查,做些什么检查,1
f5b89f02-1bfa-11ea-9860-e0d55e7e3b80,发不了啊,哦哦发不了,1
f5bc938b-1bfa-11ea-a7c7-e0d55e7e3b80,有一年多了。,有一年多了，,1
f5b9d65f-1bfa-11ea-a793-e0d55e7e3b80,有QQ嘛,我没微信,0
f5b93aae-1bfa-11ea-8a84-e0d55e7e3b80,在我家小孩脸上,我小孩，在脸上,1
f5bf77a4-1bfa-11ea-8174-e0d55e7e3b80,我是担心会不会遗传,就是会不会遗传？,1
f5bd075c-1bfa-11ea-bcdc-e0d55e7e3b80,硬币有6个那么大,大的有鸡蛋那么大,0
f5b1c5c0-1bfa-11ea-9b87-e0d55e7e3b80,没有  有点小,没有多大小点点,1
f5be4037-1bfa-11ea-96eb-e0d55e7e3b80,没有硬币大  但比绿豆大一点,没有绿豆大,1
f5b78e15-1bfa-11ea-a719-e0d55e7e3b80,是光滑的，是白色的,白色光滑的,1
f5bb5c1f-1bfa-11ea-a1f8-e0d55e7e3b80,我自己  37岁,我自己 21岁,1
f5b3e726-1bfa-11ea-a2c1-e0d55e7e3b80,都比硬币大,比硬币大那么多,1
f5bf77b7-1bfa-11ea-96ee-e0d55e7e3b80,能治愈嘛,可以治愈吗？,1
4512e3d5-1bfc-11ea-b2a0-e0d55e7e3b80,全都有  可以发图片吗这个,可以发图片给你吗,0
f5b04032-1bfa-11ea-af13-e0d55e7e3b80,我不确定是不是白癜风,确定是白癜风,0
f5b19f17-1bfa-11ea-94ea-e0d55e7e3b80,检查了，就是抽血检查的，我们也不懂是什么情况引起的,就是抽血检查,0
f5bfc5d7-1bfa-11ea-bbf0-e0d55e7e3b80,会遗传对吗,没有遗传,0
f5b7b53e-1bfa-11ea-a954-e0d55e7e3b80,有点清楚,很大明显,0
f5bf9ec8-1bfa-11ea-a594-e0d55e7e3b80,两三个星期了  先是一块  后面又起了一块,刚开始就一块。然后就开始一下多了,0
f5bcba7e-1bfa-11ea-989e-e0d55e7e3b80,医院给开的药,医院开的药,1
f5bc6cce-1bfa-11ea-8dec-e0d55e7e3b80,能根治吗？,就说能不能根治把,1
f5bd2f78-1bfa-11ea-bd38-e0d55e7e3b80,应该没有吧,应该不是哦,0
f5bdf253-1bfa-11ea-bbb8-e0d55e7e3b80,就是颜色不一样 刚发现,就是和其他地方颜色不一样,1
f5b82a08-1bfa-11ea-a8be-e0d55e7e3b80,有两个那么大,有两公分那么大,0
f5ba9946-1bfa-11ea-b319-e0d55e7e3b80,什么照片,怎么照图片,0
f5bbf7e8-1bfa-11ea-9df1-e0d55e7e3b80,比硬币小的块,两个硬币,1
f5b89eeb-1bfa-11ea-961b-e0d55e7e3b80,还不知道怎么发,不知道怎么发，,1
f5be6737-1bfa-11ea-bb33-e0d55e7e3b80,就像再问下大概会花多少钱,大概要花多少钱,1
f5b3725a-1bfa-11ea-956c-e0d55e7e3b80,怎么治呢,你怎么称呼？,0
f5b40dfb-1bfa-11ea-9b98-e0d55e7e3b80,能不能治好？,我这个能治好吗,1
f5af565f-1bfa-11ea-b948-e0d55e7e3b80,如果是要怎么治疗？,那一般都是怎么治疗的呢？,1
f5bb3403-1bfa-11ea-bb1d-e0d55e7e3b80,颈部有2个白点,颈部有几个白点,1
4512bce3-1bfc-11ea-b371-e0d55e7e3b80,在小腿上,在脚小腿上,0
4512e345-1bfc-11ea-9094-e0d55e7e3b80,绿豆大，小的小点,黄豆大小，有4，5处,0
f5bedb11-1bfa-11ea-b303-e0d55e7e3b80,白癜风痒吗,是长沙白癜风,0
f5bc45d5-1bfa-11ea-a9b0-e0d55e7e3b80,不清楚是什么期,这我不清楚,0
f5b5e06f-1bfa-11ea-8247-e0d55e7e3b80,我就想了接是什么原因造成的,会导致什么,0
f5af7d6b-1bfa-11ea-98ee-e0d55e7e3b80,好像是的，但是医生说是湿疹引起的,没有 医生说是湿疹引起的,1
f5b592a1-1bfa-11ea-b104-e0d55e7e3b80,但是很多,点，但是很多,0
f5b988af-1bfa-11ea-8c91-e0d55e7e3b80,没有什么都没有她说,没有，还没有去看,0
f5ba4b58-1bfa-11ea-ae2c-e0d55e7e3b80,我就不晓得是不是白癜风嘛,意思是不是白癜风,1
f5bc6cd3-1bfa-11ea-bc98-e0d55e7e3b80,小腿，还有脚上,小腿和肚子上,0
f5bae617-1bfa-11ea-9cd5-e0d55e7e3b80,有一年多了在颈部,在腹部2年了,0
f5bfc5b3-1bfa-11ea-90ba-e0d55e7e3b80,额头，眉毛上,眉毛，额头,1
f5bc4595-1bfa-11ea-b3ae-e0d55e7e3b80,比正常的皮肤还要光滑一些,比正常皮肤稍微白一点,0
f5b71942-1bfa-11ea-a57a-e0d55e7e3b80,没有皮屑，跟一般的皮肤摸起来是一样的,没有 跟其他皮肤摸起来的感觉一样的,0
f5b8c5ed-1bfa-11ea-87ee-e0d55e7e3b80,手上，还有背上,脚上 手上,0
f5bb340d-1bfa-11ea-b8f8-e0d55e7e3b80,我不确定是不是白癜风,是不是白癜风呢？,1
f5be1939-1bfa-11ea-8d4c-e0d55e7e3b80,旁边是白色的,颜色是很白的,0
f5af5692-1bfa-11ea-9faf-e0d55e7e3b80,我腿上有白色一块一块的，是什么,小孩脸上有白色的，一块一块的是什么,0
f5bc1eb6-1bfa-11ea-9b31-e0d55e7e3b80,哦哦好的我加你的吧,回家我加你吧,1
f5b592a0-1bfa-11ea-b487-e0d55e7e3b80,那治好大概要多少钱呢？,大概多少钱,0
f5b89ed0-1bfa-11ea-a955-e0d55e7e3b80,有硬币那么大了,没硬币大,1
f5b481fc-1bfa-11ea-a0fb-e0d55e7e3b80,是确诊。,确诊了的，也治疗了,0
f5af7d5e-1bfa-11ea-82ad-e0d55e7e3b80,都有什么因素引起的呢,我想知道是什么原因引起的,1
f5afa44b-1bfa-11ea-9967-e0d55e7e3b80,也没有效果，有了5年了吗,用了一年多了！没什么效果！还越来越多了,0
f5b2fd30-1bfa-11ea-91cb-e0d55e7e3b80,要怎么治疗,需要怎么治疗呢？,1
4512e33a-1bfc-11ea-bd1a-e0d55e7e3b80,就说能不能根治把,能根治吗？,1
f5b213a8-1bfa-11ea-a3d4-e0d55e7e3b80,你们医院是公立医院吗？,你们医院是公立还是私立,1
f5b04008-1bfa-11ea-bebd-e0d55e7e3b80,有白癜风的照片吗,是白癜风吗？,0
f5b43517-1bfa-11ea-856c-e0d55e7e3b80,手上，有一点,手臂上，一点点,0
f5c03971-1bfa-11ea-96d8-e0d55e7e3b80,把你QQ给我我加你,我微信你加我,0
45129567-1bfc-11ea-a3ee-e0d55e7e3b80,白癜风你搞什么皮肤,什么是白癜风,0
f5b1c5a6-1bfa-11ea-a6d3-e0d55e7e3b80,脚上，屁股上，大腿上,手上，肚子上，,0
f5b017fe-1bfa-11ea-b78e-e0d55e7e3b80,但不知道是不是,小娃娃，不知道是不是,1
f5bf50d3-1bfa-11ea-bdee-e0d55e7e3b80,你有微信吗我加一下你帮我看看,加你微信你帮我看看可以不,1
f5c0877d-1bfa-11ea-8d16-e0d55e7e3b80,和皮肤没什么不一样,不痒不痛，没有其他感觉就是皮肤颜色不一样,0
f5b59293-1bfa-11ea-9607-e0d55e7e3b80,难道是白癜风,我也不知道是不是白癜风。,1
4512bc5c-1bfc-11ea-944a-e0d55e7e3b80,不能发图片给您吗,你这个怎么没法发图片,1
f5b2fd1d-1bfa-11ea-889d-e0d55e7e3b80,是怎么治疗,要扩散的，怎么治疗,1
f5bfc58f-1bfa-11ea-964b-e0d55e7e3b80,那白癜风症状是什么,白癜风可以吃什么？,0
f5b213c8-1bfa-11ea-b346-e0d55e7e3b80,请问是什么病呀,请问我有什么问题吗？,0
f5b3c017-1bfa-11ea-b8e4-e0d55e7e3b80,是吃药吗,嗯，有一个月了，在吃药,0
f5bf29c5-1bfa-11ea-bdb1-e0d55e7e3b80,明天上班不,我在上班，明天回复你，,0
f5bf9ec3-1bfa-11ea-ae1d-e0d55e7e3b80,是确诊。,对 确诊了,1
f5b2139e-1bfa-11ea-a827-e0d55e7e3b80,皮屑到是没有,皮屑好像没有，,0
f5b877e2-1bfa-11ea-917a-e0d55e7e3b80,哦     治疗能够有效果吗？,能治好吗？能复发吗？,0
f5bf77b9-1bfa-11ea-852a-e0d55e7e3b80,白癜风吃什么好的快,和白癜风又什么区别吗,0
f5b5ba54-1bfa-11ea-aaaf-e0d55e7e3b80,还没可能比米粒大点,比米粒大点点,1
f5bc459e-1bfa-11ea-ab49-e0d55e7e3b80,是白癜风吗？,医院说是白癜风,0
f5bc9388-1bfa-11ea-bdd3-e0d55e7e3b80,我也不知道是淡白还是瓷白,应该是瓷白吧,0
f5b4cfc8-1bfa-11ea-9420-e0d55e7e3b80,背部，屁股，腿,头部 ，脖子,0
f5b0182e-1bfa-11ea-a650-e0d55e7e3b80,好的，等一下,好的！稍等一下！,1
f5b6a42c-1bfa-11ea-b9b7-e0d55e7e3b80,你们医院在那里,你们是哪里医院,1
f5b4a8c7-1bfa-11ea-b6d3-e0d55e7e3b80,可以发图给你不,可以发图给我看看吗,1
f5b0672f-1bfa-11ea-bdf5-e0d55e7e3b80,没有，就是咨询下,没，问下,1
f5b78e18-1bfa-11ea-8d1f-e0d55e7e3b80,4个月了吧,两个月了吧,1
f5b34a38-1bfa-11ea-8244-e0d55e7e3b80,3个月出现的,2个月时发现,1
f5b15102-1bfa-11ea-b1bb-e0d55e7e3b80,光滑的那种。,是光滑的那种,1
f5b21399-1bfa-11ea-846c-e0d55e7e3b80,看的出来，,能看出来，,1
f5bf9ec9-1bfa-11ea-9259-e0d55e7e3b80,也不知道是怎么来的,不知道怎么说,0
f5bd2f88-1bfa-11ea-861a-e0d55e7e3b80,发现有三个月了,发现有半个月了,1
f5afa415-1bfa-11ea-97e1-e0d55e7e3b80,不脱皮，没感觉,不脱皮，有点痒,0
f5bdca32-1bfa-11ea-b272-e0d55e7e3b80,我还不知道怎么发图片哟,我在给你发图片,1
f5ba992c-1bfa-11ea-abe5-e0d55e7e3b80,不，光滑的,只是光滑的！,1
f5b3e749-1bfa-11ea-8311-e0d55e7e3b80,感觉孩子没有什么问题,什么感觉都 没有,0
f5c01384-1bfa-11ea-864f-e0d55e7e3b80,这是什么引起的种小的嘛,是什么原因引起的呢,1
f5bd2f5d-1bfa-11ea-b6b5-e0d55e7e3b80,医生没有说。我妈妈有，他说有可能是遗传,我去过医院，医生说我这个没有问题，他只是看了一下,0
45129600-1bfc-11ea-9628-e0d55e7e3b80,什么原因引起的呢,是什么引起的,1
f5b2af50-1bfa-11ea-9a2e-e0d55e7e3b80,要去医院吗,去医院吗？,1
f5b08e28-1bfa-11ea-9b43-e0d55e7e3b80,看不见?,但肉眼看不见,0
f5b56bb0-1bfa-11ea-a6af-e0d55e7e3b80,宝宝脸上，三个月,宝宝一岁8个月，脸上,1
4512e373-1bfc-11ea-b3e4-e0d55e7e3b80,跟硬币差不多大,硬币大的，,1
f5c01383-1bfa-11ea-9bb9-e0d55e7e3b80,不是很明显 但还是看得见,不是很明显但是很容易看出,1
45129543-1bfc-11ea-b405-e0d55e7e3b80,那怎么治疗呢,仪器怎么治疗,0
f5b6a422-1bfa-11ea-be81-e0d55e7e3b80,现在没有照片，以前的有,现在有照片,0
f5b6a44c-1bfa-11ea-ae3a-e0d55e7e3b80,我发现就是差不多一个月左右,差不多一个月,1
f5b2fd2c-1bfa-11ea-a809-e0d55e7e3b80,没好大，一块一块的,有硬币大，一个一个的,0
f5b877ce-1bfa-11ea-b1e7-e0d55e7e3b80,嗯，就是白色的,嗯，对，就是白色的,1
f5bc1ec7-1bfa-11ea-a6b0-e0d55e7e3b80,不知道，白癜风会传染吗,是白癜风都是不会传染的吗,1
f5b08e08-1bfa-11ea-953f-e0d55e7e3b80,有检查过,有检查过说是,1
f5bc1ebc-1bfa-11ea-b7aa-e0d55e7e3b80,多少钱一个号,308多少钱一次,0
f5b45c55-1bfa-11ea-ae64-e0d55e7e3b80,谢谢医生，，请问会传染吗,想问下医生  会不会增加,0
f5b3c060-1bfa-11ea-82b2-e0d55e7e3b80,请问什么原因,什么原因呢请问什么原因,1
f5bedb06-1bfa-11ea-8e1b-e0d55e7e3b80,你那里是怎么治疗的,你们那是怎么治疗的呢？,1
f5b829f2-1bfa-11ea-803f-e0d55e7e3b80,这个会不会传染，脸部哦,这个不会传染吧,0
f5beb3ed-1bfa-11ea-b9c1-e0d55e7e3b80,一般多久一次,一般多久复查一次,0
f5b0674d-1bfa-11ea-bdea-e0d55e7e3b80,你们是什么医院石,医院你叫什么,0
f5b8510e-1bfa-11ea-a95e-e0d55e7e3b80,小孩   才半岁,孩子还小,0
f5bae5ec-1bfa-11ea-89aa-e0d55e7e3b80,怎么治疗！,怎么治疗最好,1
f5b23a99-1bfa-11ea-a708-e0d55e7e3b80,可以发张照片给你看看,传照片给你看看,1
f5b017ff-1bfa-11ea-9d1e-e0d55e7e3b80,没有什么都没有她说,都没有呢,0
f5b8ecd1-1bfa-11ea-9594-e0d55e7e3b80,检查要多少钱,检查大概多少钱呢,1
f5b93ad3-1bfa-11ea-89ca-e0d55e7e3b80,有几个小块,有几个小块，不大,1
f5b43525-1bfa-11ea-b003-e0d55e7e3b80,有两个指甲盖那么大,手指甲那么大,0
f5b85113-1bfa-11ea-a295-e0d55e7e3b80,请问这是什么原因引起的,没有说是什么原因引起的,1
f5b4f6e1-1bfa-11ea-886e-e0d55e7e3b80,在手上，身上也有,我的手上身上都有,1
f5b802ff-1bfa-11ea-9d71-e0d55e7e3b80,有两个豆粒那么大,也有豆粒那么大的,0
f5b6cb70-1bfa-11ea-87ae-e0d55e7e3b80,不知道这是不是,但是不知道是不是,1
f5b67c35-1bfa-11ea-a28f-e0d55e7e3b80,有黄豆那么多,有，胡豆那么大,0
f5bedb0e-1bfa-11ea-9514-e0d55e7e3b80,代玉玲  你们这个医院开起来也不是一天两天了是吧 要有口碑啊   她现在不会见你们的电话反倒对你有反感[流泪,你给我说什么药我去买,0
f5bd074e-1bfa-11ea-99f2-e0d55e7e3b80,怎么治疗呢,那一般是怎么治疗了？,1
f5b5e096-1bfa-11ea-9aaf-e0d55e7e3b80,我今天发现小腿上有白斑,我颈部有白点,0
f5b3997a-1bfa-11ea-92da-e0d55e7e3b80,我儿子，马上拍照给你,没有，我拍照给你看,0
f5bae5fd-1bfa-11ea-8802-e0d55e7e3b80,是不是我每去一个医院,我不只道是不是你们医院,0
f5b4f6b1-1bfa-11ea-84b8-e0d55e7e3b80,什么原因呢请问什么原因,请问老师是什么原因,1
f5b89ef4-1bfa-11ea-a87b-e0d55e7e3b80,有确诊是,医院确诊是,1
f5bda490-1bfa-11ea-9b83-e0d55e7e3b80,没有   光滑的,没有光滑的,1
f5b6cb81-1bfa-11ea-80cc-e0d55e7e3b80,那怎么办啊,这个怎么办呢,1
f5b19efc-1bfa-11ea-9c00-e0d55e7e3b80,嗯！知道了,哦知道了,1
f5b65543-1bfa-11ea-9430-e0d55e7e3b80,这两天才发现的,这几天才发现的,1
f5b9888b-1bfa-11ea-98e6-e0d55e7e3b80,前几个月有一块指甲大，今天发现旁边有两块不是很明显,后背有一块，屁股上有一块比较明显，有两年了，然后脖子上和手臂上最近发现也有，但都不是很明显,0
f5b71913-1bfa-11ea-9c74-e0d55e7e3b80,硬币有6个那么大,多，有硬币大,0
f5be195b-1bfa-11ea-bd11-e0d55e7e3b80,对，没做其它检查,其他没检查,1
f5bb5c63-1bfa-11ea-b80b-e0d55e7e3b80,就是正常皮肤的感觉,感觉跟脸上一样的,0
f5c0136d-1bfa-11ea-9f35-e0d55e7e3b80,怎么控制，怎么让它不在扩散啊,这个需要怎么控制呢,0
f5ba4b42-1bfa-11ea-9c71-e0d55e7e3b80,是药物治疗还是仪器治疗,用的药物治疗,0
f5afa436-1bfa-11ea-8ee6-e0d55e7e3b80,主要都是今年长的,最近长的,1
f5bf77ca-1bfa-11ea-a7b4-e0d55e7e3b80,孩子的。,是小孩有,1
f5af5653-1bfa-11ea-843c-e0d55e7e3b80,我自己  37岁,我自己 50岁 女,0
f5b7dc39-1bfa-11ea-aca2-e0d55e7e3b80,我没有去看过医生不知道是不是白癜风,不痛不痒 ?不知道 是脱皮 还是 白癜风 有点担心,0
f5b76730-1bfa-11ea-8736-e0d55e7e3b80,可以发张照片给你看看,要不要给你发一张照片看下,1
f5b0672e-1bfa-11ea-9ca3-e0d55e7e3b80,不知道长的是什么,不知道是长的什么,1
4512bc20-1bfc-11ea-bbd0-e0d55e7e3b80,会不会是白癜风啊，白癜风的症状是什么,那不会是白癜风吧,0
4512bc2d-1bfc-11ea-b535-e0d55e7e3b80,怎么治疗啊,你那里是怎么治疗的,1
f5b62e69-1bfa-11ea-b0dd-e0d55e7e3b80,没有 什么感觉都没有,没有  啥子反应都没有,1
f5b213db-1bfa-11ea-994a-e0d55e7e3b80,远看不怎么明显，近看明显,斑不怎么明显。,0
f5b9fda5-1bfa-11ea-810a-e0d55e7e3b80,难道是白癜风,查了是白癜风,0
f5bc1ed4-1bfa-11ea-b516-e0d55e7e3b80,医生在吗,没时间看医生,0
f5b59277-1bfa-11ea-a757-e0d55e7e3b80,应该没有,应该是没有的,1
f5b74033-1bfa-11ea-83a4-e0d55e7e3b80,没有确定,也不确定,1
f5be4030-1bfa-11ea-b12d-e0d55e7e3b80,现在一般费用多少钱,可以，那费用多少呀,1
f5bdf269-1bfa-11ea-aaa8-e0d55e7e3b80,有黄豆那么多,黄豆大哦，,1
4512bc7e-1bfc-11ea-9833-e0d55e7e3b80,你这不能接受图片吗  我这拍的有相片,这也不能发相片给你啊。,1
4512bcb5-1bfc-11ea-a4f8-e0d55e7e3b80,脸上   有一块,脸上  有一块,1
f5b8ecca-1bfa-11ea-b779-e0d55e7e3b80,医生说估计是白癜风,医生说是白癜风,1
f5bc93bb-1bfa-11ea-bb2d-e0d55e7e3b80,没有症状，光滑,是光滑的，其他没有症状,1
f5be6724-1bfa-11ea-a464-e0d55e7e3b80,在手上我也不确定是不是,额  我也不确定是不是白斑    手指吧,0
f5bc937f-1bfa-11ea-933f-e0d55e7e3b80,好的，您微信号多少,好，你微信是多少？,1
f5b177c8-1bfa-11ea-8fae-e0d55e7e3b80,治疗，需要花多少钱呢,早期的治疗应该不需要多少钱啊?,0
4512bcbf-1bfc-11ea-8c81-e0d55e7e3b80,去年不是很明显,平时不是很明显,0
4512e3ac-1bfc-11ea-af95-e0d55e7e3b80,有点明显，比皮肤白很多,只是有点白，不是很明显,0
f5b37240-1bfa-11ea-ae09-e0d55e7e3b80,可以治好吗,我这个能治好吗,1
f5b7402e-1bfa-11ea-afaf-e0d55e7e3b80,比黄豆小,也不是黄豆,1
f5b1c5e2-1bfa-11ea-9c89-e0d55e7e3b80,大概一个月吧,大概几个月吧,1
f5b78e48-1bfa-11ea-bbb2-e0d55e7e3b80,白斑很明显,白斑颜色明显,1
f5bbf7da-1bfa-11ea-9f97-e0d55e7e3b80,但我们都没有,我们没有,1
f5ba7255-1bfa-11ea-8be4-e0d55e7e3b80,脸部有小指头那么大一块,没有指甲那么大,0
