uuid,sentence,label
E2687200006222025,什么原因导致的呢？,咨询病因
E2687180056655049,术后排便有影响吧,无
E2687180034723025,能加微信说嘛,确定联系意愿
E2687180031695054,有哪个医院有这个机器,咨询公司介绍
E2687180050719090,您这里指检多少钱,咨询检查费用
E1179480003618025,具体治疗情况是？,咨询治疗方式
E1179480002395027,想去梧州做胃镜和活检,确定预约时间
E1179480002610004,要照胃镜吗,咨询检查方式
E1179480000691010,八月份做了阑尾炎手术，出院后十多天就一直肚子疼,描述就诊史
E2687200008698027,检查费多少钱啊,咨询检查费用
E2687180011699012,手术用住院吗,咨询住院
E2687200015155002,"我想咨询""肛门出血是怎么引起的""",咨询病因
E2687180073400148,方便停车吗？不方便我就公交去,无
E1179480001034032,这样会不会是肝胆 或者肺部的原因呢,咨询病因
E2687180000469050,怎样确诊啊,咨询项目介绍
E2687180032742007,去你们那儿检查检查大概需要多少费用,咨询检查费用
E2687200008935013,痔疮能治好吗,咨询疗效
E2687180028338023,全麻，怎分开做啊,无
E2687180092185003,周六日也可以看病吧？,咨询上班时间
E1179480002743003,检过了，已经感染了，应该怎么冶疗,咨询治疗方式
E2687180003574039,谢谢，那我明天去医院看看,确定预约时间
E2687200015652052,做公交车,咨询路线
E1179480003480013,一定要做胃镜吗？,咨询检查方式
E1179480002947003,"我想咨询""腹痛水的功效与作用""",咨询药物
E2687190001025024,麻烦您了,无
E1179480003578058,那人家说你收费高了,咨询价格
E2687180020179030,我给你个电话吧，是我家属。不是我本人。要不你给我电话让她给你打,确定联系意愿
E1179480000014009,两三年吧,描述症状
E1179480003260002,清肠，一天不吃饭吗,无
E2687180009400037,我得抽时间去看看了,确定预约时间
E2687200000794006,做肛肠镜多少钱,咨询检查费用
E2687180024997008,检查结果其他医院承认吗,无
E2687200012852006,如果做大概的住几天院,咨询住院
E1179480000301004,一次吐口水还带有点血,描述症状
E2687180031679001,痔疮手术都有哪些种,咨询动刀
E1179480000199015,我有我有一半痛，一次又一半痛，睡了有点不痛，一起来痛了更厉害。,描述症状
E2687180067475006,侧切口你完全愈合吗,咨询动刀
E2687180052072028,OK，那需要做手术还是吃药呢,咨询药物
E1179480000433016,我想睡，活着很累，可是我没有其他药可以吃了,咨询药物
E2687180005532081,就是位置,咨询地址
E1185480003754001,您好  现在做下肠胃检查要多少钱,咨询检查费用
E2687180057347040,如果是肠息肉做手术得多久能回复，要不要住院,咨询住院
E1179480002277020,怎么做检查,咨询检查方式
E2687180033799037,这个检查费用高吗？,咨询检查费用
E2687180015917028,是不是需要做肛镜,咨询检查方式
E2687180002257098,我就是问平长费用,咨询价格
E2687180000474012,拿什么药,咨询药物
E2687180070534091,您那边什么时候都可以看吗？,确定预约时间
E2687180037963107,我看您家是营利性医院 一般挂号 检查的费用大概是多少呢,咨询价格
E1179480000260014,好像不是胃,描述症状
E2687180045736018,肠镜么，是不是很痛。,咨询疼痛程度
E2687180037760027,谢谢！我再咨询近一点儿的医院问问吧。,咨询公司介绍
E1179480000283039,不严重吃药能好吗,咨询药物
E2687180022887001,22:18:30肛漏治疗需要住院多长时间正,咨询住院
E1179480001072003,胃炎会不会导致剑骨旁边痛,咨询项目介绍
E2687180007722028,这个吃个药可以吗？,咨询治疗方式
E2687180005585009,需要服用什么药吗？不疼,咨询药物
E2687180054102001,想咨询一下术后修剪，疼的厉害吗,咨询疼痛程度
E2687180055721021,我听说做手术会复发啊,咨询疗效
E1179480000236011,这个是肚子里有寄生虫才有的吗,咨询病因
E1179480000493015,好的好的,无
E2687180049983048,做个小手术就可以了吗，手术疼吗？,咨询动刀
E1179480003371048,我需要做什么检查呢？,咨询检查方式
E1179480003602019,要去医院吗还是去买药,咨询药物
E2687180013374065,做完还能走路吗,无
E2687180021286043,肠镜不很痛吧,咨询疼痛程度
E1179480000961020,好的，我加您QQ，跟您了解一下情况,咨询QQ
E2687180010744004,请问多少钱做一次检查,咨询检查费用
E2687180098005049,直肠滴注自己能做吗？,无
E2687180103220030,你方便留个电话吗？我一会儿致电给您,咨询电话
E1179480000342010,笑死我了,无
E2687180038846006,我怕很痛苦的,咨询疼痛程度
E1179480000213010,我去检查过，做个过B超，XT,描述就诊史
E2687180033371030,我就问你奥林巴斯胃镜是无痛的吗？？？,咨询疼痛程度
E1179480003873032,多少呢,咨询价格
E2687180015754020,息肉容易复发吗,咨询项目介绍
E2687180006133022,一班中药，多长时间有效果,咨询药物
E2687180023936044,你医院在那里,咨询地址
E2687200003151029,治疗需要住院吧,咨询住院
E2687180027568012,我在海淀西三旗，离得比较远,无
E2687180012509002,做完手术疼的不行,描述就诊史
E1179480003695023,那吃什么比较好,咨询药物
E1179480002006010,像胃炎能吃粉吗,咨询项目介绍
E2687180047595014,微创需要多长时间,咨询动刀
E1179480002727007,服什么要好,咨询药物
E1185480003449013,我发给你看,咨询微信
E1179480000242020,过几天吧！,无
E2687180030486002,男士候镜需要多少钱,咨询检查费用
E1179480000551028,没有反复,描述症状
E1179480000091002,也不记得了偶尔疼,描述症状
E2687180004363003,这一段时间肛门痒的厉害，不知道是怎么了,咨询病因
E2687180056608019,就是这个手机号对吗,咨询电话
E2687180003719068,我知道你们医院的位置，在丰益桥旁边,无
E2687180121772005,多长时间可以做好,无
E1179480000103035,我下线了，等短信了,无
E2687180052870049,周五，周末不出诊？,咨询上班时间
E1179480002901014,"我想咨询""肚子胀气怎么办""",咨询治疗方式
E1185480001297017,主要是胃问题吗？肠问题大吗,咨询项目介绍
E1179480002142036,有时间过去看看，谢谢了,确定预约时间
E1179480002072007,还有一个幽门螺杆菌,咨询项目介绍
E2687180001005000,你好我咨询混合痔，最近有点痒，开点药可以吗,咨询药物
E2687180005160024,传输实验不是得吃一种胶囊吗 那个胶囊是自费的 我想问问那个胶囊多少钱,咨询价格
E1179480000054013,喝了中很多中药不见效果,描述就诊史
E1179480000812007,"我想咨询""为什么运动时会肚子疼""",咨询病因
E2687180009566026,哦  一般这种情况  要花多少钱？ 多久能治好？,咨询价格
E1179480002129022,需要吃什么药应该,咨询药物
E1179480002219064,检查应该不用了，看有什么药治疗,咨询药物
E1179480003426000,幽罗杆菌是怎么传染的,咨询项目介绍
E1179480002491013,就是最近一两个月  发现肚子好像有点胖  因为人比较瘦  平时吃的也不多  为什么肚子的地方会胖呢  不过每天都久坐  基本上不运动,咨询病因
E2687180007965058,费用什么范围,咨询价格
E1179480003424021,严重吗？医生？,咨询危害
E2687180030968013,方便发张图片您看一下么,咨询微信
E2687180003720006,有什么方法吗？,咨询治疗方式
E2687180069233002,"我想咨询""肛镜检查痛苦吗""",咨询疼痛程度
E2687180004042004,结肠出血怎样治疗，谢谢你,咨询治疗方式
E2687180028628006,我有位置,无
E1179480003704053,安吉汽车站坐几路公交车到你们医院？,咨询路线
E1179480000644018,带去过了，没用的，只是听听肚子就开双歧杆菌回来而已,描述就诊史
E1179480000223015,就单单痛,描述症状
E1179480000395015,去哪买,无
E2687180012696005,有什么药可以止疼吗,咨询药物
E1179480000190050,说不出来的感觉,描述症状
E2687180022414059,直肠癌的话能治好吗？,咨询疗效
E2687180000033007,我肛门每天痒，有时上火了就便完有血，这是怎了？,咨询病因
E1179480002791006,打隔暧气是什么意思,咨询项目介绍
E1179480000365037,我不抽烟，不喝酒,无
E1179480002472006,现在月经期,无
E1179480000097019,左腹部老是咕噜咕噜的响，排便不成型扁的还带有点便意感,描述症状
E2687180000543009,好几天就出,描述症状
E1185480000521030,像我这样的情况可以喝牛奶的吗,无
E1185480002251006,大便里面还有没有消化的食物,描述症状
E1179480003989014,我有胃结石，影响这些症状吗？,咨询危害
E1179480005690014,一般需要多少钱呢 检查这个肠胃,咨询检查费用
E2687180003170001,肛窦炎能治愈吗，,咨询疗效
E2687180003037004,我想问一下，我肛门地方摸着挺厚，不疼，是肛门脓肿吗,咨询项目介绍
E1179480003828010,胃炎的病因,咨询病因
E2687180074734009,咱们是私立医院是吗,咨询公立私立
E2687180014490059,我想了解我这情况如果在你院治疗所需要的费用和方法。还有你院的地址给我,咨询价格
E2687180024561026,想找家好点的医院看看,咨询公司介绍
E2687180053685004,您好，做息肉切除一般需要多久？,咨询动刀
E1179480000705010,做检查了，是胃出血 但不严重,描述就诊史
E2687180045981045,专门看肛肠的,无
E2687180001165006,丰益南昌不是有一家吗,咨询公司介绍
E2687180055755023,右上角是您电话吗？,咨询电话
E1179480006428045,麻醉？,无
E2687180043474015,是混合痔，和我一样，你们这是啥专科医院呀,咨询公立私立
E1179480000026015,还有别的检查方法吗？哪个准确点？,咨询检查方式
E2687180005644020,那该咋办那,咨询治疗方式
E1185480002112018,没你是的这么严重,无
E1179480002153045,那我都在那边交钱了,无
E2687200001948035,大概需要多少费用,咨询价格
E2687180082657005,我要是做手术是不是很疼呀,咨询疼痛程度
E2687180032271039,微创有刀口吗,咨询动刀
E2687180049488022,手术是有无痛的吗？,咨询疼痛程度
E2687180094513016,从那里坐？,咨询路线
E2687180000000005,今天洗屁股一碰发现多了一块肉，,描述症状
E1179480003693026,嗯，假如，是胃炎或者是肠炎，能检查得出来吗？,无
E2687180009926016,加微信了解吧,咨询微信
E2687180020233030,辛苦您发下医院位置,咨询地址
E1179480005494028,你发你的给我,咨询微信
E1179480002482030,像这个去做胃镜可以报销医保吗？,咨询公司介绍
E1179480003612027,如果需要住院治疗能和大医院一样能报百分之多少吗？不是刷个人的医保卡的钱，上面另的有补助,无
E1179480000049031,做胃镜老人很辛苦的,无
E1179480000053036,黄剑霞15207746970,确定联系意愿
E1185480002654023,你意见我有大问题吗？,咨询危害
E2687180001522005,现在已经不出血了是好了么,描述症状
E1185480002208025,我这样是胃病很严重吗,咨询危害
E2687180060531002,肠镜检查费用得多少,咨询检查费用
E2687180000083028,后边会缩回去的，没太在意,描述症状
E2687180001172021,有什么特效方法。,咨询治疗方式
E1179480002038033,频繁放屁是什么原因,咨询病因
E2687180008302065,坐几路公交车到？我家有120，110路,咨询路线
E1179480006312032,你是说没饱腹感吗,咨询项目介绍
E2687180002208001,请问您我的肛门怎么长了一个肉疙瘩,咨询病因
E1179480000594029,我除了感觉胃胀以外，其他都没有,描述症状
E1179480004819002,您好，我的胃痛一段时间了，想做胃镜怎么办理好，多少钱？,咨询检查方式
E2687180023420013,良性恶性的都能彻底治愈吗？,咨询疗效
E2687180011430008,需要做什么筛查,咨询检查方式
E1179480000509025,有没有电话给我谢谢,咨询电话
E1179480002409023,可以运动缓解吗,无
E2687180015665028,我一会去医院看看,确定预约时间
E2687180000342009,方便看图片吗,咨询微信
E1179480002452026,平时要吃什么药吗,咨询药物
E2687180006693017,又没有什么好的药膏,咨询药物
E2687180015772004,前台电话,咨询电话
E2687180009527008,还有别的检查方法吗,咨询检查方式
E1179480001973037,要去医院拍片？,咨询检查方式
E2687180000723007,这个是啥情况呀,咨询项目介绍
E1179480005416025,是少吃辛辣的吗？,无
E1179480002383019,去门诊没有吗？,无
E2687180047677034,如果检查结果需要手术吗需要等待吗，还有就是改用住院吗,咨询住院
E2687180042695002,"我想咨询""学院路学知园附近肛肠医院""",咨询公司介绍
E2687180001851030,不行明天我带她去医院检查一下吧,确定预约时间
E1179480003913056,确定你们那里可以！有点怕怕哦,咨询公司介绍
E1185480001773008,哦。几个月可以吃开奶茶和七星茶之类的,无
E2687180035220014,你那是什么医院？,咨询公司介绍
E1185480001306002,一千万够吗,咨询价格
E2687180007828054,能吃点啥药，治肛裂,咨询药物
E1179480005655025,这个大概多久能治愈呢，网上查严重了会致癌,咨询疗程
E2687180067371072,医院是否正规,咨询公立私立
E1179480004598011,但是但是12月份月经到现在还没来,无
E2687180004514023,做这种手术需要住院吗？还是门诊。可以的。,咨询住院
E2687180003481005,请教血栓痔用啥药治疗？痔包里的液体能自行吸收吗？谢谢啦！,咨询药物
E2687180021466016,我想问一下我要去照个肠镜的话 疼不疼,咨询疼痛程度
E2687180031222001,您好做肠细肉，做有痛的好，还是无痛的好,咨询动刀
E1179480003936013,你们医院的地址在什么地方,咨询地址
E2687180008283020,您说下您的微信号，我加您,咨询微信
E2687200002575054,是正规医院吧，可以报销吧，卧离你那很近的,咨询公立私立
E2687180000547026,40多了，好几年了,描述症状
E2687180000252005,不是很多。也不疼，擦血,描述症状
E2687180053990026,qq  是哪个,咨询QQ
E1179480004198022,会不会导致死亡？,咨询危害
E2687180015840006,嗯，那个位置，我是来北京耍的，,咨询地址
E1179480002585029,你医院有名吗,咨询公司介绍
E2687180021212004,请问血小板低可以做肠息肉手术吗,咨询动刀
E2687180000543008,2到3个月了,描述症状
E2687180018879017,完加你吧,咨询微信
E2687180070384048,对，做这个检查需要多少钱,咨询检查费用
E2687180004270006,大便干燥带血怎么回事,咨询病因
E2687190001842004,刚开始,无
E1179480000065022,嗅气  感觉口腔发出啊,描述症状
E1179480004407039,输液能治疗好吗？,咨询疗效
E2687180049574055,今天有门诊吗？,无
E1179480001400013,下午吃点,无
E1179480003528028,治疗这种费用大概多少啊？,咨询价格
E1179480000626006,我只是想问一下这个病会不会死，应该如何治疗,咨询治疗方式
E1179480003282005,需要去照胃镜吗,咨询检查方式
E2687180006610003,请问你们医院在什么位置?,咨询地址
E1179480002413014,就 一直不知道为什么,咨询病因
E1179480000098058,你的医院医生开了药，我在医院药房拿药，竟然没有药，所以又回头去找那位医生重新开药,描述就诊史
E2687180006052011,我去够贵的,咨询价格
E2687180033157034,我想问，你们院的手术也是像公立医院的做法一样吗,咨询动刀
E2687180016961032,那注意饮食起居，注意观察，暑假时领她去做做看,确定预约时间
E2687180121166008,我已经住院了,描述就诊史
E1179480004235014,听他们说做胃镜是不是很难受呢,咨询疼痛程度
E2687180001893060,有啥区别,咨询项目介绍
E2687180077857007,我想问一下你们医院是几级,咨询公立私立
E1179480000360007,排便困难,描述症状
E1179480001716040,要睡觉了💤先聊到这，有在联系医生,确定联系意愿
E1179480001789015,我是问我该吃什么药,咨询药物
E2687180004729020,多少钱？方便邮寄吗？帮个忙,咨询价格
E2687180007394017,嗯，工作太忙了，有时间再到医院看看吧,确定预约时间
E1179480001728017,那我需要买什么药吗？还是去医院做胃镜？,咨询检查方式
E2687180090296003,您好您的医院是公立医院吗,咨询公立私立
E2687180005452053,好，我查一下你们的地址,咨询地址
E1179480003453007,不可以吃什么,无
E2687180022553006,肛门痒怎么治疗用做手术吗,咨询治疗方式
E2687180009367025,明天体检看一下吧,确定预约时间
E2687180012873032,哦，这费用多钱,咨询价格
E2687180000360003,就是在擦的时候纸上有干红颜色，是不是上火了,咨询项目介绍
E1179480002270014,是，有一个中成药,咨询药物
E2687200001015021,那做什么检查啊,咨询检查方式
E2687180025174068,能扫微信吧,无
E2687180006334002,请问肠镜费用是多少？可以走医保吗？,咨询检查费用
E1179480003999043,到了医院门口了都不敢进去，因为真的很怕做胃镜那种痛苦,咨询疼痛程度
E2687180028007083,有出诊时间表吗？,咨询上班时间
E1179480000264027,那严重嘛,咨询危害
E1179480002675009,妇科没有问题,无
E2687180028660021,你给我发个图片吧,咨询微信
E2687180000525008,痔疮瘙痒。,描述症状
E2687180004838015,可能要做手术,咨询动刀
E1179480000424004,在粘膜里面的,描述症状
E2687180051907041,哦，那您说的这种检查哪家医院可以做呢？,咨询公司介绍
E1179480000002012,都知怎么说了,无
E1179480000344023,民族医院,无
E2687180106190001,无痛肠镜要住院么,咨询住院
E2687180000454041,外边这个好像能推进去,描述症状
E2687180072655058,几点上班，几点下班,咨询上班时间
E1179480003906056,不会要全面进行身体检查吧，应该主要针对肠胃方面,咨询检查方式
E2687180000794005,脓肿怎样治疗,咨询治疗方式
E2687180011590020,你的医院在那里,咨询地址
E2687180118519009,我要自己开车去做完还能开车走吗,无
E1179480000427017,昨天我吃了一些医生给的药不疼了,描述就诊史
E1179480000201016,谢谢啦,无
E2687180081114011,省级医院,无
E2687180015382006,医生地趾在什么地方？,咨询地址
E9000300013481040,不能做肛瘘手术？,咨询治疗方式
E2687180004566002,检查直肠病变需要做什么项目,咨询检查方式
E2687180024027020,是否做肠镜,咨询检查方式
E1179480000134045,因为我不确定是不是下个周末过去,无
E2687180001810001,检查一下多少钱呀？,咨询检查费用
E2687180019692043,好的👌谢谢！那我看看等办完再去看病,确定预约时间
E1179480000852018,病人必须得去你院吗？,无
E2687180047103041,在动刀岂不是下半身就废了,咨询危害
E1179480001380040,我那慢性胃炎都吃一年的药才好，你这几天有那么容易吗,咨询疗效
E2687180003141002,你好！我想问一下！痔疮用什么药会好点,咨询药物
E2687180062769017,全无痛就是打麻醉对吧,无
E1179480002246018,那我是怎样跟你们联系治病？,咨询电话
E1179480003626023,需要多长时间能好,咨询疗程
E2687180071483021,还要做无痛摘除节育环,咨询动刀
E2687180000807002,肛瘘手术后流黄水,描述就诊史
E2687180005596026,我想彻底治疗,无
E2687200007235018,就是资讯一下吃多长时间药能好,咨询疗程
E2687180001387027,灌肠没有水疗效果好吗？,咨询疗效
E2687180005113043,我就是问医保报销挂号费多少钱？,咨询价格
E1179480000058002,口气臭看什么科,描述症状
E2687180088209007,我在岳各庄，我怎么只开车怎么过去？或者打车怎么到什么的位置？,咨询路线
E2687180101988017,地铁，电动车，都行,咨询路线
E2687180001304000,肛门有个包咋回事,咨询病因
E1179480000416016,就是昨天吃了海鲜,无
E2687180001639031,大概要花多少钱,咨询价格
E1179480001422035,你忙吧,无
E1179480006055034,你们可以医保结算吗,咨询公司介绍
E2687180021567005,可以加您的公众号或者是微信号吗？,咨询微信
E2687200007679035,需要住多长时间院啊,咨询住院
E1179480000684000,两天前得的，应该是熬夜了几个星期肠胃不好了,描述症状
E2687180032515019,普通的很疼吗,咨询疼痛程度
E2687180000798005,我跟董主任那看的,描述就诊史
E1179480000365006,老胃病了,咨询项目介绍
E1179480002453021,阿莫西林，克拉霉素，泮托拉唑钠肠溶片，还有,咨询药物
E2687200006735034,你们在哪里？,咨询地址
E2687180003139053,好多人说做完以后影响肛门的弹性是吗,咨询危害
E2687180005247004,跟蛔虫有关吗,咨询病因
E1179480000657022,提前预约的价位,咨询价格
E2687180022554002,就想检查一下 ，这个检查怎么做，有痛苦吗,咨询检查方式
E2687180051630014,想请问您，有必要做胃肠镜吗？,咨询检查方式
E2687180001778001,您好，女人肛裂是做爱做后面做的吗,咨询病因
E1179480000011005,想预约下星期2做胃检查,确定预约时间
E2687180085605007,你们结算那儿的电话是多少,咨询电话
E2687180045771049,好吧，我以把你的电话记了下来,确定联系意愿
E1179480004142029,那我们微信聊,确定联系意愿
E1179480002167013,大概要多少费用呢？我做好准备,咨询价格
E2687180024089019,该怎么检查或去治疗呢,咨询治疗方式
E1179480000022031,具体地址呢,咨询地址
E2687180045039119,您能告诉我电话号码吗？,咨询电话
E1179480000049019,今天就开了这几个药,描述就诊史
E1179480000937002,你好，一岁半小孩，呕，拉肚子，发烧后，肚子胀气，食欲下降，几乎不吃东西，怎么办？,咨询治疗方式
E2687200005996024,怎么处理,咨询治疗方式
E2687180000060090,你们这医院是公立的吗,咨询公立私立
E2687200000654043,你把电话给我,咨询电话
E2687180040920045,我还有你们那个医生的联系方式呢,无
E2687180003795023,无痛，,无
E2687180001942036,一会我去医院看看,确定预约时间
E1179480000050015,你们主要是吃药为主吧,咨询治疗方式
E1179480002735031,做什么检查吗,咨询检查方式
E1185480000264028,可以拍照片发给你看看吗,咨询微信
E1179480000216022,嗯，所以我就网上查证一下,无
E1179480000371027,我在等着第二杯热的蜂蜜水,无
E2687180001083052,医院在那么位置,咨询地址
E2687180050252020,年轻未婚女性采取哪种术式较好？,咨询动刀
E2687180035860026,肠镜有没有打麻药的啊,无
E1185480000038002,小孩胃镜取硬币需要禁食吗,无
E2687180058323026,肠镜是不是痛？,咨询疼痛程度
E2687180002041026,有没有效果比较好的保守治疗方法？,咨询治疗方式
E1185480002104012,问下做这个一般要多少钱,咨询价格
E2687180002642004,那个专家电话,咨询电话
E1179480000995001,左下腹疼痛的原因,咨询病因
E1179480000196017,就在这讲吧,无
E2687180000544005,然后大便的时候有点疼,描述症状
E1179480000345042,好吧。,无
E1179480002749049,致癌了会干嘛,咨询危害
E2687200011918033,我这样的，也可以一次性治疗好么,咨询疗效
E1179480000565005,女儿口气很臭，透出来的气也臭,描述症状
E1179480000676011,我是得得了什么病吗？,咨询项目介绍
E2687180035728045,能治好那,咨询疗效
E2687180002545050,那我现在你也不确定是什么病是吗,咨询项目介绍
E2687180000535004,肛门湿疹痒有湿气,描述症状
E2687180053181031,肉球还能缩回去吗？,咨询疗效
E1179480006396036,胃镜很痛苦吗,咨询疼痛程度
E2687180000631030,医院是在丰益桥往西那个吗？,咨询地址
E1179480004593039,这个传染性这么大啊，那岂不是很危险,咨询危害
E2687180039275062,几天啊,咨询疗程
E1179480001383041,都切除了，今年复查，都很好了，不知为什么？11月份就开始有点胃疼了,咨询病因
E2687180023175025,你在医院旁边有哪几条？坐车车线。,咨询路线
E2687180002330011,68，男，大概预约到什么时候，费用？,咨询价格
E9000300000456011,这是目前治疗痔疮最好的手术么？,咨询动刀
E2687180017640124,那大夫就半天时间是不是做完检查就下班了,咨询上班时间
E1185480001137022,嗯嗯，那这种情况严重吗？,咨询危害
E1179480001490029,没有，在这里说可以好吗？,确定联系意愿
E2687180080002052,咱们医院是私立的吧？,咨询公立私立
E1179480001050018,现在大概是什么情况呢？,咨询项目介绍
E1179480001439030,请问我还要注意什么呢,无
E2687180013297003,"我想咨询""痔疮不手术能根治吗""",咨询疗效
E1179480001480022,是不是胃癌呢？,咨询项目介绍
E1179480000163008,去那里治疗，怎样治疗呢,咨询治疗方式
E2687180050657018,就是天天加班996没休息,无
E1179480002928003,是不是肝胆功能，还是湿气重,咨询病因
E1179480000033006,都是吃胃药,描述就诊史
E2687180000454004,肛门处长了息肉一直不好意思去医院看 偶尔会有便血的情况,咨询项目介绍
E1179480000364025,嗯，知道了，谢谢,无
E1179480006317023,那酸辣的东西会吗？,无
E2687180009573039,我在亦庄 我这两天先去医院看下 如果需要再预约肠镜,确定预约时间
E1179480000753024,肠里面的气能排出来吗,咨询疗效
E2687180076677075,是专科医院吧？,咨询公立私立
E1185480002761006,后确诊阑尾炎5月31日保守一周出院之后肚子周围不舒服了医生讲会有余说三个月消失，但9月3日又复发，医生又叫保守，10出院，肚子周围未消失痛，医生又说是粒连引起的会好，我很担心粘连会严重吗？,咨询危害
E2687180000870119,电子痔疮镜就是您说的直肠镜？,咨询检查方式
E1179480003082016,晚上吃多了…有没有关系？,咨询病因
E1179480003594010,那我还需要做胃镜么,咨询检查方式
E2687180033755076,这还无痛啊,咨询疼痛程度
E1179480003162026,你说中药能一周治愈,咨询疗效
E1179480003269013,那吃香蕉可以吗？,无
E2687180052723035,那不是公立医院啊,咨询公立私立
E1179480003240019,可以给我解释一下肠胃炎嘛,咨询项目介绍
E2687180073323036,会疼吗？,咨询疼痛程度
E1179480003609022,那怎么做好的,咨询治疗方式
E1179480000220025,昨天刚吃,无
E2687200004140150,微信说,确定联系意愿
E2687180000139015,我有照片，我从来过痔疮，我不知道是不是,咨询项目介绍
E2687180089930048,这个医院是三甲医院吗,咨询公立私立
E2687180021003032,好用约吗,确定预约时间
E2687180012981020,我想问一下这病用药可以治疗吗,咨询治疗方式
E1179480004738023,好滴那我先加你微信先,咨询微信
E2687180003662002,大便呈阳性怎么回事,咨询病因
E2687180001159021,就是吃了药没有见好,描述就诊史
E1179480001992031,如果暂时不做什么治疗可以吗,咨询危害
E2687180000088026,哦。那您说是什么问题呢？,咨询病因
E2687180000475022,是肛裂吧？,咨询项目介绍
E1179480005793020,我本来是十五号来生理期的  然后上个月十号同房过  然后十四号来姨妈了   这样是不是就不会怀孕了,无
E1179480000277011,也没注意到好像是长智齿以后才有这种状况的出血,描述症状
E1179480002050022,不用了谢谢，我还是直接去医院看看吧,确定预约时间
E2687180004175097,导航能到吗,咨询地址
E1179480001476010,那要吃什么药,咨询药物
E1179480002913006,有没有风险，没有，我想先了解下,咨询动刀
E2687180003862019,医院在哪里呢，大夫,咨询地址
E2687180097783007,三甲医院，肛门周围,描述症状
E2687180005253007,这个得需要做个什么检查呢,咨询检查方式
E1179480001110033,算了，我还是再联系联系先吧。,确定联系意愿
E2687180000190008,我就是想问几号线到医院，哪一站下,咨询路线
E2687200014607062,你们那都有几路我倒车也可以,咨询路线
E1179480003113043,可有有效的治疗方法,咨询治疗方式
E2687180015641025,男女要求是另收费吗,咨询价格
E1179480000420005,男的，21,无
E1179480000001023,医院的地铁站名,咨询路线
E2687180015069023,我加你，本人赵先生,咨询微信
E2687180001727017,啥叫成型,咨询项目介绍
E1179480001560012,我经常半夜值班和吃宵夜，这样有影响吗,咨询危害
E2687180003416140,没事   等我有空了过去吧  在老家呢,确定预约时间
E2687180010680022,你们医院在北京哪呢,咨询地址
E1179480001563020,我要去就医是吗,无
E1179480001737030,吃胃疼药管用吗,咨询药物
E2687180011474030,住院押金交多少,咨询价格
E1179480002014004,"我想咨询""上腹部正中间疼痛""",描述症状
E2687180006411026,你的微信号多少,咨询微信
E1179480002511020,都是吃止痛药,描述就诊史
E2687180026170070,医院在哪里 怎么走,咨询地址
E1179480002706012,那需要做什么样的检查才能明觉到底是什么影响的？,咨询检查方式
E2687180067464002,请问脱肛手术大概需要多少时间，多少钱,咨询价格
E1185480002222005,是睡眠麻醉吗？,无
E2687180006996011,看好的花多少钱啊,咨询价格
E2687180012567020,涂抹痔疮膏有效吗,咨询药物
E2687180023973024,我觉得是内痔，明天去二龙路医院去看。怎么晚了给诊断谢谢您了,咨询项目介绍
E2687180028655014,一次做多长时间啊,无
E2687200003511020,几点去,确定预约时间
E2687200014104052,检查需要多钱,咨询检查费用
E2687180000218030,之前感觉有,描述症状
E2687180000422052,之前不是滴血啊,描述症状
E2687180000740006,以前不常出，最近经常出血,描述症状
E1179480000333009,比如得胃痛肚子会时不时辣吗？,咨询项目介绍
E1179480000757018,经常胃疼是怎么回事,咨询病因
E2687200005034003,刚刚发现,描述症状
E2687180026121042,你发你的微信吧 我加您,咨询微信
E2687180001931001,"我想咨询""肛口肿了是怎么回事""",咨询病因
E2687200013256050,坐车怎么去？,咨询路线
E1179480003150036,那我该做哪些方面的检查呢？,咨询检查方式
E2687180000240025,便不尽，便秘，潮湿瘙痒的症状吗，有,描述症状
E2687180030571048,我去可以导航去,咨询地址
E1179480002589029,你们民营医院不敢相信,咨询公立私立
E2687180001488018,你说你微信,咨询微信
E1185480002840033,做这个的话一般多少钱啊,咨询价格
E2687180000281011,以前感觉那肉球还没多大个 最近我感觉它大了一圈,描述症状
E2687180009812006,需提前预约吗,确定预约时间
E1179480000258000,16，头晕想吐,描述症状
E1179480002709029,那我哪些东西是不能吃的呢？,无
E2687180022868008,你们不是私立医院吗？我要切除睾丸,咨询公立私立
E1179480000321019,我现在都不敢睡觉你睡着就自动憋醒,描述症状
E2687180001059017,就怕做手术,无
E2687180017966089,刚才的手机号是您微信么,咨询微信
E2687180051524047,百度地图上找不到那个医院呢,咨询公司介绍
E2687180039314015,你发你的微信吧,咨询微信
E1179480003132018,就我也没性生活呀,无
E1179480003276041,检查这个幽门螺旋杆菌，是怎么个检法,咨询检查方式
E2687180013220063,嗯嗯，我了解了，我会考虑一下去医院的，谢谢您,确定预约时间
E1179480000085025,伴有烧灼感,描述症状
E1179480004258026,肠癌这种？或已经胃溃疡了？需要做胃镜,咨询检查方式
E2687180000172009,就是阑尾那一块疼,描述症状
E1179480002522023,这两种严重吗,咨询危害
E1179480001542018,"我想咨询""左上腹痛的原因有哪些""",咨询病因
E1179480003300018,肠胃炎应注意什么东西！,咨询项目介绍
E1179480000071069,我不知道，做无痛胃镜才要258吗,咨询检查费用
E1179480004003023,做胃镜有什么条件不？,无
E2687180023585023,附属医院,无
E2687180015413066,晚会看吧   有时间我就过去,确定预约时间
E2687180012990003,有什么药可以解决的吗,咨询药物
