source_id,targets_id,sentence1,sentence2,label
5534870075451007,5534870036962004,皮肤特别好干燥,皮肤缺水吗,0
8530000018505014,8530000014469041,硅胶比膨体柔软？,假体就是膨体？,0
8530000010123006,8330100041812009,18621089466 短信,短信形式吧,0
2773850015871001,5998600024335006,常年黑眼圈怎么去除,眼袋怎么能去掉,0
5860280008497009,5860280005464011,来了预约了在网上购买一样的嘛,就是购买以后再预约哇,0
5727500018073010,5727500004779001,黑脸娃娃多久做一次,多久补一次针,0
1850300037399011,1850300028761016,大分子的？,多少钱大分子,0
8363010000585002,1800280082642002,鼻梁比较塌怎么办,我鼻子👃是踏的怎么办？,0
8363010047230020,8363010041799004,你们有做线雕,线雕做的不好,0
8881750002305002,1817780010196001,亲，我想问下,我想问下嘟嘟唇,0
5727500018307003,5727500017770008,什么方法抽,用什么方法可以解决,0
1600310014614013,1600310007456018,我加你了已经,我加你吧不好意思,0
1800280018713002,1800280014316002,我想问一下肋骨隆鼻需要多少钱大概,你好，我想问一下肋骨鼻多少钱,0
1800280017898002,1800280002707003,你好，找竞价否词，我的QQ 2994083961,你好  麻烦转达你们竞价否词  谢谢,0
3991420032309039,3991420026348023,绣要多久,多久稳定？,0
8388040172168000,8388040162319003,闭口粉刺怎么才能好,脸上起闭合性粉刺怎么调理,0
8388040024814005,8388040022730010,两颗门牙大外长,只是门牙吧,0
2773850016149012,2773850014331004,衡力的瘦脸针效果怎么样啊,保妥适  衡力没啥效果了,0
1600310014703026,1600310011432064,我下个微信吧,我给你我的微信吧,0
5979500010075004,8881750036986003,除皱针抬头纹的,眼角纹鼻纹,0
6577100001833021,6708030055185010,10个多月了,打10个月？,0
8388040096179045,8388040077945014,我加你微信吧，我微信手机号搜不到,你的微信我加你吧，我的加不了,0
7419650005707016,8592480002627018,发微信里也行,说加我微信,0
8530000018183003,8530000000062009,我去医科大整,是医科大整形医院？,0
3991420084530001,3991420082011036,还送0.5玻尿酸,送玻尿酸吗？,0
5534870118590014,5534870078635019,哦，那效果怎么样呢,也有效果,0
1800280076626003,1800280056696008,超皮秒 价格 是什么,超皮秒怎么做的？,0
2773850044944006,2773850040690009,怎么给你发图片,你不是让我发图片麽,0
3991420032172001,3991420009222023,就是太阳穴的填充,填充哦,0
8388040143932011,8388040129561004,你是那个华美整形医院吗,去整形医院做吗,0
5860280007590012,5854910007669003,我脸上长痘了怎么办,我是油性皮肤长痘,0
2808500023265010,1600310081111024,之前说过,没有过之前,0
2773850045017014,2773850039051006,是哪种机器,一般都做哪种,0
8388040145329045,8388040136607003,20 之前没做过,之前我没做过,0
5732510009352015,5979500019731062,皮秒的话是一次性吗,皮秒是仕么,0
5015660000767014,8363010049624004,正常在什么价位,什么价格昵,0
2773850016245004,5998600019839001,祛斑费用？,你们那里祛斑是怎么祛斑,0
8530000018718010,8530000006767004,自体脂肪980阿,就是自体脂肪移植是么,0
9963270022422005,9963270003852012,宋，43岁,我是男人43岁,0
5015660001127008,8363010054590013,抽脂加双眼皮呢,双眼皮下,0
6708030046588016,6708030042403001,有人事电话或微信吗？,没微信有QQ,0
3991420032450011,3991420021246015,目前是鼻梁,就是鼻头大 鼻孔也大,0
1600310044181016,1600310028671007,上牙好点，下牙不齐,门牙稀,0
7419650005885006,7419650001074006,他之前打过,跟我打过来说,0
2773850044562025,2773850042438016,微信是勇往直前。,微信15846979966,0
1600310044512045,1600310033134011,鼻头扁平  鼻翼宽,已经缩小鼻头和鼻翼了,0
8388040024818006,8388040010700008,是纹眉的一倍？,纹眉是啥价格呀？,0
2259130011140014,2259130000375015,可以加我微信，13544323791,加你微信呢。,0
5534870029300005,5534870021733006,鼻头 山根,鼻头和鼻孔鼻翼,0
5727500018003005,5727500012207005,18，不开眼角,快18,0
1850300061686017,1850300057552020,我知道在贵阳,我没在贵阳呢,0
1600310013047049,1600310002317026,水光针要多少钱,菲洛嘉是水光针吗,0
8388040171657010,8388040147985019,微信该,QQ:2314191067 微信：17835411093辛苦您转达一下。,0
8330100003343060,1850300053017033,微信有你们医院的人,我们微信说。,0
1800280076992007,1800280072033009,13660154688咨询纹眉价格,眉毛和美瞳线的价格？,0
5732510009440005,5979500014565008,下垂 移位了,嗯下垂,0
1600310075981025,1600310071159026,运动是要跑步吗,运动也不会瘦,0
3996870001490018,5732510037163009,哦 看过,去机构看过,0
5283910004881001,8839580024909003,你们做点痣吗,醋可以点痣么,0
8388040002447008,8388040000932011,费用大概多少，中等的,没有。大慨费用多少,0
9963270022336004,9963270012831012,在这方便告诉我吗？,告诉你个毛,0
3991420032447001,3991420023029002,怎么送积分，能不能帮我查一下积分,积分查询,0
3991420032397005,3991420022901025,毛孔有，但是是小毛孔,治疗毛孔的,0
1800280076952008,1800280072969003,就在这大概说一下吧,就跟我说一下大概的价位吧,0
8363010022284029,8363010010137011,现在这个是我的号码,号码13850029164,0
8530000013663069,8530000001695022,回头联系,去了再联系,0
1850300038947010,1850300018920004,去医院看过用药再擦,去大医院看过,0
2773850016150010,2773850008503003,怎么能发图片给你,这里哪发图片,0
8530000018814001,8530000005461001,倣鼻综合多少钱,谭拯做综合鼻多少钱,0
6708030046489001,6708030025652014,你现在加我微信,明天加我微信吧,0
1600310075922010,1600310074982024,你加我嘛。,你加微信号吧,0
9170690005124002,5015660008238013,现在都有哪些方法去除,用什么方法去除雏,0
5534870029964015,5534870016238022,微信我怎么加你呢,加你吧 我微信设置了,0
8388040046661003,8388040036793004,痘痘红色痘印痘坑,长粉刺痘,0
8911670001427014,5732510019997001,为什么额头上和脸颊两边总是会长痘痘和粉刺？,两边脸上都是痘坑还长痘痘,0
5727500018258033,5727500016867030,你加我收好吗,15237522276   你加我就行,0
7419650006030016,8592480016580008,加上面这个电话的微信吗,有微信可以聊不,0
5727500018664017,5727500001014010,不笑的时候没有,我不笑的时候就没有，一笑就很明显,0
6068820004012019,1817780017239005,.....nnbv,嗯.....,0
8363010047563016,8363010035656012,我刚刚加你微信了可以了解一下,我刚才加你微信，,0
5998600011834004,5998600003603014,那这一个疗程要多少钱,水光针多少钱一个疗程,0
5979500010615064,8881750039674010,微信就是这个手机号。发这张就可以了。,你给的手机号也是微信对吧,0
1600310014738047,1159720065725007,会不会更丑了,做不好会不会就毁容了呀,0
8363010047460006,8363010030244002,1841807025  我QQ,18965829743我微信,0
1850300039804010,1850300027774001,牙齿矫正大概价位多少,大概价位多少啊？,0
9170690003794007,5861350004807011,24岁！,今年24，女生,0
1159720016545009,5283910021552007,现在脸一边大一边小,一边短,0
1159720016606007,5283910012615003,17啦  就是肿泡眼,那17呢,0
6577100002173002,6708030062100006,想咨询一下呢,您好，我想咨询一下牙齿矫正,0
8388040121231027,8388040118993010,问了很多了，你的微信多少,有微信伐,0
3991420032491008,3991420022028004,就是补水 美白这样吧,有美白补水的水光针吗？,0
5727500018271015,7419650014792025,还有嘴巴下巴,特别下巴那块，还有额头,0
8412990002278012,9963270042644002,华美社,有在华美面诊过,0
6708030021976001,6708030011634001,双眼皮全切多少钱呀,全切？抽脂多少钱？,0
5534870074443017,5534870042052001,格榑粗可以吸脂吗？,你是吸脂？,0
8363010047113018,8363010036363005,肚子手臂后背,大腿胖，只胖大腿,0
8363010023226000,8363010005616016,微信昵称唯,13162977763这是我微信,0
1850300039224002,1850300034710017,嗯  在你们哪里做过其他的,你们店是在哪里？,0
8388040121095012,8388040110775011,先做一次,治疗一次就好了是吧,0
1600310014560008,1600310001367004,你是昆明店,昆明，安宁,0
6708030046400006,6708030043654013,内双也要割吗,我的眼睛不小，有点肿。，内双,0
8997980048941024,8997980038859008,6毫升海薇m+多少钱呢,那玻尿酸是一支多少钱？,0
2773850044918012,2773850018424023,那一共多少钱,缩鼻翼一共多少钱,0
1600310014526005,1159720067405004,我预约过今天的,我预约一下明天,0
8388040047861006,8388040046765020,你们是做美容的也做腿吗,你这是美容的吗？,0
3996870001714018,5732510016738003,你们这边隆胸要多少钱,你们这边一般是多少钱,0
8363010047754001,8363010042232036,腋毛才99,脱毛99包干？？？,0
8388040171587002,8388040167550013,这一般费用是多少,腰腹吸脂一般多少价位啊,0
5727500018254017,5727500012814006,十年前做过,十年前埋的,0
8388040121255002,8388040118112006,想磨下颚骨,整下颚骨多少钱？,0
8388040144217040,8388040137859004,加我微信聊17688827880,电话挂了吧，微信聊,0
3226050022484002,3226050008991002,植牙多少钱一棵,我想种一棵下牙花多少钱？,0
2259130010098001,2808500023680001,脸颊凹陷，咬肌肥大,两边腮肥大,0
5015660001007002,4276530013756009,你说大概费用是多少,填充眼眶大慨多少费用,0
1817780000865016,8997980027927013,要办住院吗,这需要住院吗,0
9963270022048008,9963270012911017,不做表情都有少量了,没表情也有。,0
8412990003714004,9963270026975005,怎么看都是圆的,怎么退出去,0
6708030021854002,6708030011870011,太阳穴，苹果肌，抬头纹，下巴，法令纹,丰苹果机,0
8412990012515006,8412990009224002,欧菲整形医院？,在欧菲,0
5727500008422009,5727500003762022,几十年了,多年了吧,0
2808500023275011,1600310077411013,凹陷又凸起,是突起的,0
8530000018505007,8530000018180001,玻尿酸能填充太阳穴吗,想了解填充太阳穴,0
8363010022948027,8363010013849078,我还没短信,短信之类的,0
2808500023480057,2808500017155012,我咨询你呢,我是先问你的 我也没有跟咨询医生说什么,0
2808500023422032,2808500016788005,我的电话18877289124微信WXL372938114,我的微信是13887792967,0
1159720050816016,1159720018877001,脸两边大,眼睛两边  还有脸夹两边  对称的,0
3226050022440013,3226050001536004,就门牙外突，旁边的牙内陷,上牙两颗突出，下牙不齐,0
6708030022114013,6708030019013002,你们是怎么治疗红血丝的呢,你们是怎么减的、,0
1600310044497012,1600310018250003,有双眼皮还可以做埋线双眼皮吗,我的双眼皮是在你们家做的,0
1850300038726002,1850300027679001,牙齿多少钱,牙齿的牙齿的,0
8388040121001012,8388040112939008,行 微信13681829039,电话微信给你,0
3991420084534006,3991420069482001,满口假牙下半颌种植牙价格多少？,种植牙也是假牙,0
8363010023245002,8363010011850019,你这公司是在哪个位置,这是在哪个地方,0
1600310041526048,1600310019329011,完整的牙片,排牙片多少钱,0
8330100003925002,1850300052490020,那医院在什么位置呢,您好！医院在什么地方？,0
1159720016761021,5283910009119002,我想咨询一下我的咨询医生电话,现在才咨询呢,0
5727500018563020,5727500009978011,我是单眼皮，想要割,就是小眼睛单眼皮,0
8363010047761006,8363010035943011,想做内双,我是内双，可以埋线,0
5015660001101064,8363010053952017,你这医院位置在哪里,哪里扫啊,0
2773850044748003,2773850036988004,除皱多少钱一针？,美白针，多少钱一针,0
8388040145594026,8388040123804008,那你们地址在哪里呀？,你们地址在哪里呢？是医院？,0
5998600012135023,5998600003448013,只是假体是嘛,不假体,0
9963270048256017,9963270029985016,想在南宁这边做,南宁又没有,0
5534870029687010,9170690015463002,就是脸上的雀斑。,只说是雀斑,0
8530000018767012,8530000003908006,你加我微信，15778681201,我们在微信上聊吧？,0
8388040200229005,8388040193388004,生过孩子的时候才有,28生过孩子了,0
3226050022625002,3226050009267002,我想知道自己脸上的斑是什么[原因长的,请问脸上长了新痣样的东西，什么原因？,0
1800280017696007,2860740005253012,算老年斑,黄褐斑，晒斑就不知道,0
9963270022208038,9963270017135002,今天上班吧,上班先了,0
8911670005136009,5732510023853016,拜拜！！！！,嗯，好滴谢谢,0
5979500036166024,5979500014816001,玻尿酸大约多少钱,多少钱呢？大约,0
8881750002617004,6068820005344010,一颗50，.,50多了做上面,0
5534870118182010,5534870109445011,我好像有你们那的微信,我有你们医院同事的微信,0
6708030069366008,6708030067750008,想改善逗,只是改善？,0
8388040022920039,8388040012505020,99就可以了吗,99的套餐么？,0
9963270022271008,9963270020993005,也是这个电话,我的电话13794835568,0
1850300039461012,1850300014980013,就是贵阳你们医院,请问你们医院在贵阳那里,0
1159720016723031,1159720002375026,准备打算做,打算过几个月,0
5283910003035015,8839580040366012,15970162059微信同号,可以微信同号,0
8330100032508005,8330100031510014,要几个疗程的,一个疗程怎么吊,0
5534870029807001,5534870016017001,胳膊的纹身图案能洗掉吗,纹身可以洗掉吗，你,0
2259130009927010,2259130004327029,两人同行一人免单是什么意思,好的，两人同行有什么优惠吗,0
8530000018964001,8530000017210003,我想了解一下发际线种植,18275736314想了解一下,0
1850300009291002,1850300006341007,不要瘦脸,针多少钱瘦脸,0
6708030022228014,6708030002600005,是什么意思啊？,自然是什么意思,0
1600310014135003,1600310006131026,微信的话我加你,我加微信嘛,0
8388040002459001,3991420105648002,脱上下臂和大腿小腿的价位是多少？,脱腋下和手臂，小腿分别是什么价格呢,0
1600310044662025,1600310015212028,你＋微信,没有 直接搜微信就可以啦,0
5534870028446003,9170690009090003,男，今年54,今年53岁一,0
8839580016811013,8839580010420016,算了，下次再说吧,算了，下次在考虑吧,0
2259130010195012,2808500027908039,消肿恢复快,消肿很多，就是怕恢复的不自然,0
8388040024679004,8388040018725006,李庭勋 12月,12月5号做的,0
8530000018064001,8530000006807014,还有脱毛的,脱毛预约,0
5534870074513006,5534870053955006,有五.六年了！,七，八年,0
1850300010017002,1850300000315002,请问你们垫鼻子怎么收费的,请问下你们那里怎么收费,0
8881750002752004,6068820007361008,泪沟，法令纹这些,苹果肌泪沟法令纹,0
5534870116684019,5534870110516022,咋算了,算了吧？😔,0
7830660008637019,7830660004316005,星源和星源美天是一样的吗,就在星源美天做的,0
5732510009374003,5979500020192013,有些 可能是晒斑,散的…晒斑,0
1600310044058012,1600310028008023,瘦脸部呢,使用运动来瘦脸 可以吗？,0
1600310044578035,1600310018683009,国产的什么,进口还是国产的呢？,0
8388040145561015,8388040139076017,我该去什么医院,你是什么医院在哪里,0
1850300009437009,1850300009212020,你们是贵阳吗！,没有在贵阳呢,0
1850300039584003,1850300012319013,是贵阳的，但没在贵阳,你们是贵阳的,0
8412990003801014,9963270045052018,我有你们的微信呀,发我微信可以吗,0
8363010022880004,8363010009625021,肋软骨费用多少,去巴费用多少,0
5979500011147005,8881750052088000,溶脂针一个疗程,也打溶脂了,0
1600310075735029,1600310068223017,不能永久吗？,什么是永久的疤,0
1850300039191010,1850300013488014,带家长，可能会不同意的,我没跟家长说,0
2259130010387004,2259130005571003,怎么会出现抬头纹,抬头纹怎么才能去掉？,0
5979500008689017,8881750047277005,是男人，60岁,女，60。,0
5979500010734001,8881750035812001,太阳穴和额头不饱满,玻尿酸填太阳穴 泪沟,0
9170690005089024,5861350007405023,打算过两个月做,还没有，打算去,0
6708030021930002,6708030012135001,半永久仿真的要多少钱？,仿真的那种多少钱,0
7419650005294001,8592480018239015,了解了热玛吉,第四代热玛吉 15071379456,0
8388040024948017,8388040022918013,我微信加了，华美的牙齿矫正的微信啦,加微信 2430200226,0
8388040172098056,8388040159356006,你们那地址是哪里,你们是可以看到地址么,0
5727500018531018,5727500003254047,微信电话号,你的微信,0
1850300039107079,1850300031061002,地址是小河吗,地址给问,0
8388040172073018,8388040153973008,这个做了有副作用?,这个手术做了会有疤吗，会有后遗症吗,0
1600310044181016,1600310020707006,有点龅牙，多别是两颗门牙,门牙稀,0
8388040096652013,8388040094252070,1万多是吗？,噢2万左右？,0
8330100032573007,8330100012021003,是眼部，眼袋,眼部黑眼圈,0
5727500018631012,7419650008772023,我微信不好记,我们有微信的,0
5860280008055004,5860280006731025,17615406614 付先生,18508398180 权女士,0
8881750002893017,6068820003450005,您加我一下微信吧,微信我怎么加你,0
1600310042872037,1600310017104019,这里发给我就好了啊,麻烦发给这里,0
9963270022292029,9963270017717020,微信以前的号码,我手机号和微信同,0
6577100001547003,6708030053215047,就比如雀斑,雀斑可以治,0
3996870001190014,5732510030223006,嗯，是黑色,黑色字体，,0
8881750002968013,1817780015762008,加我微信聊13515056921,不方便加微信，这里聊一下吧,0
1817780000267020,8997980049076001,眼袋很凸出,眼袋加黑眼圈,0
8363010047294002,8363010031683013,正常瘦脸针多少💰,瘦脸针和水光针多少,0
5727500015448001,7419650008908001,你们医院的地址,你们地址,0
3226050022379002,3226050005916001,怎么瘦肌肉小腿,小腿肌肉粗大怎么办,0
2511160000096010,6708030049993014,也是手机号码,我是蔡芳，手机号码18670892730,0
8388040024911003,8388040006798015,做头发,拉头发的危害,0
5534870074786017,5534870031933009,13689138518你加这个,你加我对,0
8388040199881001,8388040198453000,咨询整形项目,整形需要做什么项目啊,0
8388040024709015,8388040003588024,了解了。。你们店的地址,你们地址在哪里啊?,0
3226050022458024,3226050016138003,只问种植牙多少钱一颗,一颗种植牙要上万元吗？,0
8881750002538009,6068820000475007,30岁，9年痘龄,不多到30,0
2259130011026015,2808500029458016,还满意 就是肿,还是不满意,0
8388040071963002,8388040049127014,是每颗单价吗？,单价多少钱一颗,0
3226050022186015,3226050020501028,你是在武汉的吗,武汉医院？,0
1800280077125001,1800280068154011,首单0元是什么活动呀,水光首单0元是什么,0
8881750034075030,8881750011120010,就一片大概多少钱,手术大概多少钱啊？,0
5015660000804141,4276530001057002,你们上班到几点下班的？,好医生几点下班,0
5860280008144013,5860280002795017,玻尿酸管多久啊,玻尿酸填可以管多久,0
8388040002145003,8388040001314002,你好，种植牙什么价格？,种植牙吗？什么价格？,0
8881750002596009,8881750000246001,自体脂肪全脸移植有害吗？,我做自体脂肪,0
3226050022412002,3226050019510002,双眼皮做怎样的好,问问双眼皮怎么样的,0
8881750034270006,8881750031434028,丽都注射的,丽都医院,0
3991420032536030,3991420027639023,发你微信给我我加你,我加微信比较谨慎,0
3226050022285007,3226050007645027,我检查过的可以外切,要外切,0
3991420031634006,3991420030645006,抬头纹加鱼尾纹,眉间纹、鱼尾纹、抬头纹,0
1800280046680033,1800280020999013,也就是手机号码,好的，手机号码就是微信号,0
8388040024593004,8388040007947007,男士，60了。,女。年龄60,0
1600310074992067,1600310052456035,你发在这上面就可以了,发在这可以吗,0
1800280077142007,1800280076714005,年龄30，姓杨,30，姓蒙,0
1600310014316034,1159720051620016,鼻头鼻翼不需要,鼻翼两侧有,0
8839580017451007,8839580013809006,腋下，腿和手臂,大腿，小腿，腋毛，手臂，唇毛,0
8363010023245013,8363010010384021,大概可以维持多少呢？,那一次大概是多少,0
5727500016578011,7419650009031004,小臂 腋下 小腿,小腿和前臂,0
8363010047605005,8363010041021008,微信预约,给个微信呗,0
8881750034314001,8881750015906002,双眼皮切,不割双眼皮怎么能成双眼皮呢,0
5998600011792002,6577100005595003,做双眼皮一般需要多少钱,去疤一般需要多少钱,0
2259130011010005,7830660003353008,我鼻子需要挺一点,鼻子低跟大,0
8330100003358007,1850300057309013,还有我的双眼皮跟内双一样了,我是小眼睛单眼皮的。,0
2773850045051001,2773850028828002,在吗我想咨询一下,我想填充法令纹想咨询一下,0
6577100000058009,6708030058366005,这里不能问,咱这里的呢,0
5534870118088014,5534870077339001,爽脖子,胸前，很后背,0
1800280076904066,1800280052241032,网上预约才能享受优惠吗？,就没优惠吗,0
6708030022078001,3226050024125010,那多少费用,打瘦脸针费用是多少？,0
5727500018496008,7419650008274016,咨询啊,网络咨询,0
1850300039601018,1850300012684013,1967380010这个是我的微信,好的 微信就是我电话,0
8388040120797011,8388040104645043,我们拍过了片子,以前拍过片,0
2773850044649004,2773850016880002,先天性的，,26先天性发育不良,0
8530000018911043,8530000005265022,你说价格是多少,双美的价格是多少呢,0
5534870029864013,9170690006012005,生过孩子下垂,我生过三个孩子,0
3991420084213020,3991420061068014,宝宝还不到两岁,现在小孩都九岁了,0
1800280075547002,1800280062956004,13702839263+蜂巢皮秒,13751173442 皮秒,0
3991420007635033,3991420000007013,hx805399590微信,18028710525是您的微信吗,0
3991420006705011,2875580017070002,天生黑。全身黑,天生小的,0
5727500018143016,5727500015526042,去的话会给你打电话,我给你打电话吧,0
3991420057931043,3991420033727014,没有呢，我过段时间去深圳出差，想在深圳做,现在不在深圳 过段时间去,0
1600310075896025,1600310063791017,你发微信来我家你,没事你就发微信吧,0
8388040199425000,8388040175651003,一般的铐瓷牙多少钱一颗,一颗全瓷牙，多少钱？,0
8388040145486005,8388040126703007,怎么观察呢，您好,您好啊亲,0
9170690005213002,5861350003807005,是医院做的吗？,这是医院嘛,0
5732510009575004,5732510000401004,自从生完宝宝就有了现在有三年了,生完宝宝后两年的妊娠纹可以去吗？,0
5732510009446006,5979500016548024,我和同学去咨询的,咨询啥?,0
6577100001551006,6708030056332013,164、108,108斤163厘米,0
3991420057920010,3991420040915057,你不可以这样发给我看吗，直接,我直接发给他就可以了,0
1600310044259020,1600310020865005,你这里是昆明吗？,现在我在昆明,0
8388040072090013,8388040058140022,我大概花多少钱,三颗大概多少钱,0
5015660001174036,4276530008715012,下一个周日,周日你们有在吗？,0
3991420084646034,3991420061209022,是要现在预约吗？,去前要预约吗,0
8363010023137019,8363010019213010,现在没做什么优惠活动吗？,现在有活动吗？什么价格,0
3991420084660020,3991420072324012,全套下来大概多少费用,这两种的费用大概是多少,0
1159720012853026,1159720012853024,烤瓷的里层足.，,烤瓷的里层是金属的。对吗？,0
5534870074924004,5534870072306004,大腿内侧长的红色纹是什么,在胳膊内侧,0
1800280077004013,1800280053311003,18604454775可以加我微信,哦哦，可以加QQ吗，不太想加微信,0
8881750002065011,6068820001167017,国产还是进口 什么牌子,国产的瘦脸针什么牌子的,0
2808500023253009,2808500019526005,生过，就是下垂和扁平,23，生过，乳房松弛扁平,0
6577100002213015,6708030049043015,一般是多少起,没有，一般价格是多少呢,0
2259130011072007,2259130008805008,抬头纹和法令纹呢,抬头纹的呢,0
8363010000588008,1800280095855015,能加微信吗，15521319573,要不然我加您的微信吧,0
1850300039829014,1850300029324004,你们是在安顺还是贵阳,我在兴义      贵阳就算了,0
2773850016262003,5998600018015022,激光能做的了吗,很多无法用激光,0
8388040120670016,8388040117977013,我先提前问下,好，我先咨询一下,0
1800280046862012,1800280028454015,你们华美在哪个位置？,请问你们的店在哪个位置呢,0
6708030021850014,6708030006898027,护肤品都用的哪些品牌,用什么护肤品好啊,0
6708030022213007,6708030009625014,腹部，大腿，后背,大腿小腿和臀部,0
5534870030070011,9170690007921005,你们医院怎么去啊？,你们这个是怎么做的？,0
2773850041896006,2773850034429005,腋下和腿,腋下和比基尼,0
8412990003823032,9963270039091027,能给我看看你们的执照吗？医院的,我带他去医院看看多,0
1600310075978019,1600310072325018,在哪里  请问,请问打了吗？,0
9170690004939012,5015660011945011,微信我不会加,加我微信那？,0
5534870030024010,9170690007739025,一般多久好,一般需要多久？点状,0
1600310075959003,1600310058932003,我脸上长了些斑点,我的脸上有很多斑点怎么办？,0
9963270022022009,9963270018039001,没有QQ和微信,微信不好吗？,0
5534870070223010,5534870056784017,谢谢你，不用了。,谢谢，，做手术就不用了，谢谢,0
8997980049207021,8997980021746011,包干是多久,终身包干啊？,0
8363010000595042,1800280085496002,点痔怎么收费的,玻尿酸要怎么配合打，怎么收费呢,0
8388040171645007,8388040168320006,整形  你女的吗,有做手术整形的吗,0
1850300009437009,1850300008363012,哦！贵阳哪里,没有在贵阳呢,0
8530000018729013,8530000009836008,不认识咨询一下啊,好的，我也是咨询一下,0
8881750034346014,8881750007496009,我能加你们的微信吗,可以加个微信，了解下,0
8388040121250009,8388040117252013,您添加我微信1216777026,您添加我微信详谈,0
8330100032551017,8330100019676018,我先咨询完呀,谢谢，我先了解下,0
8388040024959005,8388040005175034,嗯加吧微信聊,2844491035微信 加微信聊可以吗,0
8388040002438011,8388040001980031,嗯你们医院在哪里？,你们的最近的位置哪里？,0
9170690000946003,7261990003694004,13岁，男孩,一个13岁一8岁,0
8363010047668006,8363010047508003,遗传的雀斑好去吗？,雀斑应该是遗传，黄褐斑是怀孕时,0
5979500010699021,5979500009840007,再见\,不要说再见  拜拜吗,0
5534870029428004,5534870009440005,内双没有肿眼泡的现象,从小就是肿眼泡 单眼皮,0
5727500017718001,7419650006841013,想打保妥适,恒力和保妥适的价格和区别,0
1159720016373004,1159720000557014,隔空溶脂多少钱？,面部光纤溶脂现在多少钱？,0
1800280076060004,1800280059767001,瘦腿针多少钱一针一般要打几针,瘦腿针多少钱一针呢,0
3991420084652005,3991420065249004,烤瓷牙价格怎样？,种植牙是怎样？,0
7419650005876007,8592480003503003,想做眉毛了,我做眼线、,0
1850300038522009,1850300022720019,以上,三年以上了,0
2773850014445011,2773850010171011,去眼袋多少钱大概,大概的多少钱啊？,0
8592480018145037,8592480005632024,要挂号钱吗？,需要挂号吗,0
8388040172248013,8388040167692012,油腻细软,发质是细软,0
2808500023374015,2808500008925034,腹部。,嗯，部位是肚子,0
5534870118276008,5534870096017025,侮加我微信,我微信 f18133900445,0
1600310044689014,1600310026346003,13988586162这是我电话,电话不用了,0
3991420057450005,3991420056890001,超皮秒单次多少钱呀,超皮秒要多少钱,0
8388040024969041,8388040002801011,你们做根管治疗要多少钱啊,可能要做根管治疗呢,0
5732510006567021,5979500013731021,对他说要吸脂,如果做了  吸脂 要多少钱？,0
1800280045631022,1800280019287012,加您这个电话号码吗？,你的微信号就是这个电话号码吗,0
2773850045020006,2773850029370030,在说吧谢谢,好的   知道了  谢谢,0
8388040121034003,8388040102376021,进口和国产的有什么区别吗,国产的是什么品牌呀,0
2808500022481020,2808500002053015,我电话15368897970,我电话不是微信号,0
7419650006031016,7419650005254047,我是武汉人,你这边是武汉的吗,0
2773850015823001,5998600015881039,哦，你们肋骨隆鼻多少钱啊？,你好异体骨隆鼻多少钱,0
1600310044311009,1600310023793020,没日晒，也没遗传,对，是遗传,0
1600310044234023,1600310034229004,你们哪里做脸的,你们哪里有女医生吗？,0
1159720050910020,1159720026722015,不，谢谢,嗯😊知道了谢谢,0
1817780000828008,8997980039837001,我的是内双单眼皮,一只有点内双，一只单眼皮,0
8388040096600015,8388040076781011,术后还需要住院吗？,需要住院几天呢？,0
8388040002417010,3991420087781026,你微信好？,微信预约也可以吗？,0
2773850016135005,5998600024085006,请问一下怎么治疗效果好？,你那是怎么治疗的,0
5732510009446006,5732510004506007,那可以电话咨询吗,咨询啥?,0
8839580016769019,8839580009181003,我加你QQ可以吗？,嗯 我加了你的微信,0
8363010000384027,1800280078622008,没有 痘痘 粉刺,闭合性粉刺是怎么形成的,0
8363010047814004,8363010025718007,那是什么项目呢,比如有什么项目呢,0
8388040200428011,8388040194876015,医院地址是在浦东吗,你的医院地址在什么地方,0
8388040024834010,8388040013924009,你们是用什么牌子的？,你们瘦脸针什么牌子的吗,0
2808500023123023,2808500021433014,一般需要多少费用呢？,一切费用要多少,0
8839580014238014,8839580014238004,那嫩肤套餐呢,嫩肤套餐可以去掉哦？,0
8330100032393006,8330100026647011,腰腹 手臂 大腿,腰腹部大腿臀部,0
1600310075486011,1600310053221009,我的鼻梁偏低低,没有，就鼻梁偏低,0
8388040096526012,8388040094459031,免费对吧,不是免费设计的吗,0
8363010023230011,8363010010308031,汪星星，15268071065，麻烦了,好的，麻烦您,0
8881750003023025,8881750000029044,我的微信好的,白天可以微信,0
9963270022282012,9963270011588018,做全脸多少钱啊,折后全脸多少钱线雕,0
8388040047813013,8388040042429014,听说微针的效果最好,做了微针效果不好,0
8388040120773031,8388040118206074,已经存了你的号码，,不懂什么号码,0
8530000018294003,8530000011848004,腋毛唇毛多少钱？,去腋毛多少钱？,0
3991420032172001,3991420012862056,想填充太阳穴，脸部填充，,填充哦,0
9170690005343006,9170690004447006,小孩18周岁,18周岁，女士,0
3226050022745004,3226050013490002,牙齿有点突怎么矫正,牙齿有点尖,0
8330100032475002,8330100018826007,提眼皮,眼皮浮肿什么病,0
6708030021751007,3226050023370016,毛孔也很粗大,是清洁毛孔,0
5534870030024018,5534870012170017,一般大概多钱可以包去除,一般情况下大概多钱？,0
1800280043699012,1800280036977001,陶瓷自锁矫正多少钱呀,自锁金属托槽矫正多少钱？,0
8330100003967027,1850300054956021,合适就周末吧,周末也是看的吗,0
8388040000304033,3991420107430006,国产的海薇和润百颜哪个好,瑞兰也是进口的，哪个好,0
