uuid,sentence,label
E3141590001048007,29虚岁,无
E3141590061453021,恩，我就在光彩住着的，一有情况就住院,无
E3141590027158005,人流后多久可以同房,咨询恢复期
E3141590037277020,没有。我自已要出院的,描述就诊史
E3141590016931010,这个还不能拍照片吗,无
E3141590043991011,不痛不净,描述症状
E3141590010559031,总共需要多少？我好准备,咨询价格
E3141590007189026,有的话，咋办,咨询治疗方式
E3141590006270005,是不孕不育吗,咨询项目介绍
E3141590001183005,我现在20周岁,无
E3141590000864006,打飞机的事,无
E3141590005406023,不知是不是这个引起的,咨询病因
E3141590006613004,我想咨询一下，一年前药流过，但是现在例假量少颜色也不对，腰疼，是怎么回事,咨询病因
E3141590033554018,您是姜医生吗？,咨询专家
E3141590011407018,促卵泡激素《0.2,描述症状
E3141590008944022,那不开刀子，咋解开呀?,咨询治疗方式
E3141590008499043,哦，做不起一次多少钱,咨询价格
E3141590003177023,没有多毛现象,描述症状
E3141590008227041,不能打电话,确定联系意愿
E3141590031213018,那影响做试管婴儿吗,咨询危害
E3141590022754026,雨山区,无
E3141590014852004,结扎可恢复吗,咨询疗效
E3141590032902015,医生技术怎么样呢,咨询专家
E3141590001363016,都是大头精子,描述症状
E3141590043054011,现在适合同房吗,咨询注意事项
E3141590012600025,如果坏死咋办,咨询治疗方式
E3141590049453028,疼的不厉害,描述症状
E3141590091340023,担心结扎的副作用,咨询副作用
E3141590010111018,正常上班厚度是多少？,咨询项目介绍
E3141590001888017,就说活力低,描述就诊史
E3141590013978048,还有并发症吗,咨询项目介绍
E3141590073513020,该吃吃，该喝喝的那种,无
E3141590004232026,如果是堵塞，好治疗吗,咨询治疗方式
E3141590004080008,男方弱精症能做试管吗,咨询项目介绍
E3141590008246040,我有他的微信，可是我刚刚跟他说想取消预约，她没理我,无
E3141590053464008,每个医院的手术时间都是3-5分钟吗？,咨询手术时长
E3141590030088033,是啊，就是问为什么不通，也不疼呢,咨询病因
E3141590003594064,我大伯是院长,无
E8393550001020046,因为没有问过公立医院，目前是只查了一次，无精，所以也是准备下一步检查。如果穿刺也确认无精，那就考虑走这步，不想等太久，所以考虑私立。我想一下，加您微信。,描述就诊史
E3141590041914034,一般这样能否做微创手术,咨询手术
E3141590015710018,微信发给你你没回话,确定联系意愿
E3141590011809016,因为当初结扎是直接剪断了，能接起吗，,咨询手术
E3141590028036019,不会有什么后移证,咨询副作用
E3141590001905029,吃的时候有效果，过段时间就不行了,描述就诊史
E3141590001896006,请问一下，在你们医院做引产手术，没有证明，给做吗,无
E8393550001020021,我看到网上还有其他私立也可以做，比如宝岛什么的，有什么不同吗？,咨询公司介绍
E3141590004115007,那这个还可以治疗吗？,咨询治疗方式
E3141590009994009,就安徽合肥的,无
E3141590040392036,做完后能自己开车回家吗,咨询注意事项
E3141590045636016,需要空腹吧,咨询注意事项
E3141590007449012,我手机号13866856132,确定联系意愿
E3141590002405020,感觉胸口痛,描述症状
E3141590018098005,微信多少加微信你好,咨询微信
E3141590031860023,我想问一下需要吃什么可以调理一下，还是需要检查,咨询食疗
E3141590002806010,大概有将近30年了是结圠的后果,描述症状
E3141590004577011,结果半年没怀孕，需要做什么检查,咨询检查方式
E3141590004714030,加我吧,确定联系意愿
E3141590013306024,哦，他一般啥时候去，,咨询上班时间
E3141590014062023,我➕您,咨询微信
E3141590006877046,和心脏有关系吗,咨询病因
E3141590005467027,前列腺白细胞高的原因是什么呢,咨询病因
E3141590043553019,嗯，疼能受的住,描述症状
E3141590011160022,性欲望会不会也减少,咨询危害
E3141590002031020,前几天也流了一点黑色的,描述症状
E3141590033444028,我把手机号发给你15855213301,确定联系意愿
E3141590019370030,谢谢结扎八一年了吻合手术还能成功吗,咨询疗效
E3141590000801054,我的先条件很好是什么意思？,无
E3141590043834017,手术后有什么后遗症吗,咨询副作用
E3141590057453024,临界风险属于高风险吗?,咨询项目介绍
E3141590006389012,我担心男人睡我我阴道怕痛的,无
E3141590006166020,是什么原因导致孕酮低呢,咨询病因
E3141590068454033,到医院要跑几次吧,无
E3141590004178025,卵子受孕能力怎么检查,咨询检查方式
E3141590011788052,可以看好的话还是希望在合肥,咨询疗效
E3141590045234019,要不要用卫生巾,咨询注意事项
E3141590014501050,你的多少？我加你的,咨询微信
E3141590022333008,那促状腺激素是什么,咨询项目介绍
E3141590000673006,21周岁,无
E3141590019506032,那有没有影响,咨询危害
E3141590000729005,我跟我男朋友没有打结婚证,无
E3141590080128038,我在省立医院,描述就诊史
E3141590048509015,要空腹不,咨询注意事项
E3141590067235074,这个对咱们 女性有啥影响没？,咨询危害
E3141590006030001,精孑活力低怎么办你好你好,咨询治疗方式
E3141590005644012,我想问女方需要做什么检查,咨询检查方式
E3141590005577046,那麻烦你发一些调理的资料给我看下,无
E3141590001565019,您需要哪个单子,无
E3141590001537030,医生说有很多原因,描述就诊史
E3141590003119028,输精管弯曲，还有妇科炎症,描述症状
E3141590044384007,有这想法但又怕疼,咨询疼痛程度
E3141590002456003,皮肤科,无
E3141590008266045,我不怎么玩微信呀,确定联系意愿
E3141590020673042,你们医生这么晚都不睡觉,无
E3141590002546018,是不是打了促排针月经也会跟着推迟的,咨询副作用
E3141590014789038,手术以后不会在长吗？,咨询疗效
E3141590000668013,该怎么治疗,咨询治疗方式
E3141590024963029,像我这种情况还可以做复通手术吗,咨询手术
E3141590031685005,请问你可以做复通手术吗,咨询手术
E8393550001507002,做试管前要做什么准备,咨询注意事项
E3141590004671007,我上次检查了一下精子活力才20%接下来应该怎么调理呢,咨询治疗方式
E3141590019538049,现在在天津，,无
E3141590006167024,做什么检查可以判断出曾经是否怀过孕，是否流过产,咨询检查方式
E3141590074284011,我就是想问这个检查出来没有心跳不是应该马上手术吗,咨询手术
E3141590032543009,南京鼓楼生殖中心,无
E3141590012928053,同房之后，要不要用清水洗下,无
E3141590000788006,一宫下垂是怎么回事,咨询病因
E3141590045350015,而且轻按的话也会痛,描述症状
E3141590069639030,那先什么手术合适呢？？？,咨询手术
E3141590001397020,哎，就是没查，不知道。,描述就诊史
E3141590015528012,多少钱啊做人工受精,咨询价格
E3141590003265017,我们是养猪的，是不是这问题,无
E3141590000907029,合肥，天伦不孕不育专科医院嚒,咨询公司介绍
E3141590016927019,13013096791，可以加我微信,确定联系意愿
E8393550004403008,你给我发一下从苜蓿园到你们医院的路线,咨询路线
E3141590075375014,需要补什么,咨询食疗
E3141590008000006,太远咯,无
E3141590008571018,现在不用，如果准备备孕我会去你们医院的!谢谢……,确定预约时间
E3141590059607021,太小了做不了手术是不是,咨询手术
E3141590018621019,这可能治好,咨询疗效
E3141590015793013,不过做前要看看您帮忙找的人,无
E3141590014740055,受孕通液,咨询项目介绍
E3141590008627018,她每次去医院都会治疗。但我不确定是什么方法治疗的,咨询治疗方式
E3141590014773013,不知道停药会不会来月经,咨询项目介绍
E3141590020312032,可有人说我生过孩子，是不会输卵管堵的,描述就诊史
E3141590007926014,前期准备中,无
E3141590010232021,剪断的吧！这还有不一样吗？,无
E3141590102174009,不也分几级的吗？,无
E3141590034531024,这个月做的造影检查说要2个月不能怀孕，那下个月可以做介入手术吗,咨询手术
E3141590080087013,像我这种左侧不怎么通  要做手术吗？,咨询手术
E3141590004104007,不知道该不该治疗,咨询治疗方式
E3141590000638036,上面的医生说了我懂了,描述就诊史
E3141590044752047,干净几天可以做,咨询检查最佳时间
E3141590001681029,头条上看的,无
E3141590001058068,你怎么知道我的号了,无
E3141590008895022,我想知道怎么打,咨询治疗方式
E3141590002807021,我加过了,确定联系意愿
E3141590075234017,能吃能吃东西吗,咨询注意事项
E3141590001755012,两年半前做的,描述就诊史
E3141590006697043,毕竟年龄不大，我只是想咨询一下,无
E3141590013487023,在啊，我们做人授之前把准备工作做好,咨询项目介绍
E3141590004569017,电话吧，我刚好快下班出去打,确定联系意愿
E3141590048167024,最进几个月,无
E3141590087767030,那食补,咨询食疗
E3141590004028007,用我的精子给老婆做人工授精行不？,咨询手术
E3141590004236010,没有，我是刘院长刘雨生介绍的,描述就诊史
E3141590041140032,意思就是讲前期检查的不好，会影响复通手术吗,咨询注意事项
E3141590018875027,合肥郊区,无
E3141590006953004,结婚多久可以怀孕呢,咨询项目介绍
E3141590068804007,我是想做手术,咨询手术
E3141590000759013,没有检查,描述就诊史
E3141590017629008,我左侧有囊肿，会不会影响,咨询危害
E3141590042597006,有没有后遗症,咨询危害
E3141590054221005,这边药流要多少天呢,咨询疗程
E3141590003361026,阜阳中医院,无
E3141590020721006,做试管，非常痛苦吗？,咨询疼痛程度
E3141590034288005,做过人流多就可以同房,咨询恢复期
E3141590039772026,我的是17754129807,确定联系意愿
E3141590049619010,手术是不是需要更久,咨询疗程
E3141590001699013,宽约2.7,描述症状
E3141590030804019,青阳医院,无
E3141590013867011,六安第二医院,无
E3141590002734013,问题是卵泡一直在8~9枚，不成熟很小,描述症状
E8393550001429006,想了解一下试管整个过程,咨询手术
E3141590001091024,刘彩云,无
E3141590003179032,双侧输卵管堵的厉害,描述症状
E3141590001228013,期间宫外孕手术过,描述就诊史
E3141590016134012,恢复还不错,无
E3141590002110009,以前痛经厉害现在喝中药好些。是左侧有。,描述就诊史
E3141590001311007,我27老婆26,无
E3141590007403015,28号左右,无
E3141590010172023,我想提前做，不知行不行？,咨询注意事项
E3141590057453006,临界风险是什么,咨询项目介绍
E3141590013084022,你加我的微信，18726721808,确定联系意愿
E3141590001337007,我是刚刚和你聊过的,无
E3141590022888008,不是，在六安,无
E3141590038708012,问一下，移植前可以同房吗？,咨询术前准备
E3141590020953006,1832539614这是我的微信,确定联系意愿
E3141590012017034,可是我这边除了二甲，没别的了，我还是很担心,无
E3141590003416013,都可以了解一下吗？,无
E3141590004882064,加我扣扣了没,确定联系意愿
E3141590032641009,"""你好，医生""",无
E3141590001769008,没取呢,描述就诊史
E3141590002268096,我回去商量了就和你联系,确定联系意愿
E3141590058603021,这个我知道，我问过了，随时开,无
E3141590010002024,人家都说剪段伤口会大一点。,无
E3141590011862052,必须滴,无
E3141590010649039,今天23号,无
E3141590002717011,我是双侧都有,描述症状
E3141590059466011,我听说要十三周做的比较好,咨询检查最佳时间
E3141590029423028,你那可以做是吗，没有什么风险吧,咨询危害
E3141590032322050,然后再过两天直接去手术行 不行,咨询手术
E3141590017975035,不管哪个层次的都可以治愈吗？,咨询疗效
E3141590037103001,人流后多久来月经在吗,咨询恢复期
E3141590000998007,碘油造影和水油造影一样吗,咨询检查方式
E3141590000539029,收到了非常感谢,无
E3141590039661036,一次是担心后期发育不好，才去做人留得,描述就诊史
E3141590071721014,估计手术,咨询手术
E3141590018713049,他们说要是做好,无
E3141590011067022,我这种情况好治疗吗？,咨询治疗方式
E8393550000642040,您们医院的检查结果三甲医院认可吗,无
E3141590013693033,好的，我去看看，看还在不在。稍后联系你,确定联系意愿
E3141590012788088,去你们医院查下,确定预约时间
E3141590020909014,可以拍照吗,无
E3141590070621033,手术不是十几分钟吗,咨询疗程
E3141590014762021,不大是嘛,咨询项目介绍
E8393550008292002,您好！请问做试管婴儿之前要注意些什么,咨询术前准备
E3141590043300030,这个号码就是,确定联系意愿
E3141590007554010,我是2月份才做过人流现在又怀孕了  还没到半年会有影响吗,咨询副作用
E3141590037493019,早休息几天,无
E3141590000287018,开了很多西药,描述就诊史
E3141590005092023,那有其他问题嘛,咨询项目介绍
E3141590007066014,这最好的办法怎么治,咨询治疗方式
E3141590027487011,想咨询这个人工的会不会好一点哪,咨询项目介绍
E3141590006662012,你加我微信，我再跟你说,确定联系意愿
E3141590000638032,芜湖的,无
E3141590006406023,就是可以同房了吗,咨询注意事项
E8393550075848010,这个私立医院可以有社保么,无
E3141590072776006,男人精子少吃什么能快速生精子,咨询食疗
E3141590026429011,通水之前能同床吗,咨询术前准备
E3141590023387007,我想问一下吃芬吗通影响怀孕吗,咨询药物
E3141590009283002,卵泡不长怎么办?卵泡不长,咨询治疗方式
E3141590007900021,是滴呀,无
E3141590078357039,中午休息时间可以去？是吧？,确定预约时间
E3141590002241012,是壶腹部,描述症状
E3141590001916040,但我担心有位医生说我做过手术把，我担心那次上环有问题,咨询副作用
E3141590069295000,你们医院早上几点上班？,咨询上班时间
E3141590006607021,你也可以给我打电话,确定联系意愿
E3141590015404007,人工受孕要多少费用,咨询价格
E3141590002268030,需要住多久呢,咨询恢复期
E3141590009309033,你十一月份,无
E3141590004691072,可是我，下面痒怎么办,咨询治疗方式
E3141590010649033,那时我的刀口还疼,描述症状
E3141590025133030,通水过后疼的受不了,描述就诊史
E3141590002885048,我的不是手机号，我加你吧,咨询微信
E3141590049195057,哦，那我的不疼,无
E3141590000752012,上次去医院看了，也吃了药、还是有点痛,描述就诊史
E3141590011641020,你加我15256058689,确定联系意愿
E3141590011691028,你加这个号吗，13956047584,确定联系意愿
E3141590073814036,没打算住院手术,无
E3141590010964001,我发现我精子一点活力没有，是否能做二代试管吗,咨询手术
E3141590006941015,能看不,无
E3141590027920007,通水多久可以要孩子,咨询恢复期
E3141590020291018,这个可以治疗好还是慢性病？,咨询疗效
E3141590000225046,这样吧 你们医院在安徽什么地方,咨询地址
E9574560005720003,贵院竞价QQ多少呢,咨询QQ
E3141590001911013,剪短的，这个有什么区别吗,无
E3141590045032038,一个小时就是大手术了 就怕手术,无
E3141590034916000,想要二胎需要注意什么,咨询注意事项
E3141590063845020,检查和做无痛一上午时间够吗,咨询手术时长
E3141590029681016,我不是安庆的，是桐城的,无
E3141590009265021,也没说什么原因,描述就诊史
E3141590011517025,2251388942@qq.com,确定联系意愿
E3141590004360030,姐姐医院在淮南,描述就诊史
E3141590003859028,这怎小去医院能检查出来吗？？,咨询检查最佳时间
E3141590001500045,正常要多少,无
E3141590006518045,做一个B超,描述就诊史
E3141590019035025,西药的话不会有什么副作用嘛？,咨询药物
E3141590020528024,谢谢你，我加你啊,咨询微信
E3141590030627023,1879OO82985手机同号,确定联系意愿
E3141590006144012,两个月怎么查出来性别,咨询检查方式
E3141590059031066,她明天上班，我记得,无
E3141590012852021,4月24号左右,无
E3141590013637022,我想先了解下 可能的话到你们医院去看看,确定预约时间
E3141590023882026,我现不在合肥,无
E3141590006098005,想来合肥来治疗,确定联系意愿
E3141590008173002,男科  不孕不育,咨询项目介绍
E3141590001948024,刚用完药，还没有复查，不知道这样的情况能不能做,咨询检查方式
E3141590017896013,阜阳哪里,咨询地址
E3141590001421015,做过皮埋，2016年底取了。2017结果不小心怀孕了，因为不能要，所以打了,描述就诊史
E3141590082610008,需要做手术么？,咨询手术
E3141590014435009,想做不知道多少钱一次,咨询价格
E3141590007111025,嗯，我想问下这个能治疗怀孕吗,咨询治疗方式
E3141590028622022,在淮北,无
E3141590014421006,通一下需要多少钱呢？,咨询价格
E3141590008661005,雌二醇有点低  怎么办,咨询治疗方式
E3141590006123008,左侧0.8*0.9,描述症状
E3141590001999014,一直不多，歇好久也是不多,描述症状
E3141590001040015,年前，11月,无
E3141590100926010,去取之前要不要做什么检查呀？,咨询检查方式
E3141590015424000,看不孕费用多少？,咨询价格
E9574560002018010,要不要去住院的呢,咨询住院
E3141590001194009,都是3.8,描述症状
E3141590002395035,你这医院在什么地方,咨询地址
E3141590005131008,我老婆怀不上怎么回事,咨询病因
E3141590008677015,淮北中医院,无
E3141590029007019,好的，18756425066,确定联系意愿
E3141590021129020,担心剖腹产三年了想吗,无
E3141590070475029,你们那微创可视手术可以治疗,咨询手术
E3141590006451010,你好，我想问精子成活率低的症状有哪些,咨询项目介绍
E3141590009837023,阜阳太和的,无
E3141590022284030,有啥药物吗？,咨询药物
E3141590021325018,建议我不要说有危险,咨询副作用
E3141590020244048,你的微信是陶丽颖吗？,咨询微信
E3141590040514014,手术成功率咋样,咨询疗效
E3141590017570024,无痛人流手术多久才干净,咨询恢复期
E8393550036460010,我是她北医三院的老病人，她北医三院要停诊，我想知道是不是要在你们哪里时间长些,无
E3141590055399012,只要不超过两个月都可以做吧,咨询手术
E3141590030181025,望江的,无
E3141590008023020,1247245690我的QQ,确定联系意愿
E3141590004680022,怎么发送不了,确定联系意愿
E3141590014460085,我说了还有其他治疗药物,咨询药物
E3141590023516007,取环后久久不能怀孕,描述就诊史
E3141590054883040,有创伤口吗,无
E8393550002868023,您那医院可以开正规假条吧,无
E3141590001338010,30岁。不吃药就差,描述症状
E3141590001397009,没有影啊,无
E3141590000686012,怀孕的时候不知道 输了液 吃了药,描述就诊史
E3141590015602020,哦哦，我以为憋尿会导致胎停呢,咨询病因
E3141590012080019,好的，18196739869,确定联系意愿
E3141590027018009,这个积水做手术能做好吗,咨询疗效
E3141590029394043,安庆现代医院挺好的,无
E3141590035686021,最近的上班,无
E3141590024009007,结扎了，能做复通术吗？,咨询手术
E3141590026086001,女性输卵管结扎疼吗,咨询疼痛程度
E3141590001410018,翁沥通,无
E3141590030060028,吴节爱，手机号1805568588O,确定联系意愿
E3141590006641003,精子少怎么回事呀！,咨询病因
E3141590010261034,你是医生是吧,咨询专家
E3141590018942009,要不要做手术,咨询手术
E3141590040631000,为什么不和我聊QQ,确定联系意愿
E3141590000065065,高3算严重的吗,咨询危害
E3141590025942008,湖州妇幼保健院,无
E3141590004081018,B超都能查出来吗,咨询检查方式
E3141590047501016,补孕酮的针对胎儿有副用吗,咨询副作用
E3141590003295030,我问一下睾铜有生精工能吗,咨询项目介绍
E3141590006850004,怎样提高男的精子成活率,咨询治疗方式
E3141590031169007,如果不吃呢,无
E3141590041252009,你是市立医院吗？,咨询公立私立
E3141590013280045,是不是要记房事啊,咨询注意事项
E3141590001696022,所以就去中医调理了,描述就诊史
E3141590033384014,是不是要接两个呀,咨询项目介绍
E3141590015070042,是我手机号，18726255696,确定联系意愿
E3141590062835024,好的，QQ号2393164100,确定联系意愿
E3141590072967007,对备孕有影响吗,咨询危害
E3141590045384017,那例假过去了同房了，也不可以做通水吗,咨询手术
E3141590017927038,疗效怎样,咨询疗效
E3141590054819010,能走能睡不能坐,描述症状
E3141590028945000,通水后多久怀孕您好,咨询恢复期
E3141590006974023,额   这个目前怎么治疗,咨询治疗方式
E3141590034382016,取环后来月经腰酸一天,描述就诊史
E3141590003728031,再加重药物,描述就诊史
E3141590015347014,吃黄体酮可以吗,咨询药物
E3141590002744023,还有阳萎,描述症状
E3141590009577009,吻合术要多少钱,咨询价格
E3141590023457006,输卵管复通手术，做通水过后多久可以同房,咨询恢复期
E3141590072124009,想平常，多吃什么，或者是,咨询食疗
E3141590093600023,住院部有吗？,咨询公司介绍
E3141590021810023,通水今通水太受罪了：比生小孩还痛苦：,描述就诊史
E3141590060980011,哦，女性饮食上有没有需要注意的,咨询食疗
E3141590006620013,你们调理是用中药还是西药调理,咨询药物
E3141590023253018,在铜陵这边的人民医院,无
E3141590022377010,给我开的叫什么浓缩丸吃的,描述就诊史
E3141590013812033,刘医生是上午还是下午,咨询上班时间
E3141590009282020,过几天去检查。,确定预约时间
E3141590009287026,切了影响大吗,咨询副作用
E3141590004495033,您建议做什么呢？,咨询检查方式
E3141590012543023,好的，总的来讲，月经干净才能做，懂了，我带她来，谢谢医生,确定预约时间
E3141590018401014,她说当月可同房,描述就诊史
E3141590007411013,查过，想了解下能手术吗，手术有什么影响,咨询手术
E3141590002895023,这个需要做什么检查,咨询检查方式
E3141590015574053,看中医有效吗,咨询疗效
E3141590040284004,请问剖腹产半年可以要二胎吗,咨询恢复期
E3141590002714023,在这里说吧,无
E3141590007346007,你好，我想问一下精索静脉曲张能不能用手按摩,咨询注意事项
E3141590014571013,现在喊我在做理疗，可是我现在在做着理疗，带着避孕套通水一周就同房了，会不会有其他的危害,咨询危害
E3141590039942001,我对象前两年做的结扎手术还能复通吗？手术疼吗？她怕疼,咨询手术
E3141590072535036,周六周日医院也有人啊。,咨询上班时间
E3141590076718035,我没有微信有QQ,确定联系意愿
E3141590064086011,她那天上班,咨询专家
E3141590016632022,好的我加一下你微信。,咨询微信
E3141590043531023,多久去,无
E3141590059878038,术前要检查什么呢,咨询检查方式
E8393550055939002,"""我想咨询""""术前检查""""""",咨询检查方式
E3141590036459014,严重的话是要住院吗？怎么治疗，费用大概多少钱？,咨询价格
E3141590008510018,我想咨询的是费用问题,咨询价格
E3141590012783020,卧在网上查的有的说可以同房有的说不可以,咨询注意事项
E3141590016510040,那意思是吃中药吗,咨询药物
E3141590001822013,现在是在吃黄体酮,描述就诊史
E3141590036999033,如果我过来做要住院吗,咨询住院
E3141590008527033,现在能,无
E3141590001759043,省立医院我都看过了，都没用,描述就诊史
E3141590016184029,冶疗希望大吗,咨询疗效
E3141590008953023,有什么办法吗。,咨询治疗方式
E3141590019786008,会引起什么,咨询危害
E3141590001355008,需要多怎么收费的？需要多少钱？,咨询价格
E3141590048909038,什么时候能拿到？,无
E3141590000548045,我姓刘,无
E3141590028288002,在吗，客服,无
E3141590012041040,我看她科普的很专业,描述就诊史
E3141590027514028,阜阳啊,无
E3141590033677014,下了环一般多久能怀孕,咨询恢复期
E3141590020752012,第一次，好像不可以吃避孕药吧?,咨询药物
E3141590000576019,曹大妮,无
E3141590004880042,都要检查什么？,咨询检查方式
E3141590078277002,子宫切除术后吃什么好,咨询食疗
E3141590001093026,这么看呀,无
E3141590039707016,那要是真正的怀孕了要注意哪几项呢？,咨询注意事项
E3141590009885017,手术呢,咨询手术
E3141590014732032,内膜薄有影响吗？,咨询危害
E3141590004222010,可以验血查男孩女孩吗,咨询检查方式
E3141590023264023,还是打黄体酮,描述就诊史
E8393550002957008,移植前几天可以同房,咨询术前准备
E3141590035468013,可以开,无
E3141590000726041,不久站！,无
E8393550000775018,做地铁呢,咨询路线
E3141590009774013,促黄体生成素54.88,描述就诊史
E8239900009177004,有QQ嘛,咨询QQ
E3141590013699029,那样就可以把做手术的出院记录给你看一下,描述就诊史
E3141590003331014,我在厦门,无
E3141590008337008,一个月单几天,无
E3141590008492015,昨天，初级怎么治,咨询治疗方式
E3141590025088021,疼的受不了了,描述症状
E3141590056843021,哪样的创伤小,咨询项目介绍
E3141590008904018,没有胎心是什么原因,咨询病因
E3141590009835022,马上还得去,无
E3141590073696008,我44岁了可以做复通手术吗,咨询手术
E3141590004305025,我有你们孙院长和许瑞玲主任的微信,无
E3141590006312039,我加过你了,确定联系意愿
E3141590006216020,怎么确定是染色体呢,咨询检查方式
E3141590064512023,我手机坏了，明天才能修好,无
E3141590037782014,结扎了过后就是说永远都不能生了，对吧？,咨询副作用
E3141590006471006,输卵管如何输卵管左侧粘连右侧通而不畅疏通,咨询治疗方式
E3141590000632014,不会发,无
E3141590000574018,嗯 是的,无
E3141590015398033,顾虑能不能复通,咨询手术
E3141590015894035,而且都是激素,无
E3141590004461038,我需要监测卵泡吗,咨询检查方式
E3141590018521108,就是达到8，也不能保证成功,咨询疗效
E3141590010400005,想人工受精，多少钱得,咨询价格
E3141590000726018,当时就去拍的B超！然后不严重就没治疗了！,描述就诊史
E3141590017694011,你有他微信公众号吗,咨询微信
E3141590049161010,还好不痛,描述症状
E3141590000737024,我叫王群,无
E3141590015684000,试管婴儿花费明细表你好,咨询价格
E3141590018238026,微信号是18655199638,确定联系意愿
E3141590020580028,安徽定远的,无
E3141590026875033,可以18205154714,确定联系意愿
E3141590002981031,现在就是动不动就盗汗 这都是绝经后的症状,描述症状
E3141590009932026,也没觉得有疼痛感,描述症状
E3141590023942021,促卵泡素57.6,描述症状
E3141590056182005,请问痛风需要注意什么,咨询注意事项
E3141590027375036,要是能治疗好，我肯定想治疗好再怀孕了,咨询疗效
E8393550004150011,用住院吗什么的吗,咨询住院
E3141590009786028,明天没有空呢,无
E3141590001191009,我没检查过,描述就诊史
E3141590018718022,就是想问理疗有用吗，可以让积液减少吗,咨询疗效
E3141590004926024,这种情况需要查些什么,咨询检查方式
E3141590010756032,您看什么时候打呢,确定预约时间
E3141590009373049,一般要提前多久预约？,确定预约时间
E3141590018858040,要没吃完就住院了，药就停了,描述就诊史
E3141590000216047,而且我有一年吃了八次紧急避孕药还会生吗,咨询药物
E3141590008688030,但是我4年没有带环了也没有避孕措施就是房事以后让它自己流出来，我想还是有什么原因吧,咨询病因
E3141590004769011,4.13号,无
E3141590046136023,还能不能打球,咨询注意事项
E3141590098799035,我的网名独一无二,无
E3141590018283031,我把他们的号码给你，你能和他们说吗，我说他们骂我,无
E3141590008938006,和通尔不畅有什么区别,咨询项目介绍
E3141590059315013,做这个几天出来,咨询疗程
E3141590007611027,好，谢谢，我现在在上班，等我休息了，我去做检查,确定预约时间
E3141590000833011,我46,无
E3141590013889018,在滁州,无
E3141590080559019,那我怎么咨询过，有的说，做完造影有副作用啊,咨询副作用
E3141590008366026,稳定，提前两天到,无
E3141590015445044,做手术呢,咨询手术
E8393550037435007,我想先了解一下试管婴儿都需要哪些准备,咨询术前准备
E3141590002082023,1.7*1.8,描述症状
E3141590018743025,那我现在主要是先看什么呢？,咨询项目介绍
E3141590001050006,陈庆华院长电话,咨询电话
E3141590006894044,阿姨您加我微信说吧谢谢，,确定联系意愿
E3141590041130009,现在给我来电话说吧,确定联系意愿
E3141590033535024,是联系他的助理吗,确定联系意愿
E3141590009385015,要做手术,描述就诊史
E3141590031233026,你是说不仅要同房还要做爱？,咨询注意事项
E3141590005734013,这个需要做什么检查，这次通水了吃的消炎药需要下个月在重新检查吗,咨询检查方式
E3141590036649021,嗯，在市立医院,描述就诊史
E3141590004922084,我朋友家就在你们分院附近,无
E3141590008718022,那个时候年纪小没在意、现在要结婚了，这些问题都要解决,无
E3141590002774012,不是，我就是小腹两侧疼,描述症状
E3141590054527008,做的话，对孩子有伤害吗？,咨询副作用
E3141590008674022,哦！这样的话，有什么方法调理吗,咨询治疗方式
E3141590001147019,其实不是我,无
E3141590052369029,这个对身体有没有影响啊,咨询危害
E3141590000011024,噢 怎么检查呢,咨询检查方式
E3141590032156026,就是多久干净？,咨询项目介绍
E3141590043298019,一般临产前有什么,咨询术前准备
E3141590073840002,怀孕初期可以吃虾么？,咨询食疗
E3141590007154014,半个小时？,无
E3141590002268044,以前没结婚的时候也有痛经,描述症状
E3141590003128004,内膜厚19,描述症状
E3141590000769013,我在半年前动过卵巢囊肿手术,描述就诊史
E3141590006932022,那在一起两年都是外射怎么没中过,咨询病因
E3141590039250018,这个。做完报过单马上就出来了吗？,无
E3141590052273018,如果这个宝宝能保住了，以后会不会有后遗症啊？,咨询危害
E3141590020664020,安徽滁州的,无
E3141590034374026,桐城也有同安路,无
E3141590065671022,是不是做之前还要做一些检查,咨询检查方式
E3141590035773036,以后不能吃了,咨询食疗
E3141590080095030,女性结扎一般要多久啊,咨询手术时长
E9574560002503020,看来又是莆田系,无
E3141590021600017,喜得尔医院,无
E3141590015909026,在芫湖,无
E3141590087778029,姜水可以喝吗？,咨询食疗
E3141590016474027,多了对身体不好吧！,咨询危害
E3141590021832032,不是合肥的，,无
E3141590056696012,在医院准备动手术,描述就诊史
E3141590014124007,想了接从检查到怀孕大概需要多久,咨询疗程
E3141590072687017,就算查出来现在也不能做手术，要到五天六十天才可以做吧,咨询手术
E3141590025295013,网名是陶丽颖吗,无
E3141590023545016,吃什么药效果最好,咨询药物
E3141590021751025,现在在芜湖上班,无
E3141590000946027,我的叶酸才吃1个月,描述就诊史
E3141590029371021,是现代妇科吧,咨询公司介绍
E3141590006705004,精子活动率低如何治疗,咨询治疗方式
E3141590004278025,我意思说可不可以现在就把多少号发给我,确定联系意愿
E3141590009050025,二胎怀不上怎么回事去年肥西的查过,咨询病因
E3141590013541003,是无痛吗,咨询疼痛程度
E3141590012549048,谢谢，到时候我来你们医院吧,确定预约时间
E3141590018478005,否词 请加下qq 2098685223,无
E3141590052723014,可视吗,咨询手术
E3141590000866022,你觉得做试管婴儿还是人工授精好,咨询项目介绍
E3141590002108004,越来越小,描述症状
E3141590024753030,做了照影就可以手术了,咨询手术
E3141590000630035,发送了,无
