,final_dialog_id,entity_list,expect_relation,api_relation,api_threshold
5831,4222,"[['symptom', '过敏'], ['part', '包皮']]",other,other_1,0.9999949932098389
5832,4222,"[['symptom', '有分泌物'], ['cause', '身体抵抗力']]",other,other_1,0.9999998807907104
5833,4222,"[['symptom', '有分泌物'], ['part', '冠状沟']]",other,other_1,0.8633657693862915
5834,4222,"[['symptom', '有分泌物'], ['part', '龟头']]",other,other_1,0.8877331018447876
5835,4222,"[['symptom', '有分泌物'], ['part', '表皮']]",other,other_1,0.9999995231628418
5836,4222,"[['symptom', '有分泌物'], ['part', '包皮']]",other,other_1,0.9998581409454346
5837,4222,"[['symptom', '异味分泌物'], ['cause', '身体抵抗力']]",other,other_1,0.9999394416809082
5838,4222,"[['symptom', '异味分泌物'], ['part', '冠状沟']]",other,关联的部位,0.9786943793296814
5839,4222,"[['symptom', '异味分泌物'], ['part', '龟头']]",other,关联的部位,0.978435754776001
5840,4222,"[['symptom', '异味分泌物'], ['part', '表皮']]",other,other_1,0.9991056323051453
5841,4222,"[['symptom', '异味分泌物'], ['part', '包皮']]",other,other_1,0.9993072748184204
5842,4222,"[['cause', '身体抵抗力'], ['symptom', '拉肚']]",other,other_1,0.9969151020050049
5843,4222,"[['cause', '身体抵抗力'], ['symptom', '溃烂化脓']]",other,other_1,0.9726518988609314
5844,4222,"[['cause', '身体抵抗力'], ['symptom', '龟头也肿']]",other,other_1,0.9792163968086243
5845,4222,"[['cause', '身体抵抗力'], ['symptom', '瘙痒']]",other,关联的症状,0.8805748820304871
5846,4222,"[['cause', '身体抵抗力'], ['symptom', '水泡']]",other,other_1,0.9880104660987854
5847,4222,"[['cause', '身体抵抗力'], ['symptom', '肿大']]",other,other_1,0.9991311430931091
5848,4222,"[['cause', '身体抵抗力'], ['symptom', '包皮肿']]",other,other_1,0.9997275471687317
5849,4222,"[['cause', '身体抵抗力'], ['symptom', '红肿']]",other,other_1,0.9734824299812317
5850,4222,"[['cause', '身体抵抗力'], ['symptom', '发炎']]",other,other_1,0.9980906844139099
5851,4222,"[['symptom', '拉肚'], ['part', '冠状沟']]",other,关联的部位,0.9876664876937866
5852,4222,"[['symptom', '拉肚'], ['part', '龟头']]",other,other_1,0.9978182315826416
5853,4222,"[['symptom', '拉肚'], ['part', '表皮']]",other,关联的部位,0.9875550866127014
5854,4222,"[['symptom', '拉肚'], ['part', '包皮']]",other,other_1,0.8042421340942383
5855,4222,"[['part', '冠状沟'], ['symptom', '溃烂化脓']]",other,other_1,0.9995916485786438
5856,4222,"[['part', '冠状沟'], ['symptom', '龟头也肿']]",other,other_1,0.9009425640106201
5857,4222,"[['part', '冠状沟'], ['symptom', '瘙痒']]",关联的部位,other_1,0.9159764051437378
5858,4222,"[['part', '冠状沟'], ['symptom', '水泡']]",other,other_1,0.9989461302757263
5859,4222,"[['part', '冠状沟'], ['symptom', '肿大']]",other,other_1,0.9963964819908142
5860,4222,"[['part', '冠状沟'], ['symptom', '包皮肿']]",other,other_1,0.9161249399185181
5861,4222,"[['part', '冠状沟'], ['symptom', '红肿']]",other,other_1,0.9870092272758484
5862,4222,"[['part', '冠状沟'], ['symptom', '发炎']]",关联的部位,other_1,0.9964622855186462
5863,4222,"[['symptom', '溃烂化脓'], ['part', '龟头']]",other,other_1,0.754581868648529
5864,4222,"[['symptom', '溃烂化脓'], ['part', '表皮']]",other,other_1,0.998389482498169
5865,4222,"[['symptom', '溃烂化脓'], ['part', '包皮']]",other,other_1,0.9952642917633057
5866,4222,"[['symptom', '龟头也肿'], ['part', '龟头']]",关联的部位,关联的部位,0.9842650890350342
5867,4222,"[['symptom', '龟头也肿'], ['part', '表皮']]",other,other_1,0.9919775128364563
5868,4222,"[['symptom', '龟头也肿'], ['part', '包皮']]",other,other_1,0.8531977534294128
5869,4222,"[['symptom', '瘙痒'], ['part', '龟头']]",other,other_1,0.7472758889198303
5870,4222,"[['symptom', '瘙痒'], ['part', '表皮']]",other,other_1,0.9999643564224243
5871,4222,"[['symptom', '瘙痒'], ['part', '包皮']]",other,other_1,0.9998905658721924
5872,4222,"[['part', '龟头'], ['symptom', '水泡']]",other,other_1,0.999895453453064
5873,4222,"[['part', '龟头'], ['symptom', '肿大']]",other,other_1,0.9999986886978149
5874,4222,"[['part', '龟头'], ['symptom', '包皮肿']]",other,other_1,0.9995684027671814
5875,4222,"[['part', '龟头'], ['symptom', '红肿']]",other,other_1,0.9944171905517578
5876,4222,"[['part', '龟头'], ['symptom', '发炎']]",other,other_1,0.9999263286590576
5877,4222,"[['symptom', '水泡'], ['part', '表皮']]",other,other_1,0.9997932314872742
5878,4222,"[['symptom', '水泡'], ['part', '包皮']]",other,other_1,0.9917020201683044
5879,4222,"[['symptom', '肿大'], ['part', '表皮']]",other,other_1,0.9993553757667542
5880,4222,"[['symptom', '肿大'], ['part', '包皮']]",other,other_1,0.9966027736663818
5881,4222,"[['symptom', '包皮肿'], ['part', '表皮']]",other,other_1,0.9973013997077942
5882,4222,"[['symptom', '包皮肿'], ['part', '包皮']]",关联的部位,关联的部位,0.9875307679176331
5883,4222,"[['symptom', '红肿'], ['part', '表皮']]",other,other_1,0.9999971389770508
5884,4222,"[['symptom', '红肿'], ['part', '包皮']]",other,other_1,0.9998288154602051
5885,4222,"[['part', '表皮'], ['symptom', '发炎']]",other,other_1,0.9999988079071045
5886,4222,"[['symptom', '发炎'], ['part', '包皮']]",other,other_1,0.9963333606719971
5887,4223,"[['symptom', '尿口'], ['part', '尿道']]",other,关联的部位,0.8611027598381042
5888,4223,"[['symptom', '尿口'], ['item', '尿道炎']]",other,other,0.7100541591644287
5889,4223,"[['symptom', '尿口'], ['physiology', '性生活']]",other,other_1,0.9998345375061035
5890,4223,"[['symptom', '尿口'], ['part', '尿道黏膜']]",other,关联的部位,0.7518863081932068
5891,4223,"[['symptom', '尿口'], ['othertreatment', '打针']]",other,other_1,0.9998513460159302
5892,4223,"[['symptom', '尿口'], ['fluid', '尿']]",other,other_1,0.99978107213974
5893,4223,"[['symptom', '尿口'], ['part', '外阴']]",other,关联的部位,0.7359012961387634
5894,4223,"[['symptom', '尿口'], ['item', '非淋']]",other,other_1,0.9663939476013184
5895,4223,"[['symptom', '尿口'], ['physiology', '白带']]",other,other_1,0.9997411370277405
5896,4223,"[['symptom', '尿口'], ['cause', '性生活']]",other,other_1,0.9996693134307861
5897,4223,"[['symptom', '尿口'], ['fluid', '白带']]",other,other_1,0.9998317956924438
5898,4223,"[['symptom', '尿口'], ['item', '淋病']]",other,other,0.7888532876968384
5899,4223,"[['symptom', '尿口'], ['part', '尿路']]",other,other_1,0.9802317023277283
5900,4223,"[['symptom', '尿口'], ['othertreatment', '输液']]",other,other_1,0.9999703168869019
5901,4223,"[['part', '尿道'], ['item', '尿道炎']]",other,other_1,0.8242802619934082
5902,4223,"[['part', '尿道'], ['symptom', '非淋']]",other,other_1,0.999962568283081
5903,4223,"[['part', '尿道'], ['symptom', '尿道刺痒']]",关联的部位,关联的症状,0.9107220768928528
5904,4223,"[['part', '尿道'], ['symptom', '外阴瘙痒']]",other,关联的症状,0.5971554517745972
5905,4223,"[['part', '尿道'], ['symptom', '尿尿滴黄']]",other,other_1,0.8586963415145874
5906,4223,"[['part', '尿道'], ['symptom', '尿频']]",other,other_1,0.9826136231422424
5907,4223,"[['part', '尿道'], ['symptom', '脓液流出']]",other,other,0.4934236705303192
5908,4223,"[['part', '尿道'], ['item', '非淋']]",other,other_1,0.9848093390464783
5909,4223,"[['part', '尿道'], ['symptom', '尿尿灼热']]",other,关联的症状,0.7366103529930115
5910,4223,"[['part', '尿道'], ['symptom', '白色的']]",other,other_1,0.9969559907913208
5911,4223,"[['part', '尿道'], ['symptom', '尿路灼热']]",other,other_1,0.772723913192749
5912,4223,"[['part', '尿道'], ['symptom', '分泌物']]",other,关联的症状,0.669154167175293
5913,4223,"[['part', '尿道'], ['item', '淋病']]",other,other_1,0.8982334136962891
5914,4223,"[['part', '尿道'], ['symptom', '异味']]",other,other_1,0.9987196922302246
5915,4223,"[['part', '尿道'], ['symptom', '白带增多']]",other,other_1,0.9962990880012512
5916,4223,"[['part', '尿道'], ['symptom', '白脓']]",other,other_1,0.9835822582244873
5917,4223,"[['part', '尿道'], ['symptom', '损伤']]",other,other_1,0.9979408383369446
5918,4223,"[['part', '尿道'], ['symptom', '灼热']]",other,other_1,0.9998692274093628
5919,4223,"[['item', '尿道炎'], ['symptom', '非淋']]",other,other_1,0.9996941089630127
5920,4223,"[['item', '尿道炎'], ['part', '尿道黏膜']]",other,关联的部位,0.7877688407897949
5921,4223,"[['item', '尿道炎'], ['othertreatment', '打针']]",可用的其他治疗方式,other,0.7522794008255005
5922,4223,"[['item', '尿道炎'], ['symptom', '尿道刺痒']]",关联的症状,关联的症状,0.9757857918739319
5923,4223,"[['item', '尿道炎'], ['symptom', '外阴瘙痒']]",other,关联的症状,0.9745813012123108
5924,4223,"[['item', '尿道炎'], ['symptom', '尿尿滴黄']]",other,关联的症状,0.9495947360992432
5925,4223,"[['item', '尿道炎'], ['symptom', '尿频']]",关联的症状,关联的症状,0.971333384513855
5926,4223,"[['item', '尿道炎'], ['symptom', '脓液流出']]",other,关联的症状,0.9510674476623535
5927,4223,"[['item', '尿道炎'], ['part', '外阴']]",other,other_1,0.9870783090591431
5928,4223,"[['item', '尿道炎'], ['symptom', '尿尿灼热']]",other,关联的症状,0.9712867140769958
5929,4223,"[['item', '尿道炎'], ['symptom', '白色的']]",other,关联的症状,0.9204041957855225
5930,4223,"[['item', '尿道炎'], ['symptom', '尿路灼热']]",关联的症状,关联的症状,0.9743590950965881
5931,4223,"[['item', '尿道炎'], ['cause', '性生活']]",可能病因,other,0.5502850413322449
5932,4223,"[['item', '尿道炎'], ['symptom', '分泌物']]",关联的症状,关联的症状,0.9690858721733093
5933,4223,"[['item', '尿道炎'], ['symptom', '异味']]",other,关联的症状,0.9284969568252563
5934,4223,"[['item', '尿道炎'], ['symptom', '白带增多']]",other,关联的症状,0.9609872102737427
5935,4223,"[['item', '尿道炎'], ['part', '尿路']]",other,other,0.519828736782074
5936,4223,"[['item', '尿道炎'], ['symptom', '白脓']]",关联的症状,关联的症状,0.9347812533378601
5937,4223,"[['item', '尿道炎'], ['symptom', '损伤']]",other,other_1,0.9016991257667542
5938,4223,"[['item', '尿道炎'], ['symptom', '灼热']]",other,关联的症状,0.9359437227249146
5939,4223,"[['item', '尿道炎'], ['othertreatment', '输液']]",可用的其他治疗方式,关联的症状,0.571807861328125
5940,4223,"[['physiology', '性生活'], ['symptom', '非淋']]",other,other_1,0.9999897480010986
5941,4223,"[['physiology', '性生活'], ['symptom', '尿道刺痒']]",other,other_1,0.9999628067016602
5942,4223,"[['physiology', '性生活'], ['symptom', '外阴瘙痒']]",other,other_1,0.9999432563781738
5943,4223,"[['physiology', '性生活'], ['symptom', '尿尿滴黄']]",other,other_1,0.9999572038650513
5944,4223,"[['physiology', '性生活'], ['symptom', '尿频']]",other,other_1,0.9999656677246094
5945,4223,"[['physiology', '性生活'], ['symptom', '脓液流出']]",other,other_1,0.9997746348381042
5946,4223,"[['physiology', '性生活'], ['symptom', '尿尿灼热']]",other,other_1,0.9934237003326416
5947,4223,"[['physiology', '性生活'], ['symptom', '白色的']]",other,other_1,0.9999988079071045
5948,4223,"[['physiology', '性生活'], ['symptom', '尿路灼热']]",other,other_1,0.9998169541358948
5949,4223,"[['physiology', '性生活'], ['symptom', '分泌物']]",other,other_1,0.9998112320899963
5950,4223,"[['physiology', '性生活'], ['symptom', '异味']]",other,other_1,0.9999954700469971
5951,4223,"[['physiology', '性生活'], ['symptom', '白带增多']]",other,other_1,0.9999986886978149
5952,4223,"[['physiology', '性生活'], ['symptom', '白脓']]",other,other_1,0.9999393224716187
5953,4223,"[['physiology', '性生活'], ['symptom', '损伤']]",other,other_1,0.9999927282333374
5954,4223,"[['physiology', '性生活'], ['symptom', '灼热']]",other,other_1,0.999991774559021
5955,4223,"[['symptom', '非淋'], ['part', '尿道黏膜']]",other,other_1,0.9225852489471436
5956,4223,"[['symptom', '非淋'], ['othertreatment', '打针']]",other,other,0.736135721206665
5957,4223,"[['symptom', '非淋'], ['fluid', '尿']]",other,other,0.728254497051239
5958,4223,"[['symptom', '非淋'], ['part', '外阴']]",other,other_1,0.9987844824790955
5959,4223,"[['symptom', '非淋'], ['item', '非淋']]",other,other_1,0.9996461868286133
5960,4223,"[['symptom', '非淋'], ['physiology', '白带']]",other,other_1,0.930461585521698
5961,4223,"[['symptom', '非淋'], ['cause', '性生活']]",other,关联的症状,0.5235927700996399
5962,4223,"[['symptom', '非淋'], ['fluid', '白带']]",other,other_1,0.9838801026344299
5963,4223,"[['symptom', '非淋'], ['item', '淋病']]",other,other_1,0.9496625065803528
5964,4223,"[['symptom', '非淋'], ['part', '尿路']]",other,other_1,0.8228539824485779
5965,4223,"[['symptom', '非淋'], ['othertreatment', '输液']]",other,other,0.8177804350852966
5966,4223,"[['part', '尿道黏膜'], ['symptom', '尿道刺痒']]",关联的部位,关联的症状,0.9685401916503906
5967,4223,"[['part', '尿道黏膜'], ['symptom', '外阴瘙痒']]",other,关联的症状,0.9365293979644775
5968,4223,"[['part', '尿道黏膜'], ['symptom', '尿尿滴黄']]",other,关联的症状,0.9421050548553467
5969,4223,"[['part', '尿道黏膜'], ['symptom', '尿频']]",关联的部位,关联的症状,0.9642364978790283
5970,4223,"[['part', '尿道黏膜'], ['symptom', '脓液流出']]",关联的部位,关联的症状,0.9019446969032288
5971,4223,"[['part', '尿道黏膜'], ['item', '非淋']]",other,other_1,0.6019768118858337
5972,4223,"[['part', '尿道黏膜'], ['symptom', '尿尿灼热']]",other,关联的症状,0.9669082760810852
5973,4223,"[['part', '尿道黏膜'], ['symptom', '白色的']]",other,other_1,0.8419778943061829
5974,4223,"[['part', '尿道黏膜'], ['symptom', '尿路灼热']]",关联的部位,关联的症状,0.965587854385376
5975,4223,"[['part', '尿道黏膜'], ['symptom', '分泌物']]",other,关联的症状,0.9378105998039246
5976,4223,"[['part', '尿道黏膜'], ['item', '淋病']]",other,other_1,0.6259149312973022
5977,4223,"[['part', '尿道黏膜'], ['symptom', '异味']]",other,关联的症状,0.9364504814147949
5978,4223,"[['part', '尿道黏膜'], ['symptom', '白带增多']]",other,关联的症状,0.9274123311042786
5979,4223,"[['part', '尿道黏膜'], ['symptom', '白脓']]",关联的部位,关联的症状,0.835259735584259
5980,4223,"[['part', '尿道黏膜'], ['symptom', '损伤']]",other,other_1,0.9991216063499451
5981,4223,"[['part', '尿道黏膜'], ['symptom', '灼热']]",关联的部位,other_1,0.9934386610984802
5982,4223,"[['othertreatment', '打针'], ['symptom', '尿道刺痒']]",other,other_1,0.9998995065689087
5983,4223,"[['othertreatment', '打针'], ['symptom', '外阴瘙痒']]",other,other_1,0.9999616146087646
5984,4223,"[['othertreatment', '打针'], ['symptom', '尿尿滴黄']]",other,other_1,0.9999890327453613
5985,4223,"[['othertreatment', '打针'], ['symptom', '尿频']]",other,other_1,0.999951958656311
5986,4223,"[['othertreatment', '打针'], ['symptom', '脓液流出']]",other,other_1,0.999988317489624
5987,4223,"[['othertreatment', '打针'], ['item', '非淋']]",可用的其他治疗方式,other_1,0.9983844757080078
5988,4223,"[['othertreatment', '打针'], ['symptom', '尿尿灼热']]",other,other_1,0.9999357461929321
5989,4223,"[['othertreatment', '打针'], ['symptom', '白色的']]",other,other_1,0.9999970197677612
5990,4223,"[['othertreatment', '打针'], ['symptom', '尿路灼热']]",other,other_1,0.9999809265136719
5991,4223,"[['othertreatment', '打针'], ['symptom', '分泌物']]",other,other_1,0.9997482895851135
5992,4223,"[['othertreatment', '打针'], ['item', '淋病']]",可用的其他治疗方式,other_1,0.9749518036842346
5993,4223,"[['othertreatment', '打针'], ['symptom', '异味']]",other,other_1,0.9999972581863403
5994,4223,"[['othertreatment', '打针'], ['symptom', '白带增多']]",other,other_1,0.9999979734420776
5995,4223,"[['othertreatment', '打针'], ['symptom', '白脓']]",other,other_1,0.9999563694000244
5996,4223,"[['othertreatment', '打针'], ['symptom', '损伤']]",other,other_1,0.9999980926513672
5997,4223,"[['othertreatment', '打针'], ['symptom', '灼热']]",other,other_1,0.999980092048645
5998,4223,"[['symptom', '尿道刺痒'], ['fluid', '尿']]",other,other,0.7359897494316101
5999,4223,"[['symptom', '尿道刺痒'], ['part', '外阴']]",other,关联的部位,0.8264992833137512
6000,4223,"[['symptom', '尿道刺痒'], ['item', '非淋']]",关联的症状,关联的症状,0.667076051235199
6001,4223,"[['symptom', '尿道刺痒'], ['physiology', '白带']]",other,other,0.6713230609893799
6002,4223,"[['symptom', '尿道刺痒'], ['cause', '性生活']]",other,other,0.7098859548568726
6003,4223,"[['symptom', '尿道刺痒'], ['fluid', '白带']]",other,other,0.7678915858268738
6004,4223,"[['symptom', '尿道刺痒'], ['item', '淋病']]",关联的症状,other,0.818945050239563
6005,4223,"[['symptom', '尿道刺痒'], ['part', '尿路']]",other,关联的部位,0.5672944784164429
6006,4223,"[['symptom', '尿道刺痒'], ['othertreatment', '输液']]",other,other,0.8115158081054688
6007,4223,"[['symptom', '外阴瘙痒'], ['fluid', '尿']]",other,other,0.6734640598297119
6008,4223,"[['symptom', '外阴瘙痒'], ['part', '外阴']]",other,关联的部位,0.8665416240692139
6009,4223,"[['symptom', '外阴瘙痒'], ['item', '非淋']]",other,other,0.5416300892829895
6010,4223,"[['symptom', '外阴瘙痒'], ['physiology', '白带']]",other,other_1,0.8838368654251099
6011,4223,"[['symptom', '外阴瘙痒'], ['cause', '性生活']]",other,other_1,0.6116684079170227
6012,4223,"[['symptom', '外阴瘙痒'], ['fluid', '白带']]",other,other,0.7078397274017334
6013,4223,"[['symptom', '外阴瘙痒'], ['item', '淋病']]",other,other,0.79338538646698
6014,4223,"[['symptom', '外阴瘙痒'], ['part', '尿路']]",other,other_1,0.5797091126441956
6015,4223,"[['symptom', '外阴瘙痒'], ['othertreatment', '输液']]",other,other,0.6922819018363953
6016,4223,"[['symptom', '尿尿滴黄'], ['fluid', '尿']]",other,other,0.644503116607666
6017,4223,"[['symptom', '尿尿滴黄'], ['part', '外阴']]",other,关联的部位,0.8491199612617493
6018,4223,"[['symptom', '尿尿滴黄'], ['item', '非淋']]",other,other,0.4979648292064667
6019,4223,"[['symptom', '尿尿滴黄'], ['physiology', '白带']]",other,other_1,0.9894670844078064
6020,4223,"[['symptom', '尿尿滴黄'], ['cause', '性生活']]",other,other,0.5908128023147583
6021,4223,"[['symptom', '尿尿滴黄'], ['fluid', '白带']]",other,other_1,0.8527510762214661
6022,4223,"[['symptom', '尿尿滴黄'], ['item', '淋病']]",other,other,0.820907711982727
6023,4223,"[['symptom', '尿尿滴黄'], ['part', '尿路']]",other,other_1,0.6606644988059998
6024,4223,"[['symptom', '尿尿滴黄'], ['othertreatment', '输液']]",other,other_1,0.9914109706878662
6025,4223,"[['symptom', '尿频'], ['fluid', '尿']]",other,other_1,0.8956693410873413
6026,4223,"[['symptom', '尿频'], ['part', '外阴']]",other,other_1,0.7932581305503845
6027,4223,"[['symptom', '尿频'], ['item', '非淋']]",关联的症状,other,0.7660952210426331
6028,4223,"[['symptom', '尿频'], ['physiology', '白带']]",other,other_1,0.9905173182487488
6029,4223,"[['symptom', '尿频'], ['cause', '性生活']]",other,other_1,0.9954230189323425
6030,4223,"[['symptom', '尿频'], ['fluid', '白带']]",other,other_1,0.996532678604126
6031,4223,"[['symptom', '尿频'], ['item', '淋病']]",关联的症状,other,0.8010974526405334
6032,4223,"[['symptom', '尿频'], ['part', '尿路']]",other,other_1,0.7861867547035217
6033,4223,"[['symptom', '尿频'], ['othertreatment', '输液']]",other,other_1,0.9381851553916931
6034,4223,"[['symptom', '脓液流出'], ['fluid', '尿']]",other,other_1,0.8814018368721008
6035,4223,"[['symptom', '脓液流出'], ['part', '外阴']]",other,关联的部位,0.8366087079048157
6036,4223,"[['symptom', '脓液流出'], ['item', '非淋']]",other,other_1,0.8748016953468323
6037,4223,"[['symptom', '脓液流出'], ['physiology', '白带']]",other,other_1,0.8584482669830322
6038,4223,"[['symptom', '脓液流出'], ['cause', '性生活']]",other,other_1,0.8582772016525269
6039,4223,"[['symptom', '脓液流出'], ['fluid', '白带']]",other,other_1,0.6231628060340881
6040,4223,"[['symptom', '脓液流出'], ['item', '淋病']]",other,other,0.7943358421325684
6041,4223,"[['symptom', '脓液流出'], ['part', '尿路']]",other,关联的部位,0.5537773370742798
6042,4223,"[['symptom', '脓液流出'], ['othertreatment', '输液']]",other,other,0.8178259134292603
6043,4223,"[['fluid', '尿'], ['symptom', '尿尿灼热']]",other,other_1,0.9999852180480957
6044,4223,"[['fluid', '尿'], ['symptom', '白色的']]",other,other_1,0.9999995231628418
6045,4223,"[['fluid', '尿'], ['symptom', '尿路灼热']]",other,other_1,0.9999992847442627
6046,4223,"[['fluid', '尿'], ['symptom', '分泌物']]",other,other_1,0.9999877214431763
6047,4223,"[['fluid', '尿'], ['symptom', '异味']]",other,other_1,0.9999997615814209
6048,4223,"[['fluid', '尿'], ['symptom', '白带增多']]",other,other_1,0.9999997615814209
6049,4223,"[['fluid', '尿'], ['symptom', '白脓']]",other,other_1,0.9999995231628418
6050,4223,"[['fluid', '尿'], ['symptom', '损伤']]",other,other_1,0.999969482421875
6051,4223,"[['fluid', '尿'], ['symptom', '灼热']]",other,other_1,0.999998927116394
6052,4223,"[['part', '外阴'], ['item', '非淋']]",other,other_1,0.673866331577301
6053,4223,"[['part', '外阴'], ['symptom', '尿尿灼热']]",other,关联的症状,0.9151843190193176
6054,4223,"[['part', '外阴'], ['symptom', '白色的']]",other,other_1,0.9281567335128784
6055,4223,"[['part', '外阴'], ['symptom', '尿路灼热']]",other,关联的症状,0.7260129451751709
6056,4223,"[['part', '外阴'], ['symptom', '分泌物']]",other,关联的症状,0.5826482176780701
6057,4223,"[['part', '外阴'], ['item', '淋病']]",other,other,0.8063386678695679
6058,4223,"[['part', '外阴'], ['symptom', '异味']]",other,other_1,0.9825569987297058
6059,4223,"[['part', '外阴'], ['symptom', '白带增多']]",other,other_1,0.9975987076759338
6060,4223,"[['part', '外阴'], ['symptom', '白脓']]",other,other_1,0.5205711126327515
6061,4223,"[['part', '外阴'], ['symptom', '损伤']]",other,other_1,0.9971169233322144
6062,4223,"[['part', '外阴'], ['symptom', '灼热']]",other,other_1,0.9691019058227539
6063,4223,"[['item', '非淋'], ['symptom', '尿尿灼热']]",other,关联的症状,0.8728468418121338
6064,4223,"[['item', '非淋'], ['symptom', '白色的']]",other,关联的症状,0.8583629131317139
6065,4223,"[['item', '非淋'], ['symptom', '尿路灼热']]",关联的症状,关联的症状,0.8861560225486755
6066,4223,"[['item', '非淋'], ['cause', '性生活']]",可能病因,other,0.4675714075565338
6067,4223,"[['item', '非淋'], ['symptom', '分泌物']]",关联的症状,关联的症状,0.850202739238739
6068,4223,"[['item', '非淋'], ['symptom', '异味']]",other,关联的症状,0.8987640738487244
6069,4223,"[['item', '非淋'], ['symptom', '白带增多']]",other,关联的症状,0.6055411696434021
6070,4223,"[['item', '非淋'], ['part', '尿路']]",other,other_1,0.7388513088226318
6071,4223,"[['item', '非淋'], ['symptom', '白脓']]",关联的症状,other_1,0.8979892730712891
6072,4223,"[['item', '非淋'], ['symptom', '损伤']]",other,other_1,0.8005900979042053
6073,4223,"[['item', '非淋'], ['symptom', '灼热']]",other,关联的症状,0.7623800039291382
6074,4223,"[['item', '非淋'], ['othertreatment', '输液']]",可用的其他治疗方式,other,0.8101832270622253
6075,4223,"[['symptom', '尿尿灼热'], ['physiology', '白带']]",other,other_1,0.9988722205162048
6076,4223,"[['symptom', '尿尿灼热'], ['cause', '性生活']]",other,other_1,0.9237437844276428
6077,4223,"[['symptom', '尿尿灼热'], ['fluid', '白带']]",other,other_1,0.9568752646446228
6078,4223,"[['symptom', '尿尿灼热'], ['item', '淋病']]",other,other,0.7563124895095825
6079,4223,"[['symptom', '尿尿灼热'], ['part', '尿路']]",other,other_1,0.7265502214431763
6080,4223,"[['symptom', '尿尿灼热'], ['othertreatment', '输液']]",other,other_1,0.9993441700935364
6081,4223,"[['symptom', '白色的'], ['physiology', '白带']]",other,关联的部位,0.5122236013412476
6082,4223,"[['symptom', '白色的'], ['cause', '性生活']]",other,other_1,0.9619126319885254
6083,4223,"[['symptom', '白色的'], ['fluid', '白带']]",other,other_1,0.9983559250831604
6084,4223,"[['symptom', '白色的'], ['item', '淋病']]",other,other,0.740559995174408
6085,4223,"[['symptom', '白色的'], ['part', '尿路']]",other,other_1,0.9889158010482788
6086,4223,"[['symptom', '白色的'], ['othertreatment', '输液']]",other,other_1,0.9993599057197571
6087,4223,"[['physiology', '白带'], ['symptom', '尿路灼热']]",other,other_1,0.8144675493240356
6088,4223,"[['physiology', '白带'], ['symptom', '分泌物']]",other,other_1,0.986395001411438
6089,4223,"[['physiology', '白带'], ['symptom', '异味']]",other,other_1,0.9987597465515137
6090,4223,"[['physiology', '白带'], ['symptom', '白带增多']]",other,other_1,0.9999301433563232
6091,4223,"[['physiology', '白带'], ['symptom', '白脓']]",other,other_1,0.9504534602165222
6092,4223,"[['physiology', '白带'], ['symptom', '损伤']]",other,other_1,0.998144268989563
6093,4223,"[['physiology', '白带'], ['symptom', '灼热']]",other,other_1,0.9983081817626953
6094,4223,"[['symptom', '尿路灼热'], ['cause', '性生活']]",other,other_1,0.762005090713501
6095,4223,"[['symptom', '尿路灼热'], ['fluid', '白带']]",other,other,0.7482196092605591
6096,4223,"[['symptom', '尿路灼热'], ['item', '淋病']]",关联的症状,other,0.7802854776382446
6097,4223,"[['symptom', '尿路灼热'], ['part', '尿路']]",关联的部位,关联的部位,0.6455103158950806
6098,4223,"[['symptom', '尿路灼热'], ['othertreatment', '输液']]",other,other,0.7988324165344238
6099,4223,"[['cause', '性生活'], ['symptom', '分泌物']]",other,other_1,0.9610174298286438
6100,4223,"[['cause', '性生活'], ['item', '淋病']]",可能病因,other_1,0.6718816757202148
6101,4223,"[['cause', '性生活'], ['symptom', '异味']]",other,other_1,0.9986845850944519
6102,4223,"[['cause', '性生活'], ['symptom', '白带增多']]",other,other_1,0.9999628067016602
6103,4223,"[['cause', '性生活'], ['symptom', '白脓']]",other,other_1,0.9989141225814819
6104,4223,"[['cause', '性生活'], ['symptom', '损伤']]",other,other_1,0.9998698234558105
6105,4223,"[['cause', '性生活'], ['symptom', '灼热']]",other,other_1,0.9942517280578613
6106,4223,"[['symptom', '分泌物'], ['fluid', '白带']]",other,other_1,0.9957330822944641
6107,4223,"[['symptom', '分泌物'], ['item', '淋病']]",关联的症状,other_1,0.7851508855819702
6108,4223,"[['symptom', '分泌物'], ['part', '尿路']]",关联的部位,other_1,0.9706423878669739
6109,4223,"[['symptom', '分泌物'], ['othertreatment', '输液']]",other,other_1,0.9999841451644897
6110,4223,"[['fluid', '白带'], ['symptom', '异味']]",other,other_1,0.9989343285560608
6111,4223,"[['fluid', '白带'], ['symptom', '白带增多']]",other,other_1,0.9999765157699585
6112,4223,"[['fluid', '白带'], ['symptom', '白脓']]",other,other_1,0.9872465133666992
6113,4223,"[['fluid', '白带'], ['symptom', '损伤']]",other,other_1,0.9975760579109192
6114,4223,"[['fluid', '白带'], ['symptom', '灼热']]",other,other_1,0.9981775283813477
6115,4223,"[['item', '淋病'], ['symptom', '异味']]",other,关联的症状,0.9222898483276367
6116,4223,"[['item', '淋病'], ['symptom', '白带增多']]",other,关联的症状,0.9467867016792297
6117,4223,"[['item', '淋病'], ['part', '尿路']]",other,关联的部位,0.6643356680870056
6118,4223,"[['item', '淋病'], ['symptom', '白脓']]",关联的症状,other_1,0.7059588432312012
6119,4223,"[['item', '淋病'], ['symptom', '损伤']]",other,other_1,0.7727113962173462
