,bz_bio,re_bio
9351,I_symptom,I_secretion
9352,I_symptom,B_datetime
9353,I_symptom,I_datetime
9354,I_symptom,I_datetime
9355,I_symptom,I_datetime
9356,B_symptom,I_datetime
9357,B_symptom,B_symptom
9358,I_symptom,I_symptom
9359,I_symptom,I_symptom
9360,O,B_price
9361,O,I_price
9362,B_address,O
9363,I_address,O
9364,I_address,O
9365,O,O
9366,O,O
9367,O,O
9368,O,O
9369,O,O
9370,B_datetime,B_datetime
9371,I_datetime,I_datetime
9372,O,O
9373,B_surgery,B_surgery
9374,I_surgery,I_surgery
9375,I_surgery,I_surgery
9376,I_surgery,I_surgery
9377,I_surgery,I_surgery
9378,I_surgery,I_surgery
9379,I_surgery,I_surgery
9380,O,O
9381,O,O
9382,O,O
9383,O,O
9384,O,O
9385,O,O
9386,O,O
9387,O,O
9388,O,O
9389,O,O
9390,O,O
9391,O,O
9392,O,O
9393,O,O
9394,B_datetime,B_datetime
9395,I_datetime,I_datetime
9396,I_datetime,I_datetime
9397,O,O
9398,O,O
9399,B_part,B_part
9400,I_part,I_part
9401,O,O
9402,O,O
9403,O,O
9404,O,O
9405,B_physiology,B_physiology
9406,I_physiology,I_physiology
9407,I_physiology,I_physiology
9408,O,O
9409,O,O
9410,B_symptom,B_symptom
9411,I_symptom,I_symptom
9412,B_symptom,B_symptom
9413,I_symptom,I_symptom
9414,O,O
9415,O,O
9416,O,O
9417,O,O
9418,O,O
9419,O,O
9420,O,O
9421,O,O
9422,O,O
9423,O,O
9424,B_symptom,B_symptom
9425,I_symptom,I_symptom
9426,I_symptom,I_symptom
9427,I_symptom,I_symptom
9428,I_symptom,I_symptom
9429,O,O
9430,O,O
9431,O,O
9432,O,O
9433,O,O
9434,O,O
9435,O,O
9436,O,O
9437,O,O
9438,O,O
9439,O,O
9440,O,O
9441,O,O
9442,O,O
9443,O,O
9444,B_datetime,B_datetime
9445,I_datetime,I_datetime
9446,O,O
9447,O,O
9448,O,O
9449,O,O
9450,O,O
9451,O,O
9452,O,O
9453,O,O
9454,O,O
9455,O,O
9456,O,O
9457,O,O
9458,O,O
9459,O,O
9460,O,O
9461,O,O
9462,O,O
9463,O,O
9464,O,O
9465,O,O
9466,O,O
9467,O,O
9468,B_datetime,B_datetime
9469,I_datetime,I_datetime
9470,O,O
9471,O,O
9472,O,O
9473,B_address,B_address
9474,I_address,I_address
9475,O,O
9476,O,O
9477,O,O
9478,O,O
9479,O,O
9480,O,O
9481,O,O
9482,O,O
9483,B_symptom,B_symptom
9484,I_symptom,I_symptom
9485,I_symptom,I_symptom
9486,I_symptom,I_symptom
9487,I_symptom,I_symptom
9488,O,O
9489,O,O
9490,O,O
9491,O,O
9492,O,O
9493,B_address,B_address
9494,I_address,I_address
9495,I_address,I_address
9496,I_address,I_address
9497,O,O
9498,O,O
9499,O,O
9500,O,O
9501,O,O
9502,O,O
9503,O,O
9504,O,O
9505,O,O
9506,O,O
9507,O,O
9508,O,O
9509,O,O
9510,O,O
9511,O,O
9512,O,O
9513,O,O
9514,O,O
9515,O,O
9516,O,O
9517,O,O
9518,B_price,O
9519,I_price,O
9520,O,O
9521,O,O
9522,O,O
9523,O,O
9524,O,O
9525,O,O
9526,O,O
9527,O,O
9528,O,O
9529,B_datetime,B_datetime
9530,I_datetime,I_datetime
9531,O,O
9532,O,O
9533,B_symptom,B_symptom
9534,O,O
9535,O,O
9536,O,O
9537,O,O
9538,O,O
9539,O,O
9540,O,O
9541,B_datetime,B_datetime
9542,I_datetime,I_datetime
9543,I_datetime,I_datetime
9544,I_datetime,I_datetime
9545,I_datetime,I_datetime
9546,I_datetime,I_datetime
9547,O,O
9548,O,O
9549,O,O
9550,O,O
9551,O,O
9552,O,O
9553,O,O
9554,O,O
9555,O,O
9556,O,O
9557,O,O
9558,B_cause,B_cause
9559,I_cause,I_cause
9560,B_cause,I_cause
9561,I_cause,I_cause
9562,I_cause,I_cause
9563,I_cause,I_cause
9564,O,O
9565,O,O
9566,O,O
9567,B_cause,B_part
9568,I_cause,I_part
9569,I_cause,O
9570,I_cause,O
9571,O,O
9572,B_cause,B_symptom
9573,I_cause,I_symptom
9574,O,O
9575,O,O
9576,O,O
9577,O,O
9578,O,O
9579,O,O
9580,O,O
9581,O,O
9582,O,O
9583,O,O
9584,O,O
9585,O,O
9586,O,O
9587,O,O
9588,O,O
9589,O,O
9590,O,O
9591,O,O
9592,O,O
9593,O,O
9594,O,O
9595,O,O
9596,O,O
9597,O,O
9598,O,O
9599,O,O
9600,O,O
9601,O,O
9602,O,O
9603,O,O
9604,O,O
9605,O,O
9606,O,O
9607,O,O
9608,O,O
9609,O,O
9610,O,O
9611,O,O
9612,B_physiology,B_physiology
9613,I_physiology,I_physiology
9614,O,O
9615,B_datetime,B_datetime
9616,I_datetime,I_datetime
9617,I_datetime,I_datetime
9618,I_datetime,I_datetime
9619,I_datetime,I_datetime
9620,I_datetime,I_datetime
9621,O,O
9622,O,O
9623,O,O
9624,O,O
9625,B_fluid,B_fluid
9626,I_fluid,I_fluid
9627,O,O
9628,O,O
9629,O,O
9630,O,O
9631,O,O
9632,O,O
9633,O,O
9634,O,O
9635,O,B_symptom
9636,O,I_symptom
9637,O,I_symptom
9638,O,I_symptom
9639,O,O
9640,O,O
9641,O,O
9642,O,O
9643,O,O
9644,O,O
9645,O,O
9646,B_datetime,O
9647,I_datetime,O
9648,O,O
9649,O,O
9650,O,O
9651,O,O
9652,O,O
9653,O,O
9654,O,O
9655,O,O
9656,B_symptom,B_symptom
9657,I_symptom,I_symptom
9658,I_symptom,I_symptom
9659,O,O
9660,O,O
9661,O,O
9662,O,O
9663,O,O
9664,O,O
9665,O,O
9666,O,O
9667,O,O
9668,B_address,B_address
9669,I_address,I_address
9670,O,O
9671,O,O
9672,O,O
9673,O,O
9674,O,O
9675,O,O
9676,O,O
9677,O,O
9678,O,O
9679,O,O
9680,O,O
9681,O,O
9682,O,O
9683,O,O
9684,O,O
9685,B_symptom,B_symptom
9686,I_symptom,I_symptom
9687,I_symptom,I_symptom
9688,I_symptom,I_symptom
9689,B_datetime,B_datetime
9690,I_datetime,I_datetime
9691,I_datetime,I_datetime
9692,O,O
9693,O,O
9694,O,O
9695,O,O
9696,O,O
9697,O,O
9698,O,O
9699,O,O
9700,O,O
9701,O,O
9702,O,O
9703,O,O
9704,O,O
9705,O,O
9706,O,O
9707,O,O
9708,O,O
9709,O,O
9710,O,O
9711,O,O
9712,O,O
9713,O,O
9714,O,O
9715,O,O
9716,O,O
9717,O,O
9718,O,O
9719,O,O
9720,O,O
9721,O,O
9722,O,O
9723,O,O
9724,O,O
9725,O,O
9726,O,O
9727,O,O
9728,O,O
9729,O,O
9730,B_symptom,B_symptom
9731,I_symptom,I_symptom
9732,I_symptom,I_symptom
9733,I_symptom,I_symptom
9734,I_symptom,O
9735,O,O
9736,O,O
9737,O,O
9738,O,O
9739,B_symptom,B_symptom
9740,I_symptom,I_symptom
9741,B_datetime,B_datetime
9742,I_datetime,I_datetime
9743,I_datetime,I_datetime
9744,I_datetime,I_datetime
9745,I_datetime,I_datetime
9746,O,O
9747,O,O
9748,O,O
9749,O,O
9750,O,O
9751,O,O
9752,O,O
9753,O,O
9754,O,O
9755,O,O
9756,O,O
9757,O,O
9758,O,O
9759,O,O
9760,O,O
9761,O,O
9762,O,O
9763,O,O
9764,O,O
9765,O,O
9766,O,O
9767,B_price,B_price
9768,I_price,I_price
9769,I_price,I_price
9770,O,O
9771,O,O
9772,O,O
9773,O,O
9774,O,O
9775,B_part,B_part
9776,I_part,I_part
9777,B_part,B_part
9778,I_part,I_part
9779,B_part,B_part
9780,I_part,I_part
9781,B_part,B_part
9782,I_part,I_part
9783,B_part,B_part
9784,I_part,I_part
9785,B_part,B_part
9786,I_part,I_part
9787,O,O
9788,O,O
9789,O,O
9790,O,O
9791,O,O
9792,O,O
9793,O,O
9794,O,O
9795,O,O
9796,O,O
9797,O,O
9798,O,O
9799,O,O
9800,O,O
9801,O,O
9802,B_datetime,B_datetime
9803,I_datetime,I_datetime
9804,O,O
9805,O,O
9806,O,O
9807,O,O
9808,O,O
9809,O,O
9810,O,O
9811,O,O
9812,O,O
9813,O,O
9814,B_fluid,B_fluid
9815,I_fluid,I_fluid
9816,O,O
9817,O,O
9818,O,O
9819,O,O
9820,O,O
9821,O,O
9822,O,O
9823,O,O
9824,B_check,B_check
9825,I_check,I_check
9826,O,O
9827,O,O
9828,O,O
9829,O,O
9830,O,O
9831,O,O
9832,O,O
9833,B_physiology,B_physiology
9834,I_physiology,I_physiology
9835,O,O
9836,O,O
9837,O,O
9838,O,O
9839,O,O
9840,O,O
9841,B_datetime,B_datetime
9842,I_datetime,I_datetime
9843,O,O
9844,O,O
9845,O,O
9846,O,O
9847,O,O
9848,O,O
9849,O,O
9850,O,O
9851,O,O
9852,O,O
9853,O,O
9854,O,O
9855,O,O
9856,B_physiology,B_physiology
9857,I_physiology,I_physiology
9858,O,O
9859,O,O
9860,B_symptom,B_symptom
9861,I_symptom,I_symptom
9862,B_datetime,B_datetime
9863,I_datetime,I_datetime
9864,O,O
9865,O,O
9866,O,O
9867,O,O
9868,O,O
9869,O,O
9870,O,O
9871,O,O
9872,O,O
9873,O,O
9874,O,O
9875,O,O
9876,O,O
9877,O,O
9878,B_sickness,B_sickness
9879,I_sickness,I_sickness
9880,I_sickness,I_sickness
9881,O,O
9882,O,O
9883,O,O
9884,O,O
9885,O,O
9886,O,O
9887,B_surgery,B_surgery
9888,I_surgery,I_surgery
9889,B_datetime,B_datetime
9890,I_datetime,I_datetime
9891,I_datetime,I_datetime
9892,O,O
9893,B_datetime,B_datetime
9894,I_datetime,I_datetime
9895,O,O
9896,O,O
9897,B_physiology,B_symptom
9898,I_physiology,I_symptom
9899,O,I_symptom
9900,O,I_symptom
9901,O,I_symptom
9902,O,I_symptom
9903,B_symptom,I_symptom
9904,I_symptom,I_symptom
9905,I_symptom,I_symptom
9906,I_symptom,I_symptom
9907,O,O
9908,O,O
9909,O,O
9910,O,O
9911,B_surgery,B_surgery
9912,I_surgery,I_surgery
9913,O,O
9914,B_physiology,B_physiology
9915,I_physiology,I_physiology
9916,O,O
9917,O,O
9918,O,O
9919,O,O
9920,O,O
9921,O,O
9922,O,O
9923,B_datetime,B_datetime
9924,I_datetime,I_datetime
9925,B_symptom,B_symptom
9926,I_symptom,I_symptom
9927,O,B_symptom
9928,O,I_symptom
9929,O,O
9930,O,O
9931,O,O
9932,O,O
9933,O,O
9934,O,O
9935,O,O
9936,O,O
9937,O,O
9938,O,O
9939,O,O
9940,O,O
9941,O,O
9942,B_datetime,B_datetime
9943,I_datetime,I_datetime
9944,I_datetime,I_datetime
9945,I_datetime,I_datetime
9946,I_datetime,I_datetime
9947,O,O
9948,O,O
9949,O,O
9950,O,O
9951,O,O
9952,O,O
9953,O,O
9954,O,O
9955,O,O
9956,O,O
9957,O,O
9958,O,O
9959,O,O
9960,O,O
9961,O,O
9962,O,O
9963,O,O
9964,O,O
9965,O,O
9966,O,O
9967,O,O
9968,O,O
9969,O,O
9970,O,O
9971,O,O
9972,O,O
9973,O,O
9974,O,O
9975,O,O
9976,O,O
9977,O,O
9978,O,O
9979,O,O
9980,O,O
9981,O,O
9982,O,O
9983,O,O
9984,O,O
9985,O,O
9986,O,O
9987,O,O
9988,O,O
9989,B_physiology,B_physiology
9990,I_physiology,I_physiology
9991,I_physiology,I_physiology
9992,O,O
9993,B_physiology,B_physiology
9994,I_physiology,I_physiology
9995,O,O
9996,O,O
9997,O,O
9998,O,O
9999,O,O
10000,O,O
10001,O,O
10002,O,O
10003,O,O
10004,O,O
10005,O,O
10006,B_physiology,B_physiology
10007,I_physiology,I_physiology
10008,I_physiology,I_physiology
10009,O,O
10010,O,O
10011,O,O
10012,O,O
10013,B_surgery,O
10014,I_surgery,O
10015,O,O
10016,O,O
10017,O,O
10018,O,O
10019,O,O
10020,O,O
10021,O,O
10022,O,O
10023,O,O
10024,B_datetime,B_datetime
10025,I_datetime,I_datetime
10026,I_datetime,I_datetime
10027,I_datetime,I_datetime
10028,I_datetime,I_datetime
10029,O,O
10030,O,O
10031,O,O
10032,O,O
10033,O,O
10034,O,O
10035,O,O
10036,O,O
10037,O,O
10038,O,O
10039,B_symptom,B_sickness
10040,I_symptom,I_sickness
10041,I_symptom,I_sickness
10042,I_symptom,I_sickness
10043,O,O
10044,O,O
10045,O,O
10046,B_symptom,B_sickness
10047,I_symptom,I_sickness
10048,I_symptom,I_sickness
10049,I_symptom,I_sickness
10050,O,O
10051,O,O
10052,O,O
10053,O,O
10054,O,O
10055,O,O
10056,B_surgery,B_surgery
10057,I_surgery,I_surgery
10058,O,O
10059,O,O
10060,O,O
10061,O,O
10062,O,O
10063,B_symptom,B_sickness
10064,I_symptom,I_sickness
10065,I_symptom,I_sickness
10066,I_symptom,I_sickness
10067,O,O
10068,O,O
10069,O,O
10070,O,O
10071,B_surgery,B_surgery
10072,I_surgery,I_surgery
10073,O,O
10074,O,O
10075,O,O
10076,O,O
10077,O,O
10078,B_symptom,B_symptom
10079,I_symptom,I_symptom
10080,O,O
10081,O,O
10082,B_check,B_check
10083,I_check,I_check
10084,O,O
10085,O,O
10086,O,O
10087,O,O
10088,O,O
10089,O,O
10090,O,O
10091,O,O
10092,O,O
10093,O,O
10094,O,O
10095,O,O
10096,O,O
10097,O,O
10098,O,O
10099,O,O
10100,O,O
10101,O,O
10102,O,O
10103,O,O
10104,O,O
10105,O,O
10106,O,O
10107,O,O
10108,O,O
10109,O,O
10110,O,O
10111,O,O
10112,O,O
10113,O,O
10114,O,O
10115,O,O
10116,O,O
10117,O,O
10118,O,O
10119,O,O
10120,O,O
10121,O,O
10122,B_datetime,B_datetime
10123,I_datetime,I_datetime
10124,I_datetime,I_datetime
10125,B_check,B_check
10126,I_check,I_check
10127,O,O
10128,B_symptom,O
10129,I_symptom,O
10130,I_symptom,O
10131,I_symptom,O
10132,O,O
10133,O,O
10134,O,O
10135,O,O
10136,O,O
10137,O,O
10138,O,O
10139,O,O
10140,O,O
10141,O,O
10142,O,O
10143,B_datetime,B_datetime
10144,I_datetime,I_datetime
10145,I_datetime,I_datetime
10146,I_datetime,I_datetime
10147,O,O
10148,O,O
10149,O,O
10150,O,O
10151,O,O
10152,O,O
10153,O,O
10154,O,O
10155,B_other_treatment,B_medicine
10156,I_other_treatment,I_medicine
10157,I_other_treatment,I_medicine
10158,I_other_treatment,I_medicine
10159,O,O
10160,O,O
10161,O,O
10162,O,O
10163,O,O
10164,O,O
10165,O,O
10166,O,O
10167,O,O
10168,O,O
10169,O,O
10170,B_datetime,B_datetime
10171,I_datetime,I_datetime
10172,O,O
10173,O,O
10174,O,O
10175,O,O
10176,O,O
10177,O,O
10178,B_datetime,B_datetime
10179,I_datetime,I_datetime
10180,O,O
10181,O,O
10182,O,O
10183,O,O
10184,O,O
10185,O,O
10186,O,O
10187,O,O
10188,O,O
10189,O,O
10190,O,O
10191,O,O
10192,O,O
10193,O,O
10194,O,O
10195,B_check,B_check
10196,I_check,I_check
10197,O,O
10198,B_datetime,B_datetime
10199,I_datetime,I_datetime
10200,I_datetime,I_datetime
10201,O,O
10202,B_symptom,O
10203,I_symptom,O
10204,I_symptom,B_symptom
10205,I_symptom,I_symptom
10206,O,O
10207,O,O
10208,B_physiology,B_physiology
10209,I_physiology,I_physiology
10210,O,O
10211,O,O
10212,O,O
10213,B_age,B_age
10214,I_age,I_age
10215,O,O
10216,O,O
10217,O,O
10218,O,O
10219,O,O
10220,O,O
10221,O,O
10222,O,O
10223,B_part,B_symptom
10224,I_part,I_symptom
10225,O,I_symptom
10226,B_symptom,I_symptom
10227,I_symptom,I_symptom
10228,O,O
10229,O,O
10230,O,O
10231,O,O
10232,O,O
10233,O,O
10234,O,O
10235,O,O
10236,O,O
10237,O,O
10238,O,O
10239,O,O
10240,O,O
10241,O,O
10242,O,O
10243,O,O
10244,O,O
10245,O,O
10246,O,O
10247,O,O
10248,O,O
10249,O,B_physiology
10250,O,I_physiology
10251,O,O
10252,O,O
10253,O,B_symptom
10254,O,I_symptom
10255,O,I_symptom
10256,O,I_symptom
10257,O,I_symptom
10258,B_physiology,B_physiology
10259,I_physiology,I_physiology
10260,O,O
10261,O,O
10262,O,O
10263,O,O
10264,O,O
10265,O,O
10266,O,O
10267,B_physiology,B_physiology
10268,I_physiology,I_physiology
10269,I_physiology,I_physiology
10270,O,O
10271,O,O
10272,O,O
10273,O,O
10274,O,O
10275,O,O
10276,B_physiology,B_physiology
10277,I_physiology,I_physiology
10278,O,O
10279,O,O
10280,O,O
10281,O,O
10282,O,O
10283,O,O
10284,B_surgery,B_surgery
10285,I_surgery,I_surgery
10286,I_surgery,I_surgery
10287,I_surgery,I_surgery
10288,O,O
10289,O,O
10290,O,O
10291,O,O
10292,B_symptom,B_symptom
10293,I_symptom,I_symptom
10294,I_symptom,I_symptom
10295,I_symptom,I_symptom
10296,O,O
10297,O,O
10298,O,O
10299,O,O
10300,B_symptom,O
10301,I_symptom,B_symptom
10302,I_symptom,I_symptom
10303,B_symptom,I_symptom
10304,I_symptom,I_symptom
10305,I_symptom,I_symptom
10306,I_symptom,I_symptom
10307,O,O
10308,B_surgery,B_surgery
10309,I_surgery,I_surgery
10310,B_datetime,B_datetime
10311,I_datetime,I_datetime
10312,I_datetime,I_datetime
10313,I_datetime,I_datetime
10314,O,O
10315,O,O
10316,O,O
10317,O,O
10318,O,O
10319,O,O
10320,O,O
10321,O,O
10322,O,O
10323,O,O
10324,O,O
10325,O,O
10326,O,O
10327,O,O
10328,O,O
10329,O,O
10330,O,O
10331,O,O
10332,O,O
10333,O,O
10334,O,O
10335,O,O
10336,O,O
10337,O,O
10338,O,O
10339,O,O
10340,O,O
10341,O,O
10342,O,O
10343,O,O
10344,O,O
10345,O,O
10346,O,O
10347,O,O
10348,O,O
10349,O,O
10350,O,O
10351,O,O
10352,B_symptom,B_symptom
10353,I_symptom,I_symptom
10354,O,O
10355,O,O
10356,O,O
10357,O,O
10358,O,O
10359,O,O
10360,B_symptom,B_symptom
10361,I_symptom,I_symptom
10362,I_symptom,I_symptom
10363,I_symptom,I_symptom
10364,I_symptom,I_symptom
10365,I_symptom,I_symptom
10366,O,O
10367,B_symptom,B_symptom
10368,I_symptom,I_symptom
10369,O,O
10370,O,O
10371,O,O
10372,O,O
10373,O,O
10374,O,O
10375,O,O
10376,O,O
10377,O,O
10378,O,O
10379,O,O
10380,O,O
10381,O,O
10382,O,O
10383,O,O
10384,O,O
10385,O,O
10386,O,O
10387,O,O
10388,O,O
10389,O,O
10390,O,O
10391,O,O
10392,O,O
10393,O,O
10394,O,O
10395,O,O
10396,O,O
10397,O,B_physiology
10398,O,I_physiology
10399,O,O
10400,O,O
10401,O,O
10402,O,O
10403,O,O
10404,O,O
10405,O,O
10406,O,O
10407,O,O
10408,O,O
10409,O,O
10410,O,O
10411,O,O
10412,O,O
10413,O,O
10414,O,O
10415,O,O
10416,O,O
10417,O,O
10418,O,O
10419,O,O
10420,O,O
10421,O,O
10422,B_address,B_address
10423,I_address,I_address
10424,O,O
10425,O,O
10426,O,O
10427,O,O
10428,O,O
10429,O,O
10430,O,O
10431,O,O
10432,O,O
10433,O,O
10434,O,O
10435,O,O
10436,O,O
10437,O,O
10438,O,O
10439,O,O
10440,O,O
10441,O,O
10442,O,O
10443,O,O
10444,O,O
10445,O,O
10446,B_check,B_check
10447,I_check,I_check
10448,O,O
10449,O,O
10450,O,O
10451,O,O
10452,B_symptom,O
10453,I_symptom,B_symptom
10454,I_symptom,I_symptom
10455,I_symptom,O
10456,I_symptom,O
10457,I_symptom,O
10458,I_symptom,O
10459,O,O
10460,O,O
10461,O,O
10462,O,O
10463,O,O
10464,O,O
10465,O,O
10466,O,O
10467,O,O
10468,O,O
10469,O,O
10470,O,O
10471,O,O
10472,O,O
10473,O,O
10474,O,O
10475,O,O
10476,O,O
10477,O,O
10478,O,O
10479,O,O
10480,O,O
10481,O,O
10482,O,O
10483,O,O
10484,O,O
10485,O,O
10486,O,O
10487,O,O
10488,O,O
10489,O,O
10490,O,O
10491,O,O
10492,O,O
10493,O,O
10494,O,O
10495,O,O
10496,O,O
10497,O,O
10498,O,O
10499,O,O
10500,O,O
10501,O,O
10502,O,O
10503,O,O
10504,O,O
10505,B_symptom,B_symptom
10506,I_symptom,I_symptom
10507,O,O
10508,O,O
10509,O,O
10510,O,O
10511,O,O
10512,O,O
10513,O,O
10514,O,O
10515,O,O
10516,O,O
10517,O,O
10518,O,O
10519,O,O
10520,O,O
10521,O,O
10522,O,O
10523,O,O
10524,O,O
10525,O,O
10526,O,O
10527,O,O
10528,O,O
10529,O,O
10530,O,O
10531,B_symptom,B_sickness
10532,I_symptom,I_sickness
10533,I_symptom,I_sickness
10534,O,O
10535,O,O
10536,O,O
10537,O,O
10538,O,O
10539,O,O
10540,O,O
10541,O,O
10542,O,O
10543,O,O
10544,O,O
10545,O,O
10546,O,O
10547,O,O
10548,O,O
10549,O,O
10550,O,O
10551,O,O
10552,O,O
10553,O,O
10554,O,O
10555,O,O
10556,O,O
10557,O,O
10558,O,O
10559,O,O
10560,O,O
10561,O,O
10562,O,O
10563,O,O
10564,O,O
10565,O,O
10566,O,O
10567,O,O
10568,O,O
10569,O,O
10570,O,O
10571,O,O
10572,O,O
10573,O,O
10574,O,O
10575,O,O
10576,O,O
10577,O,O
10578,O,O
10579,B_symptom,B_symptom
10580,I_symptom,I_symptom
10581,I_symptom,I_symptom
10582,I_symptom,I_symptom
10583,I_symptom,I_symptom
10584,O,O
10585,O,O
10586,O,O
10587,O,O
10588,O,O
10589,O,O
10590,O,O
10591,B_symptom,B_symptom
10592,I_symptom,I_symptom
10593,I_symptom,I_symptom
10594,O,O
10595,O,O
10596,O,O
10597,B_physiology,B_datetime
10598,I_physiology,I_datetime
10599,I_physiology,I_datetime
10600,O,O
10601,B_symptom,B_symptom
10602,I_symptom,I_symptom
10603,I_symptom,I_symptom
10604,I_symptom,I_symptom
10605,O,O
10606,O,O
10607,O,O
10608,O,O
10609,O,O
10610,O,O
10611,O,O
10612,O,O
10613,B_datetime,B_datetime
10614,I_datetime,I_datetime
10615,O,O
10616,O,O
10617,O,O
10618,O,O
10619,O,O
10620,O,O
10621,B_fluid,B_symptom
10622,I_fluid,I_symptom
10623,I_fluid,I_symptom
10624,I_fluid,I_symptom
10625,I_fluid,I_symptom
10626,O,O
10627,O,O
10628,O,O
10629,B_fluid,B_fluid
10630,I_fluid,I_fluid
10631,O,O
10632,O,O
10633,O,O
10634,B_fluid,B_fluid
10635,I_fluid,I_fluid
10636,O,O
10637,O,O
10638,O,O
10639,O,O
10640,O,O
10641,O,O
10642,O,O
10643,O,O
10644,O,O
10645,O,O
10646,O,O
10647,O,O
10648,O,O
10649,B_physiology,B_physiology
10650,I_physiology,I_physiology
10651,O,O
10652,O,O
10653,O,O
10654,O,O
10655,O,O
10656,B_symptom,B_cause
10657,I_symptom,I_cause
10658,I_symptom,I_cause
10659,I_symptom,I_cause
10660,O,O
10661,B_symptom,B_cause
10662,I_symptom,I_cause
10663,I_symptom,I_cause
10664,I_symptom,I_cause
10665,I_symptom,I_cause
10666,O,O
10667,O,O
10668,O,O
10669,O,O
10670,O,O
10671,O,O
10672,O,O
10673,O,O
10674,O,O
10675,O,O
10676,O,O
10677,O,O
10678,O,O
10679,O,O
10680,O,O
10681,B_symptom,B_datetime
10682,I_symptom,I_datetime
10683,I_symptom,I_datetime
10684,I_symptom,B_symptom
10685,I_symptom,I_symptom
10686,I_symptom,I_symptom
10687,I_symptom,I_symptom
10688,I_symptom,I_symptom
10689,I_symptom,I_symptom
10690,I_symptom,I_symptom
10691,O,O
10692,O,O
10693,O,O
10694,O,O
10695,O,O
10696,O,O
10697,O,O
10698,O,O
10699,O,O
10700,B_physiology,B_physiology
10701,I_physiology,I_physiology
10702,I_physiology,I_physiology
10703,O,O
10704,O,O
10705,O,O
10706,O,O
10707,O,O
10708,O,O
10709,O,O
10710,O,O
10711,O,O
10712,O,O
10713,O,O
10714,O,O
10715,O,O
10716,O,O
10717,O,O
10718,O,O
10719,O,O
10720,O,O
10721,O,B_datetime
10722,O,I_datetime
10723,O,I_datetime
10724,O,I_datetime
10725,O,O
10726,O,O
10727,O,O
10728,O,O
10729,O,O
10730,O,O
10731,O,O
10732,O,O
10733,O,O
10734,O,O
10735,O,O
10736,O,O
10737,O,O
10738,O,O
10739,O,O
10740,O,O
10741,O,O
10742,O,O
10743,O,B_address
10744,O,I_address
10745,O,O
10746,O,O
10747,O,O
10748,O,O
10749,O,O
10750,O,O
10751,O,O
10752,O,O
10753,O,O
10754,O,O
10755,O,O
10756,O,O
10757,O,O
10758,O,O
10759,O,O
10760,O,O
10761,O,O
10762,O,O
10763,O,O
10764,O,O
10765,O,O
10766,O,O
10767,O,O
10768,O,O
10769,O,O
10770,O,O
10771,O,O
10772,O,O
10773,O,O
10774,B_check,B_check
10775,I_check,I_check
10776,I_check,I_check
10777,I_check,I_check
10778,O,O
10779,B_check,B_check
10780,I_check,I_check
10781,I_check,I_check
10782,I_check,I_check
10783,I_check,I_check
10784,O,O
10785,O,O
10786,O,O
10787,B_check,B_check
10788,I_check,I_check
10789,I_check,I_check
10790,B_symptom,B_symptom
10791,I_symptom,I_symptom
10792,I_symptom,I_symptom
10793,I_symptom,I_symptom
10794,I_symptom,I_symptom
10795,I_symptom,I_symptom
10796,O,O
10797,O,O
10798,O,O
10799,O,B_symptom
10800,O,I_symptom
10801,O,I_symptom
10802,O,I_symptom
10803,O,O
10804,O,O
10805,O,O
10806,O,O
10807,O,O
10808,O,O
10809,O,O
10810,O,O
10811,O,O
10812,O,O
10813,O,O
10814,O,O
10815,O,O
10816,O,O
10817,O,O
10818,O,O
10819,O,O
10820,O,O
10821,O,O
10822,O,O
10823,O,O
10824,O,O
10825,O,O
10826,B_physiology,B_physiology
10827,I_physiology,I_physiology
10828,O,O
10829,O,O
10830,O,O
10831,O,O
10832,O,O
10833,O,O
10834,O,O
10835,O,O
10836,O,O
10837,O,B_symptom
10838,O,O
10839,O,O
10840,O,O
10841,O,O
10842,O,O
10843,B_sickness,B_sickness
10844,I_sickness,I_sickness
10845,O,O
10846,O,O
10847,O,O
10848,O,O
10849,O,O
10850,O,O
10851,O,O
10852,B_physiology,B_physiology
10853,I_physiology,I_physiology
10854,B_datetime,B_datetime
10855,I_datetime,I_datetime
10856,O,O
10857,O,O
10858,O,O
10859,B_datetime,B_datetime
10860,I_datetime,I_datetime
10861,I_datetime,I_datetime
10862,O,O
10863,O,B_symptom
10864,O,I_symptom
10865,O,I_symptom
10866,O,O
10867,O,O
10868,O,O
10869,O,O
10870,O,O
10871,O,O
10872,O,O
10873,O,O
10874,O,O
10875,O,O
10876,O,O
10877,O,O
10878,O,O
10879,O,O
10880,O,B_physiology
10881,O,I_physiology
10882,O,O
10883,O,O
10884,O,O
10885,B_surgery,B_surgery
10886,I_surgery,I_surgery
10887,O,O
10888,O,O
10889,O,O
10890,B_physiology,B_physiology
10891,I_physiology,I_physiology
10892,I_physiology,I_physiology
10893,O,O
10894,O,O
10895,O,O
10896,O,O
10897,O,O
10898,O,O
10899,O,O
10900,O,O
10901,O,O
10902,O,O
10903,B_medicine,B_medicine
10904,I_medicine,I_medicine
10905,I_medicine,I_medicine
10906,O,O
10907,O,O
10908,O,O
10909,B_datetime,B_datetime
10910,I_datetime,I_datetime
10911,O,O
10912,O,O
10913,O,O
10914,O,O
10915,O,O
10916,B_check,B_check
10917,I_check,I_check
10918,O,O
10919,B_check,B_check
10920,I_check,I_check
10921,O,O
10922,O,O
10923,O,O
10924,B_physiology,B_physiology
10925,I_physiology,I_physiology
10926,O,O
10927,O,O
