,dialog_id,entity_value_relationship,file
1653,4385,symptom@腿软#关联的部位#part@前列腺,男科_潘淑贞_贰1.graph
1654,4385,symptom@浑身无力#关联的部位#part@前列腺,男科_潘淑贞_贰1.graph
1655,4385,symptom@腰酸#关联的部位#part@前列腺,男科_潘淑贞_贰1.graph
1656,4385,symptom@记忆力下降#关联的部位#part@前列腺,男科_潘淑贞_贰1.graph
1657,4385,symptom@时间短#关联的部位#part@前列腺,男科_潘淑贞_贰1.graph
1658,4385,symptom@控制不住就射精#关联的部位#part@前列腺,男科_潘淑贞_贰1.graph
1659,4385,symptom@腿软#需做的检查#check@彩超,男科_潘淑贞_贰1.graph
1660,4385,symptom@浑身无力#需做的检查#check@彩超,男科_潘淑贞_贰1.graph
1661,4385,symptom@腿软#可用的其他治疗方式#othertreatment@药物治疗,男科_潘淑贞_贰1.graph
1662,4385,symptom@浑身无力#可用的其他治疗方式#othertreatment@药物治疗,男科_潘淑贞_贰1.graph
1663,4386,symptom@很容易射精#关联的部位#part@阴茎,男科_潘淑贞_贰1.graph
1664,4386,symptom@遗精了#同义的实体#symptom@遗精,男科_潘淑贞_贰1.graph
1665,4386,symptom@阴囊收缩的很小#关联的部位#part@阴囊,男科_潘淑贞_贰1.graph
1666,4386,symptom@潮湿#关联的部位#part@阴囊,男科_潘淑贞_贰1.graph
1667,4386,item@早泄#关联的症状#symptom@时间不长,男科_潘淑贞_贰1.graph
1668,4386,item@早泄#可能病因#cause@熬夜,男科_潘淑贞_贰1.graph
1669,4386,item@早泄#可能病因#cause@经常的久坐,男科_潘淑贞_贰1.graph
1670,4390,symptom@射精太快#同义的实体#symptom@射精快,男科_潘淑贞_贰1.graph
1671,4390,item@早泄#关联的症状#symptom@射精太快,男科_潘淑贞_贰1.graph
1672,4390,item@早泄#关联的症状#symptom@包皮长,男科_潘淑贞_贰1.graph
1673,4390,item@早泄#关联的症状#symptom@激素水平异常,男科_潘淑贞_贰1.graph
1674,4390,item@早泄#关联的症状#symptom@阴茎神经敏感度过高,男科_潘淑贞_贰1.graph
1675,4390,item@早泄#关联的部位#part@泌尿系统,男科_潘淑贞_贰1.graph
1676,4390,symptom@阴茎神经敏感度过高#关联的部位#part@阴茎神经,男科_潘淑贞_贰1.graph
1677,4390,symptom@包皮长#关联的部位#part@包皮,男科_潘淑贞_贰1.graph
1678,4390,item@早泄#可能病因#cause@频繁手淫,男科_潘淑贞_贰1.graph
1679,4390,item@早泄#关联的症状#symptom@射精快,男科_潘淑贞_贰1.graph
1680,4391,item@早泄#同义的实体#item@原发性早泄,男科_潘淑贞_贰1.graph
1681,4391,symptom@龟头敏感#同义的实体#symptom@龟头过于敏感,男科_潘淑贞_贰1.graph
1682,4391,item@原发性早泄#关联的症状#symptom@龟头敏感,男科_潘淑贞_贰1.graph
1683,4391,item@原发性早泄#关联的症状#symptom@大脑控制力差,男科_潘淑贞_贰1.graph
1684,4391,item@原发性早泄#关联的症状#symptom@特别敏感,男科_潘淑贞_贰1.graph
1685,4391,symptom@龟头敏感#关联的部位#part@龟头,男科_潘淑贞_贰1.graph
1686,4391,symptom@特别敏感#关联的部位#part@龟头,男科_潘淑贞_贰1.graph
1687,4391,symptom@大脑控制力差#关联的部位#part@大脑,男科_潘淑贞_贰1.graph
1688,4391,item@阳痿#关联的症状#symptom@勃起缓慢,男科_潘淑贞_贰1.graph
1689,4391,item@阳痿#关联的症状#symptom@中路疲软,男科_潘淑贞_贰1.graph
1690,4391,item@阳痿#关联的症状#symptom@硬度不坚,男科_潘淑贞_贰1.graph
1691,4391,item@早泄#关联的症状#symptom@龟头敏感,男科_潘淑贞_贰1.graph
1692,4391,item@早泄#关联的症状#symptom@大脑控制力差,男科_潘淑贞_贰1.graph
1693,4391,item@早泄#关联的症状#symptom@特别敏感,男科_潘淑贞_贰1.graph
1694,4391,item@原发性早泄#关联的症状#symptom@龟头过于敏感,男科_潘淑贞_贰1.graph
1695,4391,symptom@龟头过于敏感#关联的部位#part@龟头,男科_潘淑贞_贰1.graph
1696,4396,surgery@做包皮#同义的实体#surgery@包皮手术,男科_潘淑贞_贰1.graph
1697,4396,surgery@包皮手术#拥有子实体#surgery@包皮环切手术,男科_潘淑贞_贰1.graph
1698,4396,surgery@包皮手术#拥有子实体#surgery@激光环切手术,男科_潘淑贞_贰1.graph
1699,4396,symptom@包皮长#同义的实体#symptom@包皮长了,男科_潘淑贞_贰1.graph
1700,4396,symptom@包皮长#关联的部位#part@包皮,男科_潘淑贞_贰1.graph
1701,4396,symptom@包皮长#可用的手术方式#surgery@包皮环切手术,男科_潘淑贞_贰1.graph
1702,4396,surgery@包皮手术#拥有医生#doctor@李占松主任,男科_潘淑贞_贰1.graph
1703,4396,surgery@做包皮#关联的部位#part@包皮,男科_潘淑贞_贰1.graph
1704,4396,symptom@包皮长#可用的手术方式#surgery@包皮手术,男科_潘淑贞_贰1.graph
1705,4396,surgery@包皮手术#关联的部位#part@包皮,男科_潘淑贞_贰1.graph
1706,4396,surgery@包皮环切手术#关联的部位#part@包皮,男科_潘淑贞_贰1.graph
1707,4396,surgery@激光环切手术#关联的部位#part@包皮,男科_潘淑贞_贰1.graph
1708,4396,surgery@做包皮#拥有子实体#surgery@包皮环切手术,男科_潘淑贞_贰1.graph
1709,4396,surgery@做包皮#拥有子实体#surgery@激光环切手术,男科_潘淑贞_贰1.graph
1710,4396,surgery@做包皮#拥有医生#doctor@李占松主任,男科_潘淑贞_贰1.graph
1711,4396,surgery@包皮手术#关联的部位#part@包皮,男科_潘淑贞_贰1.graph
1712,4396,symptom@包皮长#可用的手术方式#surgery@做包皮,男科_潘淑贞_贰1.graph
1713,4396,surgery@做包皮#关联的部位#part@包皮,男科_潘淑贞_贰1.graph
1714,4396,symptom@包皮长了#关联的部位#part@包皮,男科_潘淑贞_贰1.graph
1715,4396,symptom@包皮长了#可用的手术方式#surgery@包皮环切手术,男科_潘淑贞_贰1.graph
1716,4396,symptom@包皮长了#可用的手术方式#surgery@包皮手术,男科_潘淑贞_贰1.graph
1717,4398,symptom@射精疼#可能病因#cause@性生活,男科_潘淑贞_贰1.graph
1718,4398,symptom@尿道灼热#可能病因#cause@性生活,男科_潘淑贞_贰1.graph
1719,4398,symptom@流脓#可能病因#cause@性生活,男科_潘淑贞_贰1.graph
1720,4398,symptom@尿尿也疼#可能病因#cause@性生活,男科_潘淑贞_贰1.graph
1721,4398,symptom@疼痛#同义的实体#symptom@疼,男科_潘淑贞_贰1.graph
1722,4398,symptom@射精疼#同义的实体#symptom@射精痛,男科_潘淑贞_贰1.graph
1723,4398,symptom@尿尿也疼#同义的实体#symptom@尿也疼,男科_潘淑贞_贰1.graph
1724,4398,symptom@疼#同义的实体#symptom@火辣辣的疼,男科_潘淑贞_贰1.graph
1725,4398,symptom@尿道灼热#关联的部位#part@尿道,男科_潘淑贞_贰1.graph
1726,4398,symptom@神经痛#关联的部位#part@神经,男科_潘淑贞_贰1.graph
1727,4398,symptom@疼痛#同义的实体#symptom@火辣辣的疼,男科_潘淑贞_贰1.graph
1728,4398,symptom@射精痛#可能病因#cause@性生活,男科_潘淑贞_贰1.graph
1729,4398,symptom@尿也疼#可能病因#cause@性生活,男科_潘淑贞_贰1.graph
1730,4402,item@阳痿#可能病因#cause@手淫,男科_潘淑贞_贰1.graph
1731,4402,item@早泄#可能病因#cause@手淫,男科_潘淑贞_贰1.graph
1732,4402,item@阳痿早泄#可能病因#cause@手淫,男科_潘淑贞_贰1.graph
1733,4402,symptom@海绵体损伤#关联的部位#part@海绵体,男科_潘淑贞_贰1.graph
1734,4402,symptom@性神经敏感#关联的部位#part@性神经,男科_潘淑贞_贰1.graph
1735,4402,symptom@神经敏感#关联的部位#part@神经,男科_潘淑贞_贰1.graph
1736,4402,item@阳痿#关联的症状#symptom@供血不足,男科_潘淑贞_贰1.graph
1737,4402,item@阳痿#关联的症状#symptom@性神经敏感,男科_潘淑贞_贰1.graph
1738,4402,item@阳痿#关联的症状#symptom@海绵体损伤,男科_潘淑贞_贰1.graph
1739,4402,item@阳痿#关联的症状#symptom@性激素异常,男科_潘淑贞_贰1.graph
1740,4402,item@阳痿#关联的症状#symptom@射精中枢异常,男科_潘淑贞_贰1.graph
1741,4402,item@早泄#关联的症状#symptom@供血不足,男科_潘淑贞_贰1.graph
1742,4402,item@早泄#关联的症状#symptom@性神经敏感,男科_潘淑贞_贰1.graph
1743,4402,item@早泄#关联的症状#symptom@海绵体损伤,男科_潘淑贞_贰1.graph
1744,4402,item@早泄#关联的症状#symptom@性激素异常,男科_潘淑贞_贰1.graph
1745,4402,item@早泄#关联的症状#symptom@射精中枢异常,男科_潘淑贞_贰1.graph
1746,4402,item@阳痿早泄#关联的症状#symptom@供血不足,男科_潘淑贞_贰1.graph
1747,4402,item@阳痿早泄#关联的症状#symptom@性神经敏感,男科_潘淑贞_贰1.graph
1748,4402,item@阳痿早泄#关联的症状#symptom@海绵体损伤,男科_潘淑贞_贰1.graph
1749,4402,item@阳痿早泄#关联的症状#symptom@性激素异常,男科_潘淑贞_贰1.graph
1750,4402,item@阳痿早泄#关联的症状#symptom@射精中枢异常,男科_潘淑贞_贰1.graph
1751,4410,item@前列腺炎#关联的部位#part@前列腺,男科_潘淑贞_贰1.graph
1752,4410,item@前列腺炎#关联的症状#symptom@憋不住尿,男科_潘淑贞_贰1.graph
1753,4410,item@前列腺炎#关联的症状#symptom@尿频,男科_潘淑贞_贰1.graph
1754,4410,item@前列腺炎#关联的症状#symptom@尿急,男科_潘淑贞_贰1.graph
1755,4410,item@前列腺炎#关联的症状#symptom@尿痛,男科_潘淑贞_贰1.graph
1756,4410,item@前列腺炎#关联的症状#symptom@尿分叉,男科_潘淑贞_贰1.graph
1757,4410,item@前列腺炎#关联的症状#symptom@尿滴白,男科_潘淑贞_贰1.graph
1758,4410,item@前列腺炎#关联的症状#symptom@尿等待,男科_潘淑贞_贰1.graph
1759,4410,item@前列腺炎#需做的检查#check@彩超,男科_潘淑贞_贰1.graph
1760,4410,item@前列腺炎#需做的检查#check@尿常规,男科_潘淑贞_贰1.graph
1761,4410,symptom@睾丸不舒服#关联的部位#part@睾丸,男科_潘淑贞_贰1.graph
1762,4410,symptom@阴囊潮湿#关联的部位#part@阴囊,男科_潘淑贞_贰1.graph
1763,4410,symptom@小腹坠胀#关联的部位#part@小腹,男科_潘淑贞_贰1.graph
1764,4410,symptom@腰骶酸痛#关联的部位#part@腰,男科_潘淑贞_贰1.graph
1765,4410,symptom@睾丸阴囊坠胀不适感#关联的部位#part@睾丸,男科_潘淑贞_贰1.graph
1766,4410,symptom@睾丸阴囊坠胀不适感#关联的部位#part@阴囊,男科_潘淑贞_贰1.graph
1767,4411,symptom@阴囊潮湿反复发作#关联的部位#part@阴囊,男科_潘淑贞_贰1.graph
1768,4411,symptom@阴囊潮湿#关联的部位#part@阴囊,男科_潘淑贞_贰1.graph
1769,4411,symptom@腰部痛痛#关联的部位#part@腰部,男科_潘淑贞_贰1.graph
1770,4411,"symptom@尿频,尿急#同义的实体#symptom@尿频尿急",男科_潘淑贞_贰1.graph
1771,4411,symptom@阴囊潮湿反复发作#关联的部位#part@前列腺,男科_潘淑贞_贰1.graph
1772,4411,symptom@腰部痛痛#关联的部位#part@前列腺,男科_潘淑贞_贰1.graph
1773,4411,"symptom@尿频,尿急#关联的部位#part@前列腺",男科_潘淑贞_贰1.graph
1774,4411,symptom@阴囊潮湿#关联的部位#part@前列腺,男科_潘淑贞_贰1.graph
1775,4411,symptom@阴囊潮湿反复发作#需做的检查#check@病菌检查,男科_潘淑贞_贰1.graph
1776,4411,symptom@阴囊潮湿反复发作#需做的检查#check@常规检查,男科_潘淑贞_贰1.graph
1777,4411,symptom@阴茎勃起异常#关联的部位#part@阴茎,男科_潘淑贞_贰1.graph
1778,4411,symptom@阴茎勃起异常#关联的部位#part@前列腺,男科_潘淑贞_贰1.graph
1779,4411,symptom@性欲减退#关联的部位#part@前列腺,男科_潘淑贞_贰1.graph
1780,4411,item@阳痿#关联的部位#part@前列腺,男科_潘淑贞_贰1.graph
1781,4411,item@早泄#关联的部位#part@前列腺,男科_潘淑贞_贰1.graph
1782,4411,symptom@尿频尿急#关联的部位#part@前列腺,男科_潘淑贞_贰1.graph
1783,4414,item@早泄#同义的实体#item@轻度早泄,男科_潘淑贞_贰1.graph
1784,4414,item@早泄#关联的症状#symptom@阈值低,男科_潘淑贞_贰1.graph
1785,4414,item@早泄#关联的症状#symptom@包皮长,男科_潘淑贞_贰1.graph
1786,4414,cause@手淫#同义的实体#cause@手淫过频,男科_潘淑贞_贰1.graph
1787,4414,cause@手淫#同义的实体#cause@频繁手淫,男科_潘淑贞_贰1.graph
1788,4414,item@早泄#可能病因#cause@手淫,男科_潘淑贞_贰1.graph
1789,4414,symptom@性神经损伤#可能病因#cause@手淫,男科_潘淑贞_贰1.graph
1790,4414,symptom@性神经损伤#关联的部位#part@性神经,男科_潘淑贞_贰1.graph
1791,4414,symptom@包皮长#关联的部位#part@包皮,男科_潘淑贞_贰1.graph
1792,4414,item@阳痿#可能病因#cause@手淫,男科_潘淑贞_贰1.graph
1793,4414,symptom@性功能下降#可能病因#cause@手淫,男科_潘淑贞_贰1.graph
1794,4414,symptom@性功能下降#可能病因#cause@频繁性生活,男科_潘淑贞_贰1.graph
1795,4414,symptom@性功能下降#可能病因#cause@抽烟喝酒,男科_潘淑贞_贰1.graph
1796,4414,symptom@性功能下降#可能病因#cause@喝酒,男科_潘淑贞_贰1.graph
1797,4414,item@早泄#同义的实体#item@重度早泄,男科_潘淑贞_贰1.graph
1798,4414,item@早泄#同义的实体#item@中度早泄,男科_潘淑贞_贰1.graph
1799,4414,item@早泄#同义的实体#item@继发性早泄,男科_潘淑贞_贰1.graph
1800,4414,item@轻度早泄#关联的症状#symptom@阈值低,男科_潘淑贞_贰1.graph
1801,4414,item@轻度早泄#关联的症状#symptom@包皮长,男科_潘淑贞_贰1.graph
1802,4414,item@轻度早泄#可能病因#cause@手淫,男科_潘淑贞_贰1.graph
1803,4414,item@轻度早泄#同义的实体#item@重度早泄,男科_潘淑贞_贰1.graph
1804,4414,item@轻度早泄#同义的实体#item@中度早泄,男科_潘淑贞_贰1.graph
1805,4414,item@轻度早泄#同义的实体#item@继发性早泄,男科_潘淑贞_贰1.graph
1806,4414,cause@手淫过频#同义的实体#cause@频繁手淫,男科_潘淑贞_贰1.graph
1807,4414,item@早泄#可能病因#cause@手淫过频,男科_潘淑贞_贰1.graph
1808,4414,symptom@性神经损伤#可能病因#cause@手淫过频,男科_潘淑贞_贰1.graph
1809,4414,item@阳痿#可能病因#cause@手淫过频,男科_潘淑贞_贰1.graph
1810,4414,symptom@性功能下降#可能病因#cause@手淫过频,男科_潘淑贞_贰1.graph
1811,4414,item@早泄#可能病因#cause@频繁手淫,男科_潘淑贞_贰1.graph
1812,4414,symptom@性神经损伤#可能病因#cause@频繁手淫,男科_潘淑贞_贰1.graph
1813,4414,item@阳痿#可能病因#cause@频繁手淫,男科_潘淑贞_贰1.graph
1814,4414,symptom@性功能下降#可能病因#cause@频繁手淫,男科_潘淑贞_贰1.graph
1815,4414,item@重度早泄#关联的症状#symptom@阈值低,男科_潘淑贞_贰1.graph
1816,4414,item@重度早泄#关联的症状#symptom@包皮长,男科_潘淑贞_贰1.graph
1817,4414,item@重度早泄#可能病因#cause@手淫,男科_潘淑贞_贰1.graph
1818,4414,item@重度早泄#同义的实体#item@中度早泄,男科_潘淑贞_贰1.graph
1819,4414,item@重度早泄#同义的实体#item@继发性早泄,男科_潘淑贞_贰1.graph
1820,4414,item@中度早泄#关联的症状#symptom@阈值低,男科_潘淑贞_贰1.graph
1821,4414,item@中度早泄#关联的症状#symptom@包皮长,男科_潘淑贞_贰1.graph
1822,4414,item@中度早泄#可能病因#cause@手淫,男科_潘淑贞_贰1.graph
1823,4414,item@中度早泄#同义的实体#item@继发性早泄,男科_潘淑贞_贰1.graph
1824,4414,item@继发性早泄#关联的症状#symptom@阈值低,男科_潘淑贞_贰1.graph
1825,4414,item@继发性早泄#关联的症状#symptom@包皮长,男科_潘淑贞_贰1.graph
1826,4414,item@继发性早泄#可能病因#cause@手淫,男科_潘淑贞_贰1.graph
1827,4415,item@阳痿#关联的症状#symptom@海绵体供血不足,男科_潘淑贞_贰1.graph
1828,4415,symptom@海绵体供血不足#关联的部位#part@海绵体,男科_潘淑贞_贰1.graph
1829,4415,item@阳痿#关联的症状#symptom@供血不足,男科_潘淑贞_贰1.graph
1830,4415,item@阳痿#关联的症状#symptom@硬度差,男科_潘淑贞_贰1.graph
1831,4415,item@阳痿#关联的症状#symptom@完全无法勃起,男科_潘淑贞_贰1.graph
1832,4415,item@早泄#可能病因#cause@手淫,男科_潘淑贞_贰1.graph
1833,4415,item@阳痿#可能病因#cause@手淫,男科_潘淑贞_贰1.graph
1834,4415,surgery@阴茎微创手术#关联的部位#part@阴茎,男科_潘淑贞_贰1.graph
1835,4415,surgery@包皮手术#关联的部位#part@包皮,男科_潘淑贞_贰1.graph
1836,4417,surgery@激光割包皮#关联的部位#part@包皮,男科_潘淑贞_贰1.graph
1837,4417,item@早泄#关联的症状#symptom@包皮长,男科_潘淑贞_贰1.graph
1838,4417,symptom@包皮长#关联的部位#part@包皮,男科_潘淑贞_贰1.graph
1839,4417,item@包皮长#关联的症状#symptom@龟头分泌物感染,男科_潘淑贞_贰1.graph
1840,4417,symptom@龟头分泌物感染#关联的部位#part@龟头,男科_潘淑贞_贰1.graph
1841,4417,item@包皮长#关联的症状#symptom@阴茎短小,男科_潘淑贞_贰1.graph
1842,4417,symptom@阴茎短小#关联的部位#part@阴茎,男科_潘淑贞_贰1.graph
1843,4417,symptom@龟头有分泌物#关联的部位#part@龟头,男科_潘淑贞_贰1.graph
1844,4417,symptom@有污垢#同义的实体#symptom@污垢,男科_潘淑贞_贰1.graph
1845,4417,symptom@有污垢#关联的部位#part@龟头,男科_潘淑贞_贰1.graph
1846,4417,symptom@龟头有分泌物#可用的手术方式#surgery@激光割包皮,男科_潘淑贞_贰1.graph
1847,4417,item@包皮长#可用的手术方式#surgery@激光割包皮,男科_潘淑贞_贰1.graph
1848,4417,symptom@污垢#关联的部位#part@龟头,男科_潘淑贞_贰1.graph
1849,4421,symptom@尿道灼热#关联的部位#part@尿道,男科_潘淑贞_贰1.graph
1850,4421,symptom@灼热#关联的部位#part@尿道,男科_潘淑贞_贰1.graph
1851,4421,symptom@尿尿有沫#同义的实体#symptom@排尿有泡沫,男科_潘淑贞_贰1.graph
1852,4421,symptom@排尿有泡沫#关联的部位#part@尿道,男科_潘淑贞_贰1.graph
1853,4421,item@泌尿系炎症#可能病因#cause@熬夜,男科_潘淑贞_贰1.graph
1854,4421,item@泌尿系炎症#可能病因#cause@久坐,男科_潘淑贞_贰1.graph
1855,4421,item@泌尿系炎症#可能病因#cause@手淫,男科_潘淑贞_贰1.graph
1856,4421,item@泌尿系炎症#关联的部位#part@泌尿系,男科_潘淑贞_贰1.graph
1857,4421,item@泌尿系炎症#关联的症状#symptom@发黄,男科_潘淑贞_贰1.graph
1858,4421,item@泌尿系炎症#关联的症状#symptom@尿道灼热,男科_潘淑贞_贰1.graph
1859,4421,item@泌尿系炎症#关联的症状#symptom@灼热,男科_潘淑贞_贰1.graph
1860,4421,item@泌尿系炎症#关联的症状#symptom@排尿有泡沫,男科_潘淑贞_贰1.graph
1861,4421,item@泌尿系炎症#需做的检查#check@化验,男科_潘淑贞_贰1.graph
1862,4421,symptom@尿尿有沫#关联的部位#part@尿道,男科_潘淑贞_贰1.graph
1863,4421,item@泌尿系炎症#关联的症状#symptom@尿尿有沫,男科_潘淑贞_贰1.graph
1864,4426,symptom@生殖器小#关联的部位#part@生殖器,男科_潘淑贞_贰1.graph
1865,4426,symptom@海绵体损伤#关联的部位#part@海绵体,男科_潘淑贞_贰1.graph
1866,4426,item@勃起功能障碍#关联的症状#symptom@海绵体损伤,男科_潘淑贞_贰1.graph
1867,4426,item@勃起功能障碍#关联的症状#symptom@动静脉供血不足,男科_潘淑贞_贰1.graph
1868,4426,item@勃起功能障碍#可能病因#cause@手淫,男科_潘淑贞_贰1.graph
1869,4426,symptom@动静脉供血不足#关联的部位#part@动静脉,男科_潘淑贞_贰1.graph
1870,4426,item@勃起功能障碍#关联的症状#symptom@生殖器小,男科_潘淑贞_贰1.graph
1871,4426,item@勃起功能障碍#关联的症状#symptom@勃起困难,男科_潘淑贞_贰1.graph
1872,4426,item@重度阳痿#关联的症状#symptom@勃起困难,男科_潘淑贞_贰1.graph
1873,4426,item@阳痿#关联的症状#symptom@性生活中途疲软,男科_潘淑贞_贰1.graph
1874,4426,item@阳痿#关联的症状#symptom@勃起不坚,男科_潘淑贞_贰1.graph
1875,4426,item@阳痿#需做的检查#check@性功能仪器检查,男科_潘淑贞_贰1.graph
1876,4426,item@阳痿#同义的实体#item@重度阳痿,男科_潘淑贞_贰1.graph
1877,4426,item@阳痿#关联的症状#symptom@勃起困难,男科_潘淑贞_贰1.graph
1878,4426,item@重度阳痿#关联的症状#symptom@性生活中途疲软,男科_潘淑贞_贰1.graph
1879,4426,item@重度阳痿#关联的症状#symptom@勃起不坚,男科_潘淑贞_贰1.graph
1880,4426,item@重度阳痿#需做的检查#check@性功能仪器检查,男科_潘淑贞_贰1.graph
1881,4427,item@早泄#关联的症状#symptom@四五分钟就想射精,男科_潘淑贞_贰1.graph
1882,4428,item@淋病#关联的症状#symptom@尿混浊,男科_潘淑贞_贰1.graph
1883,4428,item@淋病#关联的症状#symptom@白色的液体,男科_潘淑贞_贰1.graph
1884,4428,item@淋病#关联的症状#symptom@粘稠,男科_潘淑贞_贰1.graph
1885,4428,item@非淋#关联的症状#symptom@尿混浊,男科_潘淑贞_贰1.graph
1886,4428,item@非淋#关联的症状#symptom@白色的液体,男科_潘淑贞_贰1.graph
1887,4428,item@非淋#关联的症状#symptom@粘稠,男科_潘淑贞_贰1.graph
1888,4428,item@尿道炎#关联的症状#symptom@尿混浊,男科_潘淑贞_贰1.graph
1889,4428,item@尿道炎#关联的症状#symptom@白色的液体,男科_潘淑贞_贰1.graph
1890,4428,item@尿道炎#关联的症状#symptom@粘稠,男科_潘淑贞_贰1.graph
1891,4428,item@尿道炎#关联的部位#part@尿道,男科_潘淑贞_贰1.graph
1892,4428,item@慢性前列腺炎#关联的部位#part@前列腺,男科_潘淑贞_贰1.graph
1893,4428,item@慢性肾炎#关联的部位#part@肾,男科_潘淑贞_贰1.graph
1894,4428,item@慢性前列腺炎#关联的症状#symptom@尿混浊,男科_潘淑贞_贰1.graph
1895,4428,item@慢性前列腺炎#关联的症状#symptom@白色的液体,男科_潘淑贞_贰1.graph
1896,4428,item@慢性前列腺炎#关联的症状#symptom@粘稠,男科_潘淑贞_贰1.graph
1897,4428,item@慢性前列腺炎#关联的症状#symptom@尿滴白,男科_潘淑贞_贰1.graph
1898,4428,item@慢性肾炎#关联的症状#symptom@尿混浊,男科_潘淑贞_贰1.graph
1899,4428,item@慢性肾炎#关联的症状#symptom@白色的液体,男科_潘淑贞_贰1.graph
1900,4428,item@慢性肾炎#关联的症状#symptom@粘稠,男科_潘淑贞_贰1.graph
1901,4428,item@慢性肾炎#关联的症状#symptom@尿滴白,男科_潘淑贞_贰1.graph
1902,4429,symptom@阴茎上有粗血管#关联的部位#part@生殖器,男科_潘淑贞_贰1.graph
1903,4429,item@精索曲张#关联的症状#symptom@阴茎上有粗血管,男科_潘淑贞_贰1.graph
1904,4429,symptom@阴茎上有粗血管#关联的部位#part@阴茎,男科_潘淑贞_贰1.graph
1905,4429,item@精索静脉曲张#关联的症状#symptom@阴茎上有粗血管,男科_潘淑贞_贰1.graph
1906,4429,item@静脉炎#关联的症状#symptom@阴茎上有粗血管,男科_潘淑贞_贰1.graph
1907,4433,symptom@阴茎短小#关联的部位#part@阴茎,男科_潘淑贞_贰1.graph
1908,4435,symptom@龟头发红色#关联的部位#part@龟头,男科_潘淑贞_贰1.graph
1909,4435,symptom@痒痒#同义的实体#symptom@刺痒,男科_潘淑贞_贰1.graph
1910,4435,symptom@包皮痒痒#关联的部位#part@包皮,男科_潘淑贞_贰1.graph
1911,4435,symptom@龟头发红色#关联的部位#part@生殖器部位,男科_潘淑贞_贰1.graph
1912,4435,symptom@包皮痒痒#关联的部位#part@生殖器部位,男科_潘淑贞_贰1.graph
1913,4435,symptom@刺痒#关联的部位#part@生殖器部位,男科_潘淑贞_贰1.graph
1914,4435,symptom@龟头有点红#同义的实体#symptom@龟头发红色,男科_潘淑贞_贰1.graph
1915,4435,symptom@刺痒#关联的部位#part@包皮,男科_潘淑贞_贰1.graph
1916,4435,item@生殖器感染#关联的症状#symptom@龟头发红色,男科_潘淑贞_贰1.graph
1917,4435,item@生殖器感染#关联的症状#symptom@包皮痒痒,男科_潘淑贞_贰1.graph
1918,4435,item@生殖器感染#关联的症状#symptom@刺痒,男科_潘淑贞_贰1.graph
1919,4435,item@生殖器感染#关联的部位#part@生殖器,男科_潘淑贞_贰1.graph
1920,4435,symptom@痒痒#关联的部位#part@生殖器部位,男科_潘淑贞_贰1.graph
1921,4435,symptom@痒痒#关联的部位#part@包皮,男科_潘淑贞_贰1.graph
1922,4435,item@生殖器感染#关联的症状#symptom@痒痒,男科_潘淑贞_贰1.graph
1923,4435,symptom@龟头有点红#关联的部位#part@龟头,男科_潘淑贞_贰1.graph
1924,4435,symptom@龟头有点红#关联的部位#part@生殖器部位,男科_潘淑贞_贰1.graph
1925,4435,item@生殖器感染#关联的症状#symptom@龟头有点红,男科_潘淑贞_贰1.graph
1926,4436,surgery@包皮手术#关联的部位#part@包皮,男科_潘淑贞_贰1.graph
1927,4436,surgery@割包皮#同义的实体#surgery@包皮手术,男科_潘淑贞_贰1.graph
1928,4436,surgery@包皮手术#拥有子实体#surgery@包皮环切手术,男科_潘淑贞_贰1.graph
1929,4436,surgery@包皮手术#拥有子实体#surgery@激光包皮整形术手术,男科_潘淑贞_贰1.graph
1930,4436,item@早泄#关联的症状#symptom@包皮长,男科_潘淑贞_贰1.graph
1931,4436,symptom@包皮长#关联的部位#part@包皮,男科_潘淑贞_贰1.graph
1932,4436,symptom@包皮长#可用的手术方式#surgery@包皮手术,男科_潘淑贞_贰1.graph
1933,4436,symptom@包皮长#可用的手术方式#surgery@微创手术,男科_潘淑贞_贰1.graph
1934,4436,surgery@割包皮#关联的部位#part@包皮,男科_潘淑贞_贰1.graph
1935,4436,surgery@割包皮#拥有子实体#surgery@包皮环切手术,男科_潘淑贞_贰1.graph
1936,4436,surgery@割包皮#拥有子实体#surgery@激光包皮整形术手术,男科_潘淑贞_贰1.graph
1937,4436,symptom@包皮长#可用的手术方式#surgery@割包皮,男科_潘淑贞_贰1.graph
1938,4437,item@早泄#同义的实体#item@轻度早泄,男科_潘淑贞_贰1.graph
1939,4437,item@早泄#同义的实体#item@中度早泄,男科_潘淑贞_贰1.graph
1940,4437,item@早泄#同义的实体#item@重度早泄,男科_潘淑贞_贰1.graph
1941,4437,item@早泄#可能病因#cause@手淫,男科_潘淑贞_贰1.graph
1942,4437,item@阳痿#可能病因#cause@手淫,男科_潘淑贞_贰1.graph
1943,4437,item@早泄#关联的症状#symptom@射的快,男科_潘淑贞_贰1.graph
1944,4437,item@轻度早泄#同义的实体#item@中度早泄,男科_潘淑贞_贰1.graph
1945,4437,item@轻度早泄#同义的实体#item@重度早泄,男科_潘淑贞_贰1.graph
1946,4437,item@轻度早泄#可能病因#cause@手淫,男科_潘淑贞_贰1.graph
1947,4437,item@轻度早泄#关联的症状#symptom@射的快,男科_潘淑贞_贰1.graph
1948,4437,item@中度早泄#同义的实体#item@重度早泄,男科_潘淑贞_贰1.graph
